dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,cnn2d,1,0,1,2.7581288814544678,0.0,2.6273770332336426,0.1625,0.16249999999999998,0.10666666666666669,0.08622222473895219,0.08622222473895218
salinas,cnn2d,1,0,2,2.6091105937957764,0.1875,2.5185563564300537,0.18125,0.18125,0.1266666666666667,0.08717110972265613,0.08717110972265611
salinas,cnn2d,1,0,3,2.488020420074463,0.1875,2.422945022583008,0.225,0.225,0.17333333333333334,0.12941499540481677,0.12941499540481677
salinas,cnn2d,1,0,4,2.38222599029541,0.1875,2.3319060802459717,0.2375,0.2375,0.18666666666666665,0.15263415962568505,0.15263415962568505
salinas,cnn2d,1,0,5,2.2822253704071045,0.1875,2.2432565689086914,0.28125,0.28125,0.23333333333333328,0.167515435015435,0.167515435015435
salinas,cnn2d,1,0,6,2.1837708950042725,0.1875,2.158437728881836,0.35625,0.35625,0.31333333333333335,0.25239255797412663,0.2523925579741266
salinas,cnn2d,1,0,7,2.087334632873535,0.25,2.078904390335083,0.4,0.4,0.36,0.29937530530851464,0.2993753053085147
salinas,cnn2d,1,0,8,1.9943439960479736,0.25,2.004183530807495,0.3125,0.3125,0.2666666666666667,0.1939542721243736,0.1939542721243736
salinas,cnn2d,1,0,9,1.9062769412994385,0.25,1.9336655139923096,0.3375,0.3375,0.29333333333333333,0.22692964805902238,0.22692964805902238
salinas,cnn2d,1,0,10,1.823834776878357,0.25,1.8643194437026978,0.35,0.35,0.30666666666666664,0.25306220238753974,0.2530622023875397
salinas,cnn2d,1,0,11,1.7454984188079834,0.25,1.793713927268982,0.4125,0.41250000000000003,0.3733333333333333,0.34458771190035486,0.344587711900355
salinas,cnn2d,1,0,12,1.66860830783844,0.3125,1.7228195667266846,0.41875,0.41875,0.38,0.3566376415346667,0.3566376415346667
salinas,cnn2d,1,0,13,1.5927551984786987,0.375,1.6537830829620361,0.44375,0.44375,0.4066666666666666,0.3883747859691795,0.38837478596917957
salinas,cnn2d,1,0,14,1.5174927711486816,0.4375,1.586501121520996,0.48125,0.48124999999999996,0.44666666666666666,0.40974948059540367,0.4097494805954036
salinas,cnn2d,1,0,15,1.4413601160049438,0.5625,1.5210232734680176,0.525,0.525,0.4933333333333333,0.44546768931437075,0.44546768931437064
salinas,cnn2d,1,0,16,1.3644641637802124,0.625,1.4582760334014893,0.51875,0.51875,0.4866666666666667,0.43462743702553486,0.43462743702553486
salinas,cnn2d,1,0,17,1.2877602577209473,0.625,1.3982250690460205,0.5625,0.5625,0.5333333333333333,0.5039484898710569,0.5039484898710568
salinas,cnn2d,1,0,18,1.2122005224227905,0.6875,1.3384201526641846,0.58125,0.58125,0.5533333333333333,0.5201794156397737,0.5201794156397737
salinas,cnn2d,1,0,19,1.135826587677002,0.8125,1.2789781093597412,0.5875,0.5875,0.56,0.5238515426015427,0.5238515426015427
salinas,cnn2d,1,0,20,1.0590547323226929,0.875,1.2200641632080078,0.61875,0.61875,0.5933333333333333,0.5702439336978811,0.5702439336978811
salinas,cnn2d,1,0,21,0.9819103479385376,0.875,1.1637096405029297,0.6625,0.6625000000000001,0.64,0.6406626118119926,0.6406626118119927
salinas,cnn2d,1,0,22,0.9062134623527527,0.9375,1.1128456592559814,0.65625,0.65625,0.6333333333333333,0.6414834998031529,0.641483499803153
salinas,cnn2d,1,0,23,0.8339939117431641,0.9375,1.0689113140106201,0.675,0.675,0.6533333333333333,0.6667391069396578,0.6667391069396578
salinas,cnn2d,1,0,24,0.7658833265304565,0.9375,1.0316569805145264,0.68125,0.68125,0.6599999999999999,0.6710128861730692,0.6710128861730691
salinas,cnn2d,1,0,25,0.7019960284233093,0.9375,0.9967340230941772,0.69375,0.6937500000000001,0.6733333333333333,0.6825208226810058,0.6825208226810057
salinas,cnn2d,1,0,26,0.6410689949989319,0.9375,0.9628587961196899,0.7,0.7,0.6799999999999999,0.6851705694483996,0.6851705694483996
salinas,cnn2d,1,0,27,0.58311927318573,0.9375,0.9320454597473145,0.70625,0.70625,0.6866666666666666,0.6909424936026767,0.6909424936026767
salinas,cnn2d,1,0,28,0.5284371972084045,0.9375,0.904476523399353,0.7125,0.7125,0.6933333333333334,0.6981671419118838,0.6981671419118838
salinas,cnn2d,1,0,29,0.4783613979816437,0.9375,0.885057806968689,0.725,0.725,0.7066666666666667,0.7130178057809636,0.7130178057809637
salinas,cnn2d,1,0,30,0.43229907751083374,1.0,0.8672033548355103,0.73125,0.73125,0.7133333333333334,0.7216634174157057,0.7216634174157057
salinas,cnn2d,1,0,31,0.38979238271713257,1.0,0.8557040095329285,0.7125,0.7124999999999999,0.6933333333333334,0.7040830080589805,0.7040830080589806
salinas,cnn2d,1,0,32,0.35105961561203003,1.0,0.8431857228279114,0.70625,0.70625,0.6866666666666666,0.6970676740413583,0.6970676740413582
salinas,cnn2d,1,0,33,0.31574687361717224,1.0,0.8318398594856262,0.71875,0.71875,0.7,0.7122572412332138,0.7122572412332138
salinas,cnn2d,1,0,34,0.28290945291519165,1.0,0.8189245462417603,0.71875,0.71875,0.7,0.7122572412332138,0.7122572412332138
salinas,cnn2d,1,0,35,0.25200557708740234,1.0,0.8043550252914429,0.71875,0.71875,0.7,0.7122572412332138,0.7122572412332138
salinas,cnn2d,1,0,36,0.22367407381534576,1.0,0.7935446500778198,0.71875,0.71875,0.7,0.7127442542202267,0.7127442542202267
salinas,cnn2d,1,0,37,0.19863566756248474,1.0,0.7836841344833374,0.73125,0.73125,0.7133333333333334,0.725264679056828,0.725264679056828
salinas,cnn2d,1,0,38,0.17644520103931427,1.0,0.7767583727836609,0.74375,0.7437499999999999,0.7266666666666667,0.7369756991038456,0.7369756991038455
salinas,cnn2d,1,0,39,0.1562928706407547,1.0,0.773707389831543,0.7375,0.7375,0.72,0.7319911862546302,0.7319911862546302
salinas,cnn2d,1,0,40,0.13806238770484924,1.0,0.7725468277931213,0.7375,0.7375,0.72,0.732072355085799,0.732072355085799
salinas,cnn2d,1,0,41,0.12174391746520996,1.0,0.7734820246696472,0.7375,0.7375,0.72,0.7322411420895403,0.7322411420895403
salinas,cnn2d,1,0,42,0.10717581957578659,1.0,0.7766183018684387,0.73125,0.7312500000000001,0.7133333333333334,0.7265369730701539,0.7265369730701539
salinas,cnn2d,1,0,43,0.09411231428384781,1.0,0.7809967994689941,0.71875,0.71875,0.7,0.7138283652528503,0.7138283652528503
salinas,cnn2d,1,0,44,0.08252560347318649,1.0,0.786238431930542,0.71875,0.71875,0.7,0.7142330330488225,0.7142330330488225
salinas,cnn2d,1,0,45,0.07231166213750839,1.0,0.7926566004753113,0.7125,0.7125000000000001,0.6933333333333334,0.7066973620298429,0.7066973620298429
salinas,cnn2d,1,0,46,0.06333782523870468,1.0,0.8002845048904419,0.7125,0.7125000000000001,0.6933333333333334,0.7066973620298429,0.7066973620298429
salinas,cnn2d,1,0,47,0.05537614971399307,1.0,0.8087011575698853,0.71875,0.71875,0.7,0.7150306953631762,0.7150306953631762
salinas,cnn2d,1,0,48,0.04833187907934189,1.0,0.817385196685791,0.71875,0.71875,0.7,0.7150306953631762,0.7150306953631762
salinas,cnn2d,1,0,49,0.04220375046133995,1.0,0.8259841203689575,0.7125,0.7125,0.6933333333333334,0.7095305388962005,0.7095305388962003
salinas,cnn2d,1,0,50,0.03693234547972679,1.0,0.834325909614563,0.725,0.7250000000000001,0.7066666666666667,0.7216502400155147,0.7216502400155145
salinas,cnn2d,1,0,51,0.03241129219532013,1.0,0.8423259854316711,0.725,0.7250000000000001,0.7066666666666667,0.7216502400155147,0.7216502400155145
salinas,cnn2d,1,0,52,0.02852335385978222,1.0,0.8498586416244507,0.725,0.7250000000000001,0.7066666666666667,0.7216502400155147,0.7216502400155145
salinas,cnn2d,1,0,53,0.025172565132379532,1.0,0.8568441271781921,0.725,0.7250000000000001,0.7066666666666667,0.7216502400155147,0.7216502400155145
salinas,cnn2d,1,0,54,0.02229437604546547,1.0,0.8632523417472839,0.725,0.7250000000000001,0.7066666666666667,0.7216502400155147,0.7216502400155145
salinas,cnn2d,1,0,55,0.019836600869894028,1.0,0.8690638542175293,0.7375,0.7375,0.72,0.7322091285907075,0.7322091285907076
salinas,cnn2d,1,0,56,0.017744852229952812,1.0,0.874265193939209,0.7375,0.7375,0.72,0.7322091285907075,0.7322091285907076
