dataset,model,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,cnn3d,10,4,1,2.195391156938341,0.15555555555555556,2.197117328643799,0.2,0.2,0.09999999999999998,0.12222222222222223,0.12222222222222222
pavia_university,cnn3d,10,4,2,2.1710462888081867,0.17777777777777778,2.186836004257202,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.10718954248366014,0.10718954248366012
pavia_university,cnn3d,10,4,3,2.158737627665202,0.17777777777777778,2.1754655838012695,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.10104615994843572,0.1010461599484357
pavia_university,cnn3d,10,4,4,2.1516296810574,0.17777777777777778,2.163425922393799,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.08754208754208753,0.08754208754208755
pavia_university,cnn3d,10,4,5,2.1411456531948514,0.17777777777777778,2.1524243354797363,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.08008447043534762,0.08008447043534762
pavia_university,cnn3d,10,4,6,2.1355025980207656,0.17777777777777778,2.1427927017211914,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.08423280423280423,0.08423280423280423
pavia_university,cnn3d,10,4,7,2.1272030512491864,0.17777777777777778,2.133960247039795,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.08754208754208753,0.08754208754208755
pavia_university,cnn3d,10,4,8,2.1234222677018906,0.17777777777777778,2.124281883239746,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.0893874643874644,0.0893874643874644
pavia_university,cnn3d,10,4,9,2.115692075093587,0.17777777777777778,2.1172502040863037,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.0958327420651814,0.0958327420651814
pavia_university,cnn3d,10,4,10,2.108316527472602,0.18888888888888888,2.110391139984131,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.0958327420651814,0.0958327420651814
pavia_university,cnn3d,10,4,11,2.1048881371815997,0.18888888888888888,2.102980136871338,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.0958327420651814,0.0958327420651814
pavia_university,cnn3d,10,4,12,2.1000555674235026,0.18888888888888888,2.0971200466156006,0.18888888888888888,0.18888888888888888,0.08750000000000002,0.09833526906697639,0.0983352690669764
pavia_university,cnn3d,10,4,13,2.0969780074225532,0.18888888888888888,2.0924158096313477,0.2111111111111111,0.2111111111111111,0.11250000000000004,0.13854595336076814,0.1385459533607682
pavia_university,cnn3d,10,4,14,2.0940171294742163,0.18888888888888888,2.0860440731048584,0.2111111111111111,0.2111111111111111,0.11250000000000004,0.13584656084656085,0.13584656084656085
