dataset,model,shot,seed,OA,AA,Kappa,Macro-F1,Weighted-F1,best_epoch,train_time_seconds,test_time_seconds,trainable_parameters,encoder_feature_dim,spectral_dim,train_size,validation_size,test_size
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,0,0.7273543495610535,0.8289003000698962,0.6952348159159614,0.6577085427947693,0.744298022473982,37,19.171196699142456,15.760411262512207,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,1,0.708998403830806,0.8117794647402053,0.6749137851915599,0.6248458753028927,0.7085293995122368,31,16.816285133361816,15.857162237167358,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,2,0.6932362330407024,0.8087640896131826,0.6552763295092066,0.6052219034460014,0.690069790931894,56,24.589245080947876,15.86729907989502,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,3,0.7115921787709497,0.8283959034829138,0.6779152864965525,0.6486609302570822,0.7345576154666393,55,24.960864067077637,15.820065975189209,2100,32,30,80,145,10024
indian_pines,hybridsn_small_spectral_qnn_gated_fusion,5,4,0.7354349561053471,0.8172585215819994,0.7020108080129216,0.6320101486403986,0.7421922358428795,55,24.47629690170288,15.753687143325806,2100,32,30,80,145,10024
