class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.4230769230769231,1.0,0.5945945945945946,33
1,Corn-notill,0.7598784194528876,0.7077140835102619,0.7328691828508611,1413
2,Corn-mintill,0.4295942720763723,0.22085889570552147,0.2917341977309562,815
3,Corn,0.3695652173913043,0.8423423423423423,0.5137362637362637,222
4,Grass-pasture,0.782608695652174,0.6538461538461539,0.7124563445867288,468
5,Grass-trees,0.7311475409836066,0.9356643356643357,0.8208588957055215,715
6,Grass-pasture-mowed,0.25,1.0,0.4,19
7,Hay-windrowed,0.8990291262135922,1.0,0.9468302658486708,463
8,Oats,0.1527777777777778,0.9166666666666666,0.2619047619047619,12
9,Soybean-notill,0.6808510638297872,0.7690700104493208,0.7222767419038273,957
10,Soybean-mintill,0.9151404151404151,0.614344262295082,0.735164296223639,2440
11,Soybean-clean,0.6178489702517163,0.4671280276816609,0.5320197044334976,578
12,Wheat,0.35647279549718575,1.0,0.5255878284923928,190
13,Woods,0.9245599329421627,0.8824,0.9029881293491608,1250
14,Buildings-Grass-Trees-Drives,0.5361890694239291,0.9784366576819407,0.6927480916030534,371
15,Stone-Steel-Towers,0.4406779661016949,1.0,0.611764705882353,78
