0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9092276830491475,0.09027081243731194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005015045135406219
0.0010778765831312314,0.9692805173807599,0.0,0.0,0.0,0.0,0.023174346537321477,0.001886284020479655,0.0,0.0,0.0,0.0,0.0,0.0008084074373484236,0.0005389382915656157,0.0032336297493936943
0.0,0.0,0.5803161652218256,0.0010198878123406426,0.16471188169301376,0.0,0.0,0.0,0.01988781234064253,0.03671596124426313,0.0005099439061703213,0.196838347781744,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9789702683103698,0.02102973168963017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0060082613593691325,0.012016522718738265,0.9793466015771686,0.0,0.0,0.0,0.0007510326699211416,0.0,0.0015020653398422831,0.0,0.0003755163349605708,0.0,0.0,0.0
0.0,0.0,0.0002535496957403651,0.0,0.0002535496957403651,0.9870689655172413,0.0,0.0,0.0,0.0015212981744421906,0.0,0.0,0.006592292089249493,0.004310344827586207,0.0,0.0
0.0,0.0,0.0,0.0,0.0002805836139169473,0.0,0.9890572390572391,0.004769921436588103,0.0,0.0,0.0,0.0,0.0002805836139169473,0.0,0.001964085297418631,0.003647586980920314
0.0,0.00017768301350390902,8.884150675195451e-05,8.884150675195451e-05,8.884150675195451e-05,0.00026652452025586353,0.0017768301350390902,0.55090618336887,0.0,0.004975124378109453,0.0031982942430703624,8.884150675195451e-05,0.013948116560056859,0.004797441364605544,0.4195984363894812,0.0
0.0,0.0,0.0003232062055591467,0.0,0.0,0.0,0.0,0.0,0.9712346477052359,0.007595345830639948,0.020200387847446672,0.0,0.0006464124111182935,0.0,0.0,0.0
0.0,0.0,0.02390438247011952,0.0015323322096230463,0.0030646644192460926,0.0,0.0,0.00030646644192460924,0.01930738584125038,0.604658289917254,0.021759117376647256,0.03677597303095311,0.17008887526815814,0.04596996628869139,0.0726325467361324,0.0
0.0,0.0,0.014245014245014245,0.0,0.002849002849002849,0.0,0.0,0.0,0.10161443494776828,0.1339031339031339,0.7198480531813866,0.027540360873694207,0.0,0.0,0.0,0.0
0.0,0.0,0.00993723849372385,0.0,0.0,0.0,0.0,0.0,0.0,0.0005230125523012552,0.0,0.9895397489539749,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889012208657048,0.011098779134295227,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018957345971563982,0.0,0.006635071090047393,0.0,0.0,0.0909952606635071,0.8720379146919431,0.02843601895734597,0.0
0.0,0.0,0.0012408658486143666,0.00041362194953812215,0.0037225975458430993,0.0,0.0015166138149731146,0.3391699986212602,0.0,0.0,0.0,0.0011029918654349923,0.0037225975458430993,0.0005514959327174962,0.6482834689094168,0.0002757479663587481
0.0,0.0016741071428571428,0.0005580357142857143,0.027901785714285716,0.0033482142857142855,0.0,0.05078125,0.05970982142857143,0.0,0.0,0.0,0.002232142857142857,0.0027901785714285715,0.0,0.030691964285714284,0.8203125
