0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
24,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
0,201,229,143,5,1,3,0,3,167,281,375,0,0,0,0
0,96,160,55,2,0,0,0,0,223,175,98,0,0,0,1
1,24,14,93,1,1,2,2,7,6,14,48,3,0,0,1
13,0,1,10,255,35,49,4,38,0,2,0,1,33,22,0
0,0,0,45,6,411,0,0,128,0,0,0,23,10,87,0
1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,154,131,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0
0,98,110,48,9,0,14,0,1,459,137,75,0,0,0,1
0,195,547,100,12,9,14,0,8,573,751,225,0,0,1,0
0,152,114,37,5,0,1,0,0,63,60,135,2,0,1,3
0,0,0,1,0,3,0,0,5,0,0,0,175,0,1,0
0,0,0,0,491,4,0,0,0,0,0,0,6,656,88,0
2,0,0,3,16,89,1,2,34,0,0,0,65,75,76,3
0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,63
