0,1,2,3,4,5,6,7,8
3999,28,1195,0,5,12,1103,272,2
1,8957,144,4316,0,5137,0,79,0
44,5,998,0,0,2,56,979,0
0,46,0,2971,5,20,0,0,7
0,0,1,0,1032,0,6,291,0
2,2072,20,23,36,2022,1,838,0
105,0,165,0,0,1,1031,13,0
2,35,1057,0,0,9,30,2534,0
1,0,0,0,0,0,0,0,931
