0,1,2,3,4,5,6,7,8
4739,24,552,0,35,95,863,301,2
8,11273,0,3189,0,4155,0,4,0
35,9,952,0,0,11,5,1067,0
0,64,0,2915,9,55,0,0,1
5,0,0,0,1312,0,0,8,0
24,2159,35,6,49,2715,0,21,0
93,0,32,0,0,5,1165,15,0
70,67,290,0,0,22,4,3209,0
1,0,0,0,0,0,0,0,926
