0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1119,776,7,29,4,1,0,0,8,19,0,5,0,22,0,8
500,1705,257,418,19,29,57,21,40,28,17,104,120,281,75,44
14,73,408,526,200,60,33,16,89,113,47,179,74,85,45,3
3,74,101,772,149,8,15,8,7,27,32,63,20,82,22,0
14,149,220,651,843,109,31,8,34,84,139,135,27,112,111,0
4,80,22,27,102,3558,1,8,23,33,2,16,28,41,0,3
67,541,149,164,16,32,494,21,196,109,173,376,403,563,74,190
13,920,429,358,145,214,114,2810,243,329,49,736,741,840,3294,25
65,301,1226,281,25,237,68,33,1852,387,300,594,425,251,66,81
27,205,348,187,47,187,65,496,198,400,199,306,92,306,187,17
2,84,139,117,38,10,2,12,97,26,405,40,21,48,16,0
8,88,283,156,13,39,61,61,134,134,95,396,193,185,35,35
1,32,18,37,6,1,54,72,39,26,78,78,111,324,27,1
0,18,9,46,5,5,89,55,28,27,118,55,150,395,58,1
8,589,237,241,124,121,70,1707,155,221,29,476,375,457,2426,21
6,178,126,64,29,71,23,128,131,34,163,183,186,35,314,125
