class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.21428571428571427,1.0,0.35294117647058826,33
1,Corn-notill,0.8130252100840336,0.27388535031847133,0.4097406034939121,1413
2,Corn-mintill,0.5048231511254019,0.5779141104294478,0.5389016018306636,815
3,Corn,0.9403669724770642,0.9234234234234234,0.9318181818181818,222
4,Grass-pasture,0.8844339622641509,0.8012820512820513,0.8408071748878924,468
5,Grass-trees,0.9104477611940298,0.7678321678321678,0.8330804248861912,715
6,Grass-pasture-mowed,0.25,1.0,0.4,19
7,Hay-windrowed,0.8605947955390335,1.0,0.9250749250749251,463
8,Oats,0.0718562874251497,1.0,0.1340782122905028,12
9,Soybean-notill,0.7427937915742794,0.7001044932079414,0.7208176438945669,957
10,Soybean-mintill,0.8220035778175313,0.7532786885245901,0.786142001710864,2440
11,Soybean-clean,0.48265895953757226,0.2889273356401384,0.36147186147186144,578
12,Wheat,0.5993690851735016,1.0,0.7495069033530573,190
13,Woods,0.7941176470588235,0.9504,0.8652585579024035,1250
14,Buildings-Grass-Trees-Drives,0.48433420365535246,1.0,0.6525945470536499,371
15,Stone-Steel-Towers,0.20967741935483872,1.0,0.3466666666666667,78
