0,1,2,3,4,5,6,7,8
5250,0,4,0,0,0,28,23,0
0,14890,0,12,0,17,0,0,0
6,0,1513,0,0,0,0,159,1
15,30,0,2374,0,21,0,8,4
0,0,0,0,1075,0,0,0,2
0,29,0,0,0,3994,0,0,0
6,0,0,0,1,0,1053,2,2
46,4,22,3,0,0,0,2871,0
0,0,0,7,1,0,0,0,749
