dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,10,2,1,2.736442756652832,2.726286292076111,0.05078226001933217,0.25,2.405712866783142,0.38125,0.38125,0.33999999999999997,0.31709171455938695,0.31709171455938695
salinas,10,2,2,2.160375738143921,2.1507161140441893,0.04829807197675109,0.49375,1.904328203201294,0.575,0.575,0.5466666666666666,0.5136369191396366,0.5136369191396365
salinas,10,2,3,1.678699290752411,1.6692676305770875,0.0471583460457623,0.61875,1.4786420941352845,0.6625,0.6625,0.64,0.605917809042809,0.605917809042809
salinas,10,2,4,1.2787156522274017,1.2695682525634766,0.045737054152414205,0.7,1.1321674227714538,0.7625,0.7625,0.7466666666666666,0.7458551997251687,0.7458551997251688
salinas,10,2,5,0.9525213599205017,0.9435984849929809,0.04461441310122609,0.83125,0.8615180134773255,0.8375,0.8374999999999999,0.8266666666666667,0.8329749563302196,0.8329749563302196
salinas,10,2,6,0.7093345880508423,0.7006580859422684,0.0433825243730098,0.85,0.6547293543815613,0.8625,0.8625,0.8533333333333333,0.8579322358927621,0.8579322358927624
salinas,10,2,7,0.5245140612125396,0.5161227405071258,0.041956634540110824,0.88125,0.5102390229701996,0.875,0.875,0.8666666666666667,0.8716457755350944,0.8716457755350945
salinas,10,2,8,0.40697968900203707,0.3988263100385666,0.04076688294298947,0.93125,0.40808647125959396,0.90625,0.90625,0.9,0.898421052631579,0.898421052631579
salinas,10,2,9,0.3187545031309128,0.31080414056777955,0.03975179460830987,0.9375,0.3401167616248131,0.9125,0.9125,0.9066666666666666,0.9073142135642136,0.9073142135642135
salinas,10,2,10,0.26010381430387497,0.2523003429174423,0.03901736149564385,0.95,0.29000154286623003,0.925,0.925,0.92,0.9186152882205514,0.9186152882205514
salinas,10,2,11,0.22153459042310714,0.2139093406498432,0.03812624323181808,0.975,0.2556064069271088,0.9375,0.9375,0.9333333333333333,0.9359349800526271,0.9359349800526271
salinas,10,2,12,0.19159646555781365,0.1841387704014778,0.03728846469894052,0.98125,0.22906652539968492,0.94375,0.94375,0.94,0.9419383077671122,0.9419383077671121
salinas,10,2,13,0.16925121918320657,0.16196130439639092,0.036449582874774934,0.98125,0.21083011701703072,0.94375,0.94375,0.94,0.9375161875161875,0.9375161875161876
salinas,10,2,14,0.15127230286598206,0.14411244466900824,0.03579928926192224,0.96875,0.19316391274333,0.94375,0.94375,0.94,0.9375161875161875,0.9375161875161876
salinas,10,2,15,0.13717321455478668,0.1301261752843857,0.035235194070264694,0.98125,0.17681479193270205,0.95625,0.95625,0.9533333333333334,0.954040404040404,0.954040404040404
salinas,10,2,16,0.12430952377617359,0.11743063069880008,0.03439446359407157,0.9875,0.16498799435794353,0.95625,0.95625,0.9533333333333334,0.954040404040404,0.954040404040404
salinas,10,2,17,0.11324162036180496,0.10653339698910713,0.03354111071676016,0.9875,0.15429347157478332,0.95625,0.95625,0.9533333333333334,0.954040404040404,0.954040404040404
salinas,10,2,18,0.10332548953592777,0.09676271118223667,0.03281389351468533,0.99375,0.14521970860660077,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,10,2,19,0.09519386999309062,0.08875650949776173,0.03218680489808321,0.99375,0.1391860406845808,0.95625,0.95625,0.9533333333333334,0.954040404040404,0.954040404040404
salinas,10,2,20,0.08746932744979859,0.08123075887560845,0.031192840123549104,0.99375,0.13152146860957145,0.9625,0.9625,0.96,0.9613320707070707,0.9613320707070707
salinas,10,2,21,0.0812490738928318,0.07515737228095531,0.030458501446992158,1.0,0.125406351685524,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,10,2,22,0.07407428845763206,0.0682406010106206,0.029168441938236356,1.0,0.11878175660967827,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133364
salinas,10,2,23,0.06905892938375473,0.06342455763369799,0.02817185828462243,1.0,0.11536642853170634,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,10,2,24,0.06387593373656272,0.05869168527424336,0.025921245221979916,1.0,0.11023343205451966,0.975,0.975,0.9733333333333334,0.9747474747474747,0.9747474747474747
salinas,10,2,25,0.06012353748083114,0.05510452408343554,0.025095065496861933,1.0,0.10535409152507783,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,10,2,26,0.05409083869308233,0.04951410163193941,0.022883683443069458,1.0,0.10341365691274404,0.96875,0.96875,0.9666666666666667,0.9684818105870737,0.9684818105870736
salinas,10,2,27,0.05016663316637278,0.045901878550648686,0.021323772426694632,1.0,0.10229161512106658,0.9625,0.9625,0.96,0.9619264875355871,0.9619264875355871
salinas,10,2,28,0.04657843317836523,0.04252157546579838,0.02028428833000362,1.0,0.09921621661633254,0.9625,0.9625,0.96,0.9619264875355871,0.9619264875355871
salinas,10,2,29,0.043399504385888577,0.03939131461083889,0.02004094826988876,1.0,0.08980020824819804,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,10,2,30,0.04094478338956833,0.03706430289894343,0.01940240371041,1.0,0.09017684254795313,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,10,2,31,0.03897366262972355,0.03539581224322319,0.01788925346918404,1.0,0.0928029626607895,0.9625,0.9625,0.96,0.9619264875355871,0.9619264875355871
salinas,10,2,32,0.03572268113493919,0.03230178104713559,0.017104497691616417,1.0,0.08722040792927147,0.96875,0.96875,0.9666666666666667,0.9684818105870737,0.9684818105870736
