class_id,class_name,precision,recall,f1,support,accuracy
0,Asphalt,0.9645460569913851,0.8806534563606111,0.920692654384439,6611,0.8806534563606111
1,Meadows,0.980023812673634,0.7953191260937248,0.8780632352505408,18629,0.7953191260937248
2,Gravel,0.960243217960711,0.9874939874939875,0.973677970120939,2079,0.9874939874939875
3,Trees,0.4337024842861419,0.9520367936925098,0.5959284392350401,3044,0.9520367936925098
4,Painted metal sheets,0.9586656997824511,0.9977358490566037,0.977810650887574,1325,0.9977358490566037
5,Bare Soil,0.9595551061678463,0.9472948692353763,0.9533855736387382,5009,0.9472948692353763
6,Bitumen,0.6201737451737451,0.9809160305343512,0.7599053814311059,1310,0.9809160305343512
7,Self-Blocking Bricks,0.9810930576070901,0.9068814855270344,0.9425287356321839,3662,0.9068814855270344
8,Shadows,0.9357907253269917,0.8489751887810141,0.8902714932126696,927,0.8489751887810141
