dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,1,0,1,2.205507755279541,0.1111111111111111,2.199305942323473,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,0,2,2.1598434448242188,0.2222222222222222,2.1978848192426894,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,0,3,2.1305012702941895,0.1111111111111111,2.195285187827216,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,0,4,2.110978841781616,0.3333333333333333,2.1935463852352566,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,0,5,2.005171775817871,0.4444444444444444,2.1924225860171846,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,0,6,2.0701746940612793,0.2222222222222222,2.190585380130344,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,0,7,2.129565954208374,0.2222222222222222,2.1883319271935355,0.14444444444444443,0.14444444444444446,0.03749999999999998,0.07419155872764122,0.0741915587276412
pavia_university,1,0,8,2.0493547916412354,0.3333333333333333,2.18575013478597,0.13333333333333333,0.13333333333333333,0.025000000000000022,0.059888389818973736,0.059888389818973736
pavia_university,1,0,9,1.8679436445236206,0.5555555555555556,2.1833850330776636,0.13333333333333333,0.13333333333333333,0.025000000000000022,0.04730327144120247,0.04730327144120247
pavia_university,1,0,10,2.0495173931121826,0.3333333333333333,2.1809091250101726,0.14444444444444443,0.14444444444444446,0.03749999999999998,0.06290354525648643,0.06290354525648643
pavia_university,1,0,11,1.9712132215499878,0.2222222222222222,2.1763358381059437,0.17777777777777778,0.17777777777777778,0.07499999999999996,0.09992444415102367,0.09992444415102367
pavia_university,1,0,12,1.8930333852767944,0.4444444444444444,2.172676775190565,0.15555555555555556,0.15555555555555556,0.050000000000000044,0.06318082788671024,0.06318082788671023
pavia_university,1,0,13,1.9118826389312744,0.3333333333333333,2.1691657066345216,0.15555555555555556,0.15555555555555556,0.050000000000000044,0.06565656565656566,0.06565656565656566
pavia_university,1,0,14,1.8973649740219116,0.5555555555555556,2.1653112093607585,0.15555555555555556,0.15555555555555556,0.050000000000000044,0.06565656565656566,0.06565656565656566
pavia_university,1,0,15,1.8619028329849243,0.4444444444444444,2.162531222237481,0.15555555555555556,0.15555555555555556,0.050000000000000044,0.06729683134177517,0.06729683134177517
pavia_university,1,0,16,1.8814517259597778,0.5555555555555556,2.1584555996788874,0.15555555555555556,0.15555555555555556,0.050000000000000044,0.06913580246913581,0.06913580246913581
pavia_university,1,0,17,1.9780415296554565,0.2222222222222222,2.153714042239719,0.16666666666666666,0.16666666666666666,0.0625,0.09400476067142732,0.09400476067142734
pavia_university,1,0,18,1.874828577041626,0.5555555555555556,2.1493111345503064,0.17777777777777778,0.17777777777777778,0.07499999999999996,0.10635043968377302,0.10635043968377302
