dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
indian_pines,1,0,1,2.8464763164520264,0.0625,2.7750229348941726,0.06802721088435375,0.0625,0.0,0.007961783439490446,0.008665886736860348
indian_pines,1,0,2,2.7044270038604736,0.125,2.773744818304672,0.06802721088435375,0.0625,0.0,0.007961783439490446,0.008665886736860348
indian_pines,1,0,3,2.727811098098755,0.125,2.772278604053316,0.06802721088435375,0.0625,0.0,0.007961783439490446,0.008665886736860348
indian_pines,1,0,4,2.656601905822754,0.1875,2.7695244461500725,0.06802721088435375,0.0625,0.0,0.007961783439490446,0.008665886736860348
indian_pines,1,0,5,2.6213860511779785,0.1875,2.765063464236097,0.06802721088435375,0.0625,0.0,0.007961783439490446,0.008665886736860348
indian_pines,1,0,6,2.6784780025482178,0.1875,2.761739735700646,0.07482993197278912,0.06875,0.007299270072992692,0.017732267732267732,0.01930042746369277
indian_pines,1,0,7,2.6632556915283203,0.25,2.758898131701411,0.12244897959183673,0.1125,0.058394160583941646,0.03600571195430437,0.03918989056250815
indian_pines,1,0,8,2.6267523765563965,0.125,2.7548577769272993,0.11564625850340136,0.10625000000000001,0.051094890510948954,0.02809579439252336,0.030580456481658084
indian_pines,1,0,9,2.64154052734375,0.1875,2.7501195271809897,0.09523809523809523,0.0875,0.029197080291970767,0.021156330749354003,0.023027298774807085
indian_pines,1,0,10,2.5272092819213867,0.125,2.7434627377257055,0.09523809523809523,0.0875,0.029197080291970767,0.020674206815511166,0.022502538030488344
indian_pines,1,0,11,2.556069850921631,0.1875,2.7352733628279498,0.1360544217687075,0.125,0.07299270072992703,0.06416549789621319,0.069839997710164
indian_pines,1,0,12,2.5928711891174316,0.25,2.7272644999886855,0.1564625850340136,0.14375,0.09489051094890533,0.07848299576240753,0.08542366885704221
indian_pines,1,0,13,2.5802001953125,0.25,2.7204845421979216,0.1564625850340136,0.14375,0.0948905109489051,0.07847087028624991,0.08541047105986385
indian_pines,1,0,14,2.5289206504821777,0.25,2.7156995348378916,0.1564625850340136,0.14375,0.0948905109489051,0.07877536979704161,0.08574189909882082
indian_pines,1,0,15,2.5502467155456543,0.25,2.711722956222742,0.1564625850340136,0.14375,0.09489051094890533,0.09434179654767891,0.10268494862332396
indian_pines,1,0,16,2.511948585510254,0.3125,2.707884762562862,0.16326530612244897,0.15,0.1021897810218978,0.10160394433002559,0.1105893271619326
indian_pines,1,0,17,2.4968173503875732,0.3125,2.7048695509125587,0.1564625850340136,0.14375,0.09511517077045273,0.09772308808213064,0.10636526593973403
indian_pines,1,0,18,2.527559995651245,0.3125,2.701343752089001,0.17006802721088435,0.15625,0.10993101394610183,0.12800269013931803,0.1393226559339516
indian_pines,1,0,19,2.4004077911376953,0.5,2.6965514737732557,0.19047619047619047,0.175,0.13181795622611536,0.1563582251082251,0.1701858232470477
indian_pines,1,0,20,2.5429413318634033,0.375,2.688359195683278,0.21768707482993196,0.2,0.1612086930634118,0.1742287652278014,0.18963675126835527
indian_pines,1,0,21,2.471248149871826,0.3125,2.678731295527244,0.23129251700680273,0.21250000000000002,0.17620511803213645,0.17360197368421051,0.18895452918009306
indian_pines,1,0,22,2.4244229793548584,0.375,2.66883059748176,0.23809523809523808,0.21875,0.18349533822654251,0.18744814213564212,0.20402518871906627
indian_pines,1,0,23,2.466240406036377,0.3125,2.6581255416480865,0.272108843537415,0.25,0.21975296393670318,0.22239583333333332,0.24206349206349204
indian_pines,1,0,24,2.3898749351501465,0.5625,2.6513945310294225,0.2925170068027211,0.26875000000000004,0.24162904905997318,0.239537209114415,0.2607207718252136
indian_pines,1,0,25,2.3917505741119385,0.5625,2.6450022596891234,0.2789115646258503,0.25625,0.22704499231112674,0.23047768895693868,0.2508600696129945
indian_pines,1,0,26,2.3923444747924805,0.375,2.639115729299532,0.2857142857142857,0.2625,0.23433702068555007,0.23386895712263356,0.2545512458477644
indian_pines,1,0,27,2.3121070861816406,0.5625,2.6323952739741525,0.2653061224489796,0.24375,0.21246093556228007,0.23199270472774597,0.25250906637033577
indian_pines,1,0,28,2.285280227661133,0.5625,2.623891050312795,0.2653061224489796,0.24375,0.2130464954892436,0.22303046218487393,0.24275424455496483
indian_pines,1,0,29,2.442305088043213,0.375,2.6137644206585526,0.2789115646258503,0.25625,0.22742823144429558,0.24050405058597046,0.26177311628404953
indian_pines,1,0,30,2.3203885555267334,0.5,2.601690498339076,0.29931972789115646,0.30208333333333337,0.2499999999999999,0.2868959267856327,0.28188218788458885
indian_pines,1,0,31,2.2820327281951904,0.5,2.58678692214343,0.3401360544217687,0.3583333333333333,0.29438836104513066,0.32070095582092484,0.3087561423901223
indian_pines,1,0,32,2.22076416015625,0.6875,2.5697298520276335,0.38095238095238093,0.425,0.33823092905906793,0.3654641178538237,0.3359054762616187
indian_pines,1,0,33,2.240579843521118,0.5,2.553536437806629,0.3741496598639456,0.41874999999999996,0.3315870113181436,0.3368495435191407,0.31377209790227173
indian_pines,1,0,34,2.0977582931518555,0.6875,2.5376353328730783,0.3877551020408163,0.43125,0.3461177284634015,0.3501204648526077,0.32821663812917456
indian_pines,1,0,35,2.234154462814331,0.625,2.5239919951172913,0.40816326530612246,0.45000000000000007,0.36791380418128794,0.3678602552174124,0.3475252534922273
indian_pines,1,0,36,2.196444511413574,0.6875,2.515784211710197,0.4421768707482993,0.48125,0.40409333596994257,0.4044005762755763,0.3854281520948188
indian_pines,1,0,37,2.1861870288848877,0.6875,2.516585817142409,0.4421768707482993,0.48125,0.4040933359699427,0.4108559879590191,0.39245445052577693
indian_pines,1,0,38,2.222599983215332,0.625,2.520668717468677,0.47619047619047616,0.5131944444444445,0.4406503261514133,0.46260699198247573,0.45001893233238405
indian_pines,1,0,39,2.111701726913452,0.5625,2.5247761408487954,0.47619047619047616,0.5131944444444445,0.44040144361497,0.47859081171334344,0.46278282536517285
indian_pines,1,0,40,2.188709259033203,0.625,2.528153017264645,0.5034013605442177,0.5395833333333333,0.46952395076375486,0.5056669961325231,0.4903506432382916
indian_pines,1,0,41,2.1852200031280518,0.5625,2.5281723032192307,0.5034013605442177,0.5402777777777777,0.4695501730103805,0.4971899169905925,0.4803763386627883
indian_pines,1,0,42,2.126610040664673,0.4375,2.5254467668987455,0.5170068027210885,0.5527777777777778,0.48408304498269894,0.5036064556855293,0.48736032635795745
indian_pines,1,0,43,1.9231433868408203,0.625,2.5184680004509126,0.5170068027210885,0.5527777777777778,0.48408304498269883,0.5036928445895764,0.4874543550970565
indian_pines,1,0,44,2.199612855911255,0.5,2.5107433276922526,0.5374149659863946,0.5708333333333333,0.5057357594936709,0.5214544431746444,0.504442113117162
