dataset,shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,1,3,1,2.2671256065368652,0.1111111111111111,2.199938085344103,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,3,2,2.2065255641937256,0.1111111111111111,2.199212286207411,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,3,3,2.108407497406006,0.0,2.1984458870357937,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,3,4,2.1145575046539307,0.1111111111111111,2.1968745602501762,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,3,5,2.000753879547119,0.3333333333333333,2.1947126441531712,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,3,6,2.030085802078247,0.2222222222222222,2.1919808016883002,0.1111111111111111,0.1111111111111111,0.0,0.022222222222222223,0.022222222222222223
pavia_university,1,3,7,1.9985811710357666,0.2222222222222222,2.188612455791897,0.1111111111111111,0.1111111111111111,0.0,0.025252525252525252,0.02525252525252525
pavia_university,1,3,8,1.9794881343841553,0.2222222222222222,2.1842807239956326,0.1111111111111111,0.1111111111111111,0.0,0.02962962962962963,0.029629629629629627
pavia_university,1,3,9,1.9498850107192993,0.4444444444444444,2.1793123616112604,0.1111111111111111,0.1111111111111111,0.0,0.03386701978251274,0.03386701978251274
pavia_university,1,3,10,1.861295461654663,0.3333333333333333,2.173707056045532,0.1111111111111111,0.1111111111111111,0.0,0.03660500373119673,0.03660500373119673
pavia_university,1,3,11,1.8099697828292847,0.5555555555555556,2.1667757405175103,0.12222222222222222,0.12222222222222223,0.012499999999999956,0.04256272401433692,0.04256272401433692
pavia_university,1,3,12,1.8462976217269897,0.6666666666666666,2.1582322226630315,0.13333333333333333,0.13333333333333333,0.025000000000000022,0.06458648563911723,0.06458648563911722
pavia_university,1,3,13,1.815255045890808,0.4444444444444444,2.148147349887424,0.14444444444444443,0.14444444444444443,0.03749999999999998,0.06894415856680008,0.06894415856680008
pavia_university,1,3,14,1.7845289707183838,0.4444444444444444,2.1369973712497288,0.17777777777777778,0.17777777777777778,0.07499999999999996,0.12145025678860266,0.12145025678860265
pavia_university,1,3,15,1.7798686027526855,0.4444444444444444,2.125495105319553,0.2,0.2,0.09999999999999998,0.15404642388769374,0.15404642388769374
pavia_university,1,3,16,1.7316786050796509,0.5555555555555556,2.1119342592027452,0.23333333333333334,0.23333333333333334,0.13749999999999996,0.19623699052270482,0.1962369905227048
