0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1369,10,0,0,0,0,0,0,0,0,0,0,0
0,0,4,67,2592,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,1,3901,40,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,3559,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8,0,8462,0,0,0,0,0,0,2786,0
0,0,0,0,0,0,0,0,6188,0,0,0,0,0,0,0
0,0,43,0,0,0,0,0,42,2837,63,0,0,278,0,0
0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1877,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,894,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,34,1021,0,0
0,0,0,47,0,0,0,2793,0,0,0,0,0,0,4413,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1769
