dataset,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,5,2,1,2.2054111109839547,2.204818683200412,0.002962588420551684,0.15555555555555556,2.025590795940823,0.16666666666666666,0.16666666666666666,0.0625,0.14068534346312125,0.14068534346312128
pavia_university,5,2,2,1.9688584698571099,1.9683413770463731,0.002585551773922311,0.28888888888888886,1.8536319149865044,0.3111111111111111,0.3111111111111111,0.22499999999999998,0.29172877728089286,0.2917287772808929
pavia_university,5,2,3,1.7625540865792169,1.7620760334862604,0.0023904366961990794,0.4444444444444444,1.699594916237725,0.45555555555555555,0.4555555555555555,0.38749999999999996,0.41973304473304474,0.4197330447330447
pavia_university,5,2,4,1.5768210490544636,1.576368686887953,0.002261642433909906,0.6222222222222222,1.5592777066760592,0.6111111111111112,0.6111111111111112,0.5625,0.5553048379845766,0.5553048379845765
pavia_university,5,2,5,1.4074244340260824,1.4069953627056546,0.002145321522321966,0.6666666666666666,1.4301627450519139,0.6666666666666666,0.6666666666666666,0.625,0.6086953472574388,0.6086953472574388
pavia_university,5,2,6,1.2499490764405992,1.2495372242397733,0.0020591762486017414,0.7111111111111111,1.312223196029663,0.7222222222222222,0.7222222222222221,0.6875,0.6611710161582285,0.6611710161582285
pavia_university,5,2,7,1.1032753732469347,1.1028765492969088,0.0019941694879283506,0.7777777777777778,1.205943873193529,0.7222222222222222,0.7222222222222222,0.6875,0.6630001238696891,0.6630001238696891
pavia_university,5,2,8,0.975763405693902,0.9753791623645358,0.0019211278762668372,0.8666666666666667,1.1109551191329956,0.7333333333333333,0.7333333333333334,0.7,0.6722256698268692,0.6722256698268693
pavia_university,5,2,9,0.8575397782855564,0.8571672664748298,0.0018625531086905135,0.8888888888888888,1.027197790145874,0.7222222222222222,0.7222222222222222,0.6875,0.6653725423711399,0.6653725423711399
pavia_university,5,2,10,0.7517481989330715,0.7513890147209168,0.001795946273745762,0.9333333333333333,0.9541540543238322,0.7222222222222222,0.7222222222222222,0.6875,0.6653725423711399,0.6653725423711399
pavia_university,5,2,11,0.6558430287573073,0.6555052571826511,0.00168873340719276,1.0,0.8903636084662543,0.7555555555555555,0.7555555555555556,0.725,0.7167291534607876,0.7167291534607876
pavia_university,5,2,12,0.5723969009187486,0.5720759338802761,0.001604840200808313,1.0,0.8349864112006293,0.8,0.8000000000000002,0.775,0.7775394492785797,0.7775394492785797
pavia_university,5,2,13,0.5019641094737582,0.5016609642240736,0.0015156888014947374,1.0,0.7868120378918118,0.8,0.8,0.775,0.7841363950059601,0.7841363950059602
pavia_university,5,2,14,0.4364639500776927,0.4361748304631975,0.0014455654244456026,1.0,0.7455398506588407,0.8,0.8,0.775,0.7841363950059601,0.7841363950059602
pavia_university,5,2,15,0.3783330301443736,0.37805549833509655,0.0013876028048495452,1.0,0.7100671344333225,0.8,0.8,0.775,0.7841363950059601,0.7841363950059602
pavia_university,5,2,16,0.33044335113631357,0.33017666273646884,0.0013334261046515571,1.0,0.6789257234997219,0.7888888888888889,0.788888888888889,0.7625,0.7741943241943241,0.7741943241943242
pavia_university,5,2,17,0.2893045703570048,0.2890467021200392,0.0012893165409978893,1.0,0.6517051352394951,0.7777777777777778,0.7777777777777778,0.75,0.7640013581190052,0.7640013581190052
pavia_university,5,2,18,0.2537461135122511,0.2534963203801049,0.001248963738584684,1.0,0.6287660903400845,0.7666666666666667,0.7666666666666667,0.7375,0.7533910533910534,0.7533910533910534
pavia_university,5,2,19,0.22390688955783844,0.22366444932089913,0.001212193369348016,1.0,0.6088672293557061,0.7666666666666667,0.7666666666666667,0.7375,0.7533910533910534,0.7533910533910534
pavia_university,5,2,20,0.1989457130432129,0.19870729810661739,0.0011920916977235013,1.0,0.5918529099888272,0.7777777777777778,0.7777777777777778,0.75,0.7688393964709754,0.7688393964709754
pavia_university,5,2,21,0.17655748691823747,0.17632530364725324,0.0011609183883087503,1.0,0.576662622557746,0.7888888888888889,0.7888888888888889,0.7625,0.7794856702751438,0.7794856702751438
pavia_university,5,2,22,0.15815363360775841,0.15792474548021954,0.0011444251311735975,1.0,0.563482199774848,0.7888888888888889,0.7888888888888889,0.7625,0.7794856702751438,0.7794856702751438
pavia_university,5,2,23,0.14182917806837295,0.14160359303156536,0.0011279066895238227,1.0,0.5525648315747579,0.8,0.8000000000000002,0.7749999999999999,0.7895801372117162,0.789580137211716
pavia_university,5,2,24,0.12904546757539112,0.1288231932454639,0.0011113914247188304,1.0,0.5429058803452386,0.8,0.8000000000000002,0.7749999999999999,0.7895801372117162,0.789580137211716
pavia_university,5,2,25,0.11719961431291369,0.11698081824514601,0.0010939763160422444,1.0,0.5347985439830356,0.8111111111111111,0.8111111111111112,0.7875,0.8002246778562567,0.8002246778562568
pavia_university,5,2,26,0.10717392017443975,0.10695827851692835,0.0010782028276783726,1.0,0.5276568783654108,0.8111111111111111,0.8111111111111112,0.7875,0.8002246778562567,0.8002246778562568
pavia_university,5,2,27,0.09812661939197116,0.09791398379537794,0.0010631833587669663,1.0,0.5213842868804932,0.8111111111111111,0.8111111111111112,0.7875,0.8002246778562567,0.8002246778562568
pavia_university,5,2,28,0.09055600066979726,0.09034666385915545,0.0010466741216886375,1.0,0.5159397059016757,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,29,0.08393081972996394,0.08372556103600395,0.001026285975240171,1.0,0.5110984471109178,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,30,0.07794600857628717,0.0777438266409768,0.0010109121794812381,1.0,0.5070108917024401,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,31,0.07266830007235209,0.07247024095720715,0.00099029206774301,1.0,0.5033336679140726,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,32,0.06812155130836699,0.06792680041657553,0.0009737516598155101,1.0,0.4997947321997748,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,33,0.06377955343988206,0.06358781291378869,0.0009587002478332983,1.0,0.4964591913753086,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,34,0.05995555172363917,0.05976740138398277,0.0009407532970524496,1.0,0.4936079117986891,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,35,0.056643083691596985,0.056457923766639495,0.0009257971813591818,1.0,0.4907100677490234,0.8222222222222222,0.8222222222222223,0.8,0.8095571328408856,0.8095571328408856
pavia_university,5,2,36,0.05343299483259519,0.05325108816226323,0.0009095387507437004,1.0,0.4880402896139357,0.8111111111111111,0.8111111111111112,0.7875,0.799382927014506,0.799382927014506
pavia_university,5,2,37,0.050622654871808156,0.050443698134687215,0.0008947779760799474,1.0,0.48533585733837553,0.8111111111111111,0.8111111111111112,0.7875,0.799382927014506,0.799382927014506
pavia_university,5,2,38,0.04800869193341997,0.04783260507716073,0.000880433357734647,1.0,0.4828388796912299,0.8111111111111111,0.8111111111111112,0.7875,0.799382927014506,0.799382927014506
