class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.661350525958602,0.9754754754754755,0.7882709807886754,1998
1,Brocoli_green_weeds_2,0.9797197640117994,0.7152086137281292,0.8268243348374047,3715
2,Fallow,0.8519961051606622,0.44529262086513993,0.5848930481283422,1965
3,Fallow_rough_plow,0.9629629629629629,0.9963846710050615,0.9793887704335466,1383
4,Fallow_smooth,0.8801624915368991,0.974878140232471,0.9251022949653087,2667
5,Stubble,1.0,0.9430091185410334,0.9706687524442706,3948
6,Celery,0.8656242365013438,0.9929932735426009,0.9249445242135491,3568
7,Grapes_untrained,0.6838358872960949,0.6142984014209592,0.6472046783625731,11260
8,Soil_vinyard_develop,0.7607838304165639,0.9969315245478036,0.8629945477422061,6192
9,Corn_senesced_green_weeds,0.22406110757479314,0.21548821548821548,0.21969105944765174,3267
10,Lettuce_romaine_4wk,0.04250295159386069,0.06811731315042574,0.05234460196292257,1057
11,Lettuce_romaine_5wk,0.7244940107393639,0.9154488517745303,0.8088540465759742,1916
12,Lettuce_romaine_6wk,0.791058394160584,0.958011049723757,0.8665667166416792,905
13,Lettuce_romaine_7wk,0.706389088298636,0.9291784702549575,0.802610114192496,1059
14,Vinyard_untrained,0.5428763215304582,0.4457764916632217,0.48955811138014527,7257
15,Vinyard_vertical_trellis,0.9708480565371025,0.6119153674832962,0.7506830601092896,1796
