class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.10101010101010101,0.9090909090909091,0.18181818181818182,33
1,Corn-notill,0.4317789291882556,0.17692852087756547,0.25100401606425704,1413
2,Corn-mintill,0.1673728813559322,0.2907975460122699,0.2124607799193187,815
3,Corn,0.16216216216216217,0.40540540540540543,0.23166023166023167,222
4,Grass-pasture,0.260932944606414,0.38247863247863245,0.31022530329289427,468
5,Grass-trees,0.6968253968253968,0.6139860139860139,0.6527881040892193,715
6,Grass-pasture-mowed,0.059027777777777776,0.8947368421052632,0.11074918566775244,19
7,Hay-windrowed,0.8110236220472441,0.2224622030237581,0.34915254237288135,463
8,Oats,0.027777777777777776,0.6666666666666666,0.05333333333333334,12
9,Soybean-notill,0.23629489603024575,0.2612330198537095,0.24813895781637718,957
10,Soybean-mintill,0.550561797752809,0.4217213114754098,0.4776050127639824,2440
11,Soybean-clean,0.2251552795031056,0.2508650519031142,0.23731587561374795,578
12,Wheat,0.49855907780979825,0.9105263157894737,0.6443202979515829,190
13,Woods,0.7776381909547738,0.4952,0.6050830889540567,1250
14,Buildings-Grass-Trees-Drives,0.265625,0.18328840970350405,0.21690590111642744,371
15,Stone-Steel-Towers,0.3776595744680851,0.9102564102564102,0.5338345864661654,78
