class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.16778523489932887,0.8620689655172413,0.2808988764044944,29
1,Corn-notill,0.22655007949125597,0.20241477272727273,0.21380345086271568,1408
2,Corn-mintill,0.1678115799803729,0.2111111111111111,0.18698742482230726,810
3,Corn,0.1989795918367347,0.35944700460829493,0.2561576354679803,217
4,Grass-pasture,0.3712574850299401,0.5356371490280778,0.4385499557913351,463
5,Grass-trees,0.7129798903107861,0.5492957746478874,0.6205250596658711,710
6,Grass-pasture-mowed,0.1262135922330097,0.8666666666666667,0.22033898305084745,15
7,Hay-windrowed,0.8520710059171598,0.62882096069869,0.7236180904522613,458
8,Oats,0.046511627906976744,1.0,0.08888888888888889,8
9,Soybean-notill,0.31328125,0.421218487394958,0.3593189964157706,952
10,Soybean-mintill,0.5718213058419244,0.34168377823408624,0.42776349614395887,2435
11,Soybean-clean,0.12099276111685625,0.20418848167539266,0.15194805194805194,573
12,Wheat,0.7706422018348624,0.9081081081081082,0.8337468982630273,185
13,Woods,0.8584579976985041,0.5991967871485944,0.7057710501419111,1245
14,Buildings-Grass-Trees-Drives,0.3475336322869955,0.42349726775956287,0.3817733990147783,366
15,Stone-Steel-Towers,0.9090909090909091,0.821917808219178,0.8633093525179856,73
