dataset,model,shot,seed,OA,AA,Kappa,Macro-F1,Weighted-F1,best_epoch,train_time_seconds,test_time_seconds,trainable_parameters,train_size,validation_size,test_size
indian_pines,svm_rbf,1,0,0.2733491969066032,0.33326655818180057,0.21383437125856264,0.2359753789344878,0.24792781778259018,0,0.0017242431640625,0.014055252075195312,,16,147,10086
indian_pines,random_forest,1,0,0.17360697997223876,0.20545585074777006,0.11279301394288088,0.12882986972551838,0.1371848028090407,0,0.1528787612915039,0.051189422607421875,,16,147,10086
indian_pines,knn,1,0,0.2733491969066032,0.33326655818180057,0.21383437125856264,0.2359753789344878,0.24792781778259018,0,0.0005090236663818359,0.0772087574005127,,16,147,10086
indian_pines,svm_rbf,1,1,0.28584176085663293,0.44375494270115334,0.21591123008483304,0.3259390279106351,0.2979211354465932,0,0.0009627342224121094,0.016575336456298828,,16,147,10086
indian_pines,random_forest,1,1,0.15764425936942297,0.22292289287563347,0.09401169575532242,0.17047789672345615,0.17899653626252532,0,0.21062517166137695,0.05025291442871094,,16,147,10086
indian_pines,knn,1,1,0.28584176085663293,0.44375494270115334,0.21591123008483304,0.3259390279106351,0.2979211354465932,0,0.0004658699035644531,0.005697011947631836,,16,147,10086
indian_pines,svm_rbf,1,2,0.334225659329764,0.4175049625588414,0.25321427747997916,0.27805398459275676,0.3353017463176031,0,0.0008389949798583984,0.011745929718017578,,16,147,10086
indian_pines,random_forest,1,2,0.12700773349196906,0.19624973204720986,0.06236996787453264,0.12471317403003768,0.13705295903044384,0,0.1447279453277588,0.04554009437561035,,16,147,10086
indian_pines,knn,1,2,0.334225659329764,0.4175049625588414,0.25321427747997916,0.27805398459275676,0.3353017463176031,0,0.0004279613494873047,0.005702972412109375,,16,147,10086
indian_pines,svm_rbf,1,3,0.21961134245488798,0.4008157396326568,0.15106128746557235,0.27348988823807974,0.2083741064168982,0,0.0007891654968261719,0.011641740798950195,,16,147,10086
indian_pines,random_forest,1,3,0.12690858615903233,0.21513942457655127,0.06979091468478615,0.13598496561273454,0.12948974218470374,0,0.1423029899597168,0.04889512062072754,,16,147,10086
indian_pines,knn,1,3,0.21961134245488798,0.4008157396326568,0.15106128746557235,0.27348988823807974,0.2083741064168982,0,0.0005221366882324219,0.008160829544067383,,16,147,10086
indian_pines,svm_rbf,1,4,0.21544715447154472,0.4272736185015769,0.1593791600903074,0.28020431732477435,0.22811363755045896,0,0.0007538795471191406,0.011492252349853516,,16,147,10086
indian_pines,random_forest,1,4,0.12433075550267698,0.22103811140275198,0.07541380396488184,0.12554346101327585,0.13025314451301687,0,0.14467477798461914,0.045397043228149414,,16,147,10086
indian_pines,knn,1,4,0.21544715447154472,0.4272736185015769,0.1593791600903074,0.28020431732477435,0.22811363755045896,0,0.00044226646423339844,0.0054798126220703125,,16,147,10086
indian_pines,svm_rbf,5,0,0.4022346368715084,0.5274144069808087,0.3361067265787754,0.3842562433985565,0.41521747932112485,0,0.0013742446899414062,0.04389762878417969,,80,145,10024
indian_pines,random_forest,5,0,0.3898643256185156,0.4943255565300336,0.3120657320383855,0.3375290457404789,0.395073158356537,0,0.14076709747314453,0.03825688362121582,,80,145,10024
indian_pines,knn,5,0,0.3751995211492418,0.4955970614831774,0.3051083271848972,0.32378731038831926,0.38474811224972105,0,0.000675201416015625,0.0072481632232666016,,80,145,10024
indian_pines,svm_rbf,5,1,0.394952114924182,0.5265023953288872,0.32730812624436334,0.4035044150066236,0.4192016906936171,0,0.0015099048614501953,0.043325185775756836,,80,145,10024
