class_id,class_name,precision,recall,f1,support
0,Asphalt,0.7469600463231036,0.3899637243047158,0.5124131082423039,6616
1,Meadows,0.8825295552636517,0.5047762155200172,0.6422231325959307,18634
2,Gravel,0.3630037692084662,0.6007677543186181,0.452557382974878,2084
3,Trees,0.534326669181441,0.9291571006887505,0.6784816189677882,3049
4,Painted metal sheets,0.9772226304188097,1.0,0.9884801189149015,1330
5,Bare Soil,0.27889680818097307,0.5384922217790188,0.36747192922762845,5014
6,Bitumen,0.26748029494024916,0.8,0.4009146341463415,1315
7,Self-Blocking Bricks,0.49591352491431584,0.5129533678756477,0.504289544235925,3667
8,Shadows,0.9217821782178218,0.9989270386266095,0.9588053553038105,932
