class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.9943589743589744,0.9748617395676219,0.9845138359989846,1989
1,Brocoli_green_weeds_2,0.9853499728703201,0.9800323799244468,0.9826839826839827,3706
2,Fallow,0.8339350180505415,0.9447852760736196,0.8859060402684564,1956
3,Fallow_rough_plow,0.9607142857142857,0.9788937409024745,0.969718817591925,1374
4,Fallow_smooth,0.9656652360515021,0.9311512415349887,0.9480942348209155,2658
5,Stubble,0.9997431946584489,0.9883219091139883,0.993999744669986,3939
6,Celery,0.956759715380405,0.9822983984265243,0.9693608761957576,3559
7,Grapes_untrained,0.6723398169336384,0.41782952626433206,0.5153757605656965,11251
8,Soil_vinyard_develop,0.9959993332222037,0.9663593724729096,0.9809555081267444,6183
9,Corn_senesced_green_weeds,0.8462232922058381,0.8631062001227747,0.8545813706123689,3258
10,Lettuce_romaine_4wk,0.7228221742260619,0.9580152671755725,0.8239638900287238,1048
11,Lettuce_romaine_5wk,0.9626556016597511,0.9732564237021499,0.9679269882659713,1907
12,Lettuce_romaine_6wk,0.9586129753914989,0.9564732142857143,0.9575418994413408,896
13,Lettuce_romaine_7wk,0.8761061946902655,0.9428571428571428,0.908256880733945,1050
14,Vinyard_untrained,0.4447031431897555,0.6851545253863135,0.539342926961716,7248
15,Vinyard_vertical_trellis,0.9593596059113301,0.8718522663682149,0.9135150982116681,1787
