class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.031791907514450865,0.3055555555555556,0.05759162303664921,36
1,Corn-notill,0.13725490196078433,0.05434015525758645,0.07785642062689585,1417
2,Corn-mintill,0.12663398692810457,0.18925518925518925,0.15173764072442486,819
3,Corn,0.011095700416088766,0.035398230088495575,0.01689545934530095,226
4,Grass-pasture,0.25886524822695034,0.4639830508474576,0.3323216995447648,472
5,Grass-trees,0.11602209944751381,0.08762169680111266,0.09984152139461172,719
6,Grass-pasture-mowed,0.00670690811535882,0.45454545454545453,0.013218770654329148,22
7,Hay-windrowed,0.4110429447852761,0.28693790149892934,0.3379571248423707,467
8,Oats,0.009523809523809525,0.25,0.01834862385321101,16
9,Soybean-notill,0.16485507246376813,0.09469302809573361,0.12029081295439524,961
10,Soybean-mintill,0.21864951768488747,0.027823240589198037,0.049364791288566245,2444
11,Soybean-clean,0.11478599221789883,0.1013745704467354,0.10766423357664233,582
12,Wheat,0.10052910052910052,0.3917525773195876,0.16,194
13,Woods,0.6077844311377245,0.16188197767145135,0.25566750629722923,1254
14,Buildings-Grass-Trees-Drives,0.05073649754500818,0.08266666666666667,0.06288032454361055,375
15,Stone-Steel-Towers,0.08490566037735849,0.5487804878048781,0.14705882352941177,82
