class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.08408408408408409,0.8484848484848485,0.15300546448087432,33
1,Corn-notill,0.33766233766233766,0.33121019108280253,0.33440514469453375,1413
2,Corn-mintill,0.11812297734627832,0.08957055214723926,0.10188415910676901,815
3,Corn,0.14782608695652175,0.22972972972972974,0.17989417989417988,222
4,Grass-pasture,0.3397129186602871,0.6068376068376068,0.43558282208588955,468
5,Grass-trees,0.7290552584670231,0.5720279720279721,0.6410658307210031,715
6,Grass-pasture-mowed,0.056666666666666664,0.8947368421052632,0.10658307210031348,19
7,Hay-windrowed,0.45977011494252873,0.08639308855291576,0.14545454545454545,463
8,Oats,0.034482758620689655,0.6666666666666666,0.06557377049180328,12
9,Soybean-notill,0.3205918618988903,0.2716823406478579,0.29411764705882354,957
10,Soybean-mintill,0.5746773202212662,0.3831967213114754,0.4597983771821982,2440
11,Soybean-clean,0.18836363636363637,0.44809688581314877,0.26523297491039427,578
12,Wheat,0.4513064133016627,1.0,0.6219312602291326,190
13,Woods,0.7529002320185615,0.5192,0.6145833333333334,1250
14,Buildings-Grass-Trees-Drives,0.17708333333333334,0.04582210242587601,0.0728051391862955,371
15,Stone-Steel-Towers,0.5447761194029851,0.9358974358974359,0.6886792452830188,78
