class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.9939086294416244,0.9844142785319256,0.989138671381662,1989
1,Brocoli_green_weeds_2,0.9912972531955399,0.9835402050728548,0.987403494514425,3706
2,Fallow,0.889550622631294,0.8399795501022495,0.8640546936628977,1956
3,Fallow_rough_plow,0.9163319946452476,0.9963609898107715,0.9546722454672245,1374
4,Fallow_smooth,0.9341963322545846,0.9774266365688488,0.9553226696083839,2658
5,Stubble,0.9933656545037,0.9883219091139883,0.9908373631967422,3939
6,Celery,0.9690495754587785,0.9940994661421748,0.9814147018030513,3559
7,Grapes_untrained,0.6826057496854129,0.6267887298906764,0.6535075525901214,11251
8,Soil_vinyard_develop,0.9594257178526842,0.9943393174834223,0.9765705662774998,6183
9,Corn_senesced_green_weeds,0.9011180992313068,0.7915899324739104,0.8428104575163399,3258
10,Lettuce_romaine_4wk,0.8125,0.8807251908396947,0.8452380952380952,1048
11,Lettuce_romaine_5wk,0.9118236472945892,0.9543786051389617,0.932615936459134,1907
12,Lettuce_romaine_6wk,0.8929663608562691,0.9776785714285714,0.933404368673415,896
13,Lettuce_romaine_7wk,0.8887859128822985,0.9133333333333333,0.9008924377642086,1050
14,Vinyard_untrained,0.4921210605302651,0.5429083885209713,0.5162686958803464,7248
15,Vinyard_vertical_trellis,0.991076740035693,0.932288752098489,0.9607843137254902,1787
