dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_gated_supcon,10,2,1,2.4151057561238605,2.284173329671224,0.6546620104047988,0.12222222222222222,2.053487965795729,0.26666666666666666,0.26666666666666666,0.17500000000000004,0.24893982560649228,0.2489398256064923
pavia_university,spectral_qnn_gated_supcon,10,2,2,1.9377274698681302,1.825412596596612,0.561574215359158,0.5222222222222223,1.7025315019819471,0.5777777777777777,0.5777777777777778,0.525,0.550961612980165,0.5509616129801651
pavia_university,spectral_qnn_gated_supcon,10,2,3,1.6016013092464871,1.4618011474609376,0.6990009076065488,0.7666666666666667,1.4167544841766357,0.7777777777777778,0.7777777777777778,0.75,0.7423736107946635,0.7423736107946634
pavia_university,spectral_qnn_gated_supcon,10,2,4,1.2923202673594156,1.162020452817281,0.6514991660912831,0.8888888888888888,1.1812749491797554,0.8333333333333334,0.8333333333333334,0.8125,0.7937993130975587,0.7937993130975586
pavia_university,spectral_qnn_gated_supcon,10,2,5,1.077424497074551,0.913377763165368,0.8202335516611735,0.9111111111111111,0.9907695929209391,0.8444444444444444,0.8444444444444444,0.825,0.8168503361485818,0.8168503361485817
pavia_university,spectral_qnn_gated_supcon,10,2,6,0.8588999430338542,0.7128083215819465,0.7304580198393927,0.9222222222222223,0.8419375816980997,0.8777777777777778,0.8777777777777778,0.8625,0.870946771114582,0.870946771114582
pavia_university,spectral_qnn_gated_supcon,10,2,7,0.6983796821700202,0.5569836854934692,0.7069799833827548,0.9222222222222223,0.72903593911065,0.8888888888888888,0.8888888888888888,0.875,0.8813932980599648,0.8813932980599647
pavia_university,spectral_qnn_gated_supcon,10,2,8,0.5612773246235317,0.4364025923940871,0.6243736260467105,0.9666666666666667,0.6459339049127367,0.9111111111111111,0.911111111111111,0.9,0.9088835212023617,0.9088835212023618
pavia_university,spectral_qnn_gated_supcon,10,2,9,0.4583775652779473,0.3437777797381083,0.5729989015393787,1.0,0.5793272309833103,0.9222222222222223,0.9222222222222223,0.9125,0.921445199365063,0.921445199365063
pavia_university,spectral_qnn_gated_supcon,10,2,10,0.3861735006173452,0.27450700402259826,0.5583324233690897,1.0,0.5314250376489428,0.9444444444444444,0.9444444444444444,0.9375,0.9439676632659091,0.943967663265909
pavia_university,spectral_qnn_gated_supcon,10,2,11,0.32870615224043526,0.22648279633786944,0.5111167978081438,1.0,0.4950470222367181,0.9444444444444444,0.9444444444444444,0.9375,0.9439676632659091,0.943967663265909
pavia_university,spectral_qnn_gated_supcon,10,2,12,0.306093794769711,0.18563050362798902,0.6023164828618367,1.0,0.4678275015619066,0.9444444444444444,0.9444444444444444,0.9375,0.9439676632659091,0.943967663265909
pavia_university,spectral_qnn_gated_supcon,10,2,13,0.2795225742790434,0.15593096216519672,0.6179580261309942,1.0,0.44715170330471465,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,14,0.24027178353733486,0.13282103174262577,0.5372537500328488,1.0,0.43211547533671063,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,15,0.22990948524740007,0.11522781335645252,0.5734083500173357,1.0,0.4204599314265781,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,16,0.20859156747659047,0.10056821935706668,0.5401167339748807,1.0,0.4111471652984619,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,17,0.20290669401486713,0.08942749632729424,0.5673959596289528,1.0,0.4047611077626546,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,18,0.21324625412623088,0.07938196344508065,0.6693214416503906,1.0,0.3995869331889682,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,19,0.20181459652052985,0.07175165828731325,0.6503146919939253,1.0,0.3950202544530233,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,20,0.18975420395533243,0.06490331821971469,0.6242544147703383,1.0,0.3921807262632582,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,21,0.15190187758869594,0.05925186359220081,0.4632500754462348,1.0,0.3899319264623854,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,22,0.17282410810391108,0.05434421433342828,0.5923994481563568,1.0,0.38858346541722616,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
pavia_university,spectral_qnn_gated_supcon,10,2,23,0.1617818792661031,0.050197386244932814,0.557922461297777,1.0,0.3876809133423699,0.9555555555555556,0.9555555555555555,0.95,0.9551066217732883,0.9551066217732884
