class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.853852967227635,0.964964964964965,0.9060150375939849,1998
1,Brocoli_green_weeds_2,0.8255701115963124,0.9160161507402422,0.8684445578665305,3715
2,Fallow,0.6341463414634146,0.621882951653944,0.6279547790339157,1965
3,Fallow_rough_plow,0.49265536723163844,0.9457700650759219,0.6478454680534919,1383
4,Fallow_smooth,0.9165507649513213,0.24709411323584551,0.38924985233313647,2667
5,Stubble,0.9941582580987786,0.9483282674772037,0.9707026186155043,3948
6,Celery,0.921037296037296,0.8859304932735426,0.9031428571428571,3568
7,Grapes_untrained,0.5907688351761379,0.8161634103019538,0.6854116945107399,11260
8,Soil_vinyard_develop,0.7516387472687546,1.0,0.8582120582120583,6192
9,Corn_senesced_green_weeds,0.49570735349010825,0.406489133761861,0.44668684830137906,3267
10,Lettuce_romaine_4wk,0.34965034965034963,0.47303689687795647,0.4020908725371934,1057
11,Lettuce_romaine_5wk,0.8413333333333334,0.9879958246346555,0.9087854056649064,1916
12,Lettuce_romaine_6wk,0.9761634506242906,0.9502762430939227,0.9630459126539753,905
13,Lettuce_romaine_7wk,0.998017839444995,0.9508970727101038,0.9738878143133463,1059
14,Vinyard_untrained,0.4931992903607333,0.1149235221165771,0.186410371032633,7257
15,Vinyard_vertical_trellis,1.0,0.7461024498886414,0.8545918367346939,1796
