class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.0842911877394636,0.7586206896551724,0.15172413793103448,29
1,Corn-notill,0.19801980198019803,0.056818181818181816,0.08830022075055188,1408
2,Corn-mintill,0.12669683257918551,0.0345679012345679,0.05431619786614937,810
3,Corn,0.2866666666666667,0.19815668202764977,0.23433242506811988,217
4,Grass-pasture,0.334983498349835,0.43844492440604754,0.37979420018709076,463
5,Grass-trees,0.6764705882352942,0.1619718309859155,0.26136363636363635,710
6,Grass-pasture-mowed,0.10810810810810811,0.5333333333333333,0.1797752808988764,15
7,Hay-windrowed,0.7712418300653595,0.5152838427947598,0.6178010471204188,458
8,Oats,0.023391812865497075,0.5,0.0446927374301676,8
9,Soybean-notill,0.21174123681960672,0.7804621848739496,0.33310916834790405,952
10,Soybean-mintill,0.606425702811245,0.06201232032854209,0.11251862891207154,2435
11,Soybean-clean,0.12043596730245232,0.3856893542757417,0.18355481727574752,573
12,Wheat,0.3026315789473684,0.9945945945945946,0.4640605296343001,185
13,Woods,0.6572352465642683,0.653012048192771,0.6551168412570507,1245
14,Buildings-Grass-Trees-Drives,0.22535211267605634,0.04371584699453552,0.07322654462242563,366
15,Stone-Steel-Towers,0.8266666666666667,0.8493150684931506,0.8378378378378378,73
