class_id,class_name,precision,recall,f1,support
0,Brocoli_green_weeds_1,0.8014827018121911,0.486986986986987,0.6058530510585305,1998
1,Brocoli_green_weeds_2,0.7685913277915075,0.9208613728129206,0.8378643154543228,3715
2,Fallow,0.4990909090909091,0.27938931297709924,0.35823817292006527,1965
3,Fallow_rough_plow,0.9363013698630137,0.9884309472161966,0.9616602180794935,1383
4,Fallow_smooth,0.9097660601559598,0.9186351706036745,0.914179104477612,2667
5,Stubble,0.999236641221374,0.9946808510638298,0.996953541507997,3948
6,Celery,0.9682539682539683,0.906109865470852,0.9361517301288548,3568
7,Grapes_untrained,0.7104283054003724,0.27104795737122556,0.39238878889174594,11260
8,Soil_vinyard_develop,0.8806607804044432,0.49935400516795864,0.6373286612387922,6192
9,Corn_senesced_green_weeds,0.3783881460065052,0.3204775022956841,0.3470334769638714,3267
10,Lettuce_romaine_4wk,0.16595669151579695,0.8845789971617786,0.27947989837094606,1057
11,Lettuce_romaine_5wk,0.6345971563981042,0.6988517745302714,0.6651763537009439,1916
12,Lettuce_romaine_6wk,0.9681274900398407,0.26850828729281767,0.4204152249134948,905
13,Lettuce_romaine_7wk,0.4952978056426332,0.8951841359773371,0.6377396569122099,1059
14,Vinyard_untrained,0.4113234763793725,0.7858619264158744,0.5400056812801818,7257
15,Vinyard_vertical_trellis,0.6480959097320169,0.5116926503340757,0.5718730553827007,1796
