class_id,class_name,precision,recall,f1,support
0,Asphalt,0.9580456718003186,0.5450151057401813,0.6947814365492009,6620
1,Meadows,0.7934831460674158,0.378903315806417,0.5128912775074442,18638
2,Gravel,0.3033112582781457,0.2193486590038314,0.254585881045025,2088
3,Trees,0.4164546225614928,0.4824762528660334,0.44704097116843705,3053
4,Painted metal sheets,0.9895209580838323,0.9910044977511244,0.9902621722846442,1334
5,Bare Soil,0.2711756115370573,0.5920685532084495,0.3719794666332791,5018
6,Bitumen,0.37312913331012876,0.8127369219105383,0.5114503816793893,1319
7,Self-Blocking Bricks,0.48479632816982215,0.9207300463089076,0.6351592596072536,3671
8,Shadows,0.3293243721259285,0.9946581196581197,0.4948179643901143,936
