0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1369,5,0,0,0,0,0,0,0,0,0,0,0
0,0,1,62,2595,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3939,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3558,0,0,0,0,0,0,0,0,1
0,1,0,17,0,2,0,8589,0,64,0,0,0,0,2578,0
0,0,0,0,0,0,0,0,6183,0,0,0,0,0,0,0
0,0,15,0,0,0,0,0,53,3103,40,0,0,47,0,0
0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1882,24,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,882,14,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,1038,0,0
0,0,0,84,0,0,0,2219,0,1,0,0,0,0,4944,0
0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1746
