shot,seed,epoch,train_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
5,4,1,2.751962184906006,0.1,2.554886581157816,0.2413793103448276,0.21874999999999997,0.19080716351275928,0.18070426269923173,0.19939780711639363
5,4,2,2.451553153991699,0.2625,2.346705038794156,0.35172413793103446,0.31875000000000003,0.30657305657305645,0.26453814102150747,0.29190415560993926
5,4,3,2.1831874370574953,0.4125,2.1492674654927746,0.45517241379310347,0.421875,0.41689997454823113,0.37571044546851,0.3980253191376662
5,4,4,1.9369942665100097,0.4875,1.9686859015760751,0.5172413793103449,0.5109375,0.4831186026378774,0.45569383062589586,0.4638197934000033
5,4,5,1.7105725049972533,0.6125,1.8034272522761905,0.6206896551724138,0.609375,0.5939409368635438,0.5655829915698336,0.5836527054312898
5,4,6,1.4984466791152955,0.6875,1.6506826721388719,0.6758620689655173,0.6625000000000001,0.6530747301975157,0.620634161160477,0.642483114788015
5,4,7,1.3063523530960084,0.775,1.5137698288621573,0.7034482758620689,0.6875,0.6825033099093594,0.6475881185807656,0.6692160082423774
5,4,8,1.1304042100906373,0.9,1.3900556880852273,0.7379310344827587,0.7625,0.7197212472658834,0.7116922781324955,0.6985723222304931
5,4,9,0.9720388889312744,0.9375,1.2823988470537908,0.7448275862068966,0.7687499999999999,0.7270970039167812,0.7178611093013267,0.705379308347824
5,4,10,0.833379590511322,0.975,1.186235350987007,0.7586206896551724,0.78125,0.7418485172185767,0.7382995624603681,0.7279320842474559
5,4,11,0.7116453051567078,0.975,1.1052107506784898,0.7655172413793103,0.7875,0.7492242738694745,0.747946151071151,0.7385765958179751
5,4,12,0.6088088393211365,0.9875,1.0333628533215358,0.7655172413793103,0.7875,0.7492242738694745,0.747946151071151,0.7385765958179751
5,4,13,0.5146141469478607,0.9875,0.9738145910460373,0.7724137931034483,0.79375,0.7566000305203724,0.757985743831332,0.7496547671395541
5,4,14,0.43875607252120974,0.9875,0.9249534424008994,0.7862068965517242,0.80625,0.771351543822168,0.7748167069858245,0.768226864413477
