dataset,shot,comparison,metric,seed,baseline_value,qnn_value,delta
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Kappa,3,0.9365400705142573,0.9448050162942572,0.008264945779999922
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Kappa,4,0.916585600494882,0.8653935855004666,-0.05119201499441539
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Macro-F1,0,0.9370495458884958,0.9212179916253448,-0.01583155426315097
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Macro-F1,1,0.975173410514579,0.9669381617252664,-0.008235248789312588
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Macro-F1,2,0.9630614098513072,0.9562931555953078,-0.006768254255999362
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Macro-F1,3,0.9610610207427712,0.9668220716509844,0.005761050908213217
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Macro-F1,4,0.935743628939,0.936899350434652,0.0011557214956520179
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Weighted-F1,0,0.9126156577270474,0.829228191933091,-0.0833874657939564
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Weighted-F1,1,0.956984382643538,0.9306117385595905,-0.026372644083947572
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Weighted-F1,2,0.9436368037242812,0.927600155393248,-0.016036648331033132
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Weighted-F1,3,0.9433312562684516,0.9508145444466632,0.0074832881782116445
salinas,10,HybridSN-small vs Spectral QNN Gated Fusion + Prototype Loss,Weighted-F1,4,0.9242604876238814,0.8762302247860804,-0.048030262837800985
