class_id,class_name,precision,recall,f1,support,accuracy,dataset,shot,seed,model_key,model
1,Meadows,0.8996182988662906,0.8474294300740581,0.8727443557078509,18634,0.8474294300740581,pavia_university,5,4,hybridsn_small,HybridSN-small
2,Gravel,0.9063205417607224,0.7706333973128598,0.83298755186722,2084,0.7706333973128598,pavia_university,5,4,hybridsn_small,HybridSN-small
3,Trees,0.5721525740197386,0.7035093473269924,0.6310679611650486,3049,0.7035093473269924,pavia_university,5,4,hybridsn_small,HybridSN-small
4,Painted metal sheets,0.8962194217939214,0.9090225563909774,0.9025755879059352,1330,0.9090225563909774,pavia_university,5,4,hybridsn_small,HybridSN-small
5,Bare Soil,0.592854552049329,0.6519744714798564,0.6210106382978723,5014,0.6519744714798564,pavia_university,5,4,hybridsn_small,HybridSN-small
6,Bitumen,0.6500777604976672,0.9536121673003802,0.7731196054254007,1315,0.9536121673003802,pavia_university,5,4,hybridsn_small,HybridSN-small
7,Self-Blocking Bricks,0.7118809943237424,0.9918189255522224,0.8288514129443938,3667,0.9918189255522224,pavia_university,5,4,hybridsn_small,HybridSN-small
8,Shadows,0.5067087608524072,0.6888412017167382,0.5839017735334243,932,0.6888412017167382,pavia_university,5,4,hybridsn_small,HybridSN-small
0,Asphalt,0.9338952972493344,0.6368174255029496,0.7572623437359475,6611,0.6368174255029496,pavia_university,10,0,hybridsn_small,HybridSN-small
1,Meadows,0.9958212614218854,0.9594181115465136,0.977280804877382,18629,0.9594181115465136,pavia_university,10,0,hybridsn_small,HybridSN-small
2,Gravel,0.7712987504733055,0.9797979797979798,0.863135593220339,2079,0.9797979797979798,pavia_university,10,0,hybridsn_small,HybridSN-small
3,Trees,0.6052569263556713,0.8396846254927727,0.7034539700013761,3044,0.8396846254927727,pavia_university,10,0,hybridsn_small,HybridSN-small
4,Painted metal sheets,0.8682830930537353,1.0,0.929498421606454,1325,1.0,pavia_university,10,0,hybridsn_small,HybridSN-small
5,Bare Soil,0.9442035815268616,1.0,0.9713011440760132,5009,1.0,pavia_university,10,0,hybridsn_small,HybridSN-small
6,Bitumen,0.9805389221556886,1.0,0.9901738473167044,1310,1.0,pavia_university,10,0,hybridsn_small,HybridSN-small
7,Self-Blocking Bricks,0.7533272143184947,0.8965046422719826,0.8187032418952619,3662,0.8965046422719826,pavia_university,10,0,hybridsn_small,HybridSN-small
8,Shadows,0.8375499334221038,0.6785329018338727,0.7497020262216925,927,0.6785329018338727,pavia_university,10,0,hybridsn_small,HybridSN-small
0,Asphalt,0.9109610070617132,0.4487974587808198,0.6013376570733685,6611,0.4487974587808198,pavia_university,10,1,hybridsn_small,HybridSN-small
1,Meadows,0.9709319396323918,0.8875409308068066,0.9273655280722418,18629,0.8875409308068066,pavia_university,10,1,hybridsn_small,HybridSN-small
2,Gravel,0.2732884399551066,0.936988936988937,0.423156294124036,2079,0.936988936988937,pavia_university,10,1,hybridsn_small,HybridSN-small
3,Trees,0.4380613455346551,0.8492115637319316,0.577976523197317,3044,0.8492115637319316,pavia_university,10,1,hybridsn_small,HybridSN-small
4,Painted metal sheets,0.8609486679662118,1.0,0.9252793296089384,1325,1.0,pavia_university,10,1,hybridsn_small,HybridSN-small
5,Bare Soil,0.985777034093286,0.940906368536634,0.9628192032686416,5009,0.940906368536634,pavia_university,10,1,hybridsn_small,HybridSN-small
6,Bitumen,0.6000916170407696,1.0,0.7500715717148583,1310,1.0,pavia_university,10,1,hybridsn_small,HybridSN-small
7,Self-Blocking Bricks,0.0,0.0,0.0,3662,0.0,pavia_university,10,1,hybridsn_small,HybridSN-small
8,Shadows,0.5809768637532133,0.4875943905070118,0.5302052785923753,927,0.4875943905070118,pavia_university,10,1,hybridsn_small,HybridSN-small
0,Asphalt,0.8157894736842105,0.5439419149901679,0.6526908067882748,6611,0.5439419149901679,pavia_university,10,2,hybridsn_small,HybridSN-small
1,Meadows,0.9860900702382592,0.7686939717644533,0.8639256734336822,18629,0.7686939717644533,pavia_university,10,2,hybridsn_small,HybridSN-small
2,Gravel,0.9677581863979848,0.924001924001924,0.9453740157480316,2079,0.924001924001924,pavia_university,10,2,hybridsn_small,HybridSN-small
3,Trees,0.3315336013785181,0.9480946123521682,0.4912758532641076,3044,0.9480946123521682,pavia_university,10,2,hybridsn_small,HybridSN-small
4,Painted metal sheets,0.930780559646539,0.9539622641509434,0.9422288483041372,1325,0.9539622641509434,pavia_university,10,2,hybridsn_small,HybridSN-small
5,Bare Soil,0.9373784519642162,0.9622679177480536,0.9496601320066989,5009,0.9622679177480536,pavia_university,10,2,hybridsn_small,HybridSN-small
6,Bitumen,0.5906379072969252,0.982442748091603,0.7377472055030094,1310,0.982442748091603,pavia_university,10,2,hybridsn_small,HybridSN-small
7,Self-Blocking Bricks,0.9802276812462551,0.8935008192244676,0.9348571428571428,3662,0.8935008192244676,pavia_university,10,2,hybridsn_small,HybridSN-small
8,Shadows,0.7851929092805006,0.8122977346278317,0.7985153764581124,927,0.8122977346278317,pavia_university,10,2,hybridsn_small,HybridSN-small
0,Asphalt,0.7511766950769622,0.8932082892149448,0.8160585959093422,6611,0.8932082892149448,pavia_university,10,3,hybridsn_small,HybridSN-small
1,Meadows,0.9640710906533692,0.8094905792044662,0.8800443523678912,18629,0.8094905792044662,pavia_university,10,3,hybridsn_small,HybridSN-small
2,Gravel,0.8463292293661651,0.8927368927368927,0.8689138576779026,2079,0.8927368927368927,pavia_university,10,3,hybridsn_small,HybridSN-small
3,Trees,0.788917089678511,0.6126806833114323,0.6897189349112426,3044,0.6126806833114323,pavia_university,10,3,hybridsn_small,HybridSN-small
4,Painted metal sheets,0.7342449464922711,0.9320754716981132,0.8214166943797805,1325,0.9320754716981132,pavia_university,10,3,hybridsn_small,HybridSN-small
5,Bare Soil,0.8091769847050255,0.8872030345378319,0.8463955813732026,5009,0.8872030345378319,pavia_university,10,3,hybridsn_small,HybridSN-small
6,Bitumen,0.9768483943241224,0.998473282442748,0.987542468856172,1310,0.998473282442748,pavia_university,10,3,hybridsn_small,HybridSN-small
7,Self-Blocking Bricks,0.6677912284183369,0.9188967777170944,0.7734743132973222,3662,0.9188967777170944,pavia_university,10,3,hybridsn_small,HybridSN-small
8,Shadows,0.8160569105691057,0.866235167206041,0.8403976975405547,927,0.866235167206041,pavia_university,10,3,hybridsn_small,HybridSN-small
0,Asphalt,0.9477529333628516,0.6475571018000302,0.7694104960460101,6611,0.6475571018000302,pavia_university,10,4,hybridsn_small,HybridSN-small
1,Meadows,0.9991252271045016,0.7970368779859359,0.8867124514780531,18629,0.7970368779859359,pavia_university,10,4,hybridsn_small,HybridSN-small
2,Gravel,0.966707768187423,0.7542087542087542,0.8473385571467171,2079,0.7542087542087542,pavia_university,10,4,hybridsn_small,HybridSN-small
3,Trees,0.3650086256469235,0.8340998685939554,0.5078,3044,0.8340998685939554,pavia_university,10,4,hybridsn_small,HybridSN-small
4,Painted metal sheets,0.8983050847457628,1.0,0.9464285714285714,1325,1.0,pavia_university,10,4,hybridsn_small,HybridSN-small
5,Bare Soil,0.8131493506493507,1.0,0.8969469066165279,5009,1.0,pavia_university,10,4,hybridsn_small,HybridSN-small
6,Bitumen,0.7441728254690165,0.999236641221374,0.8530465949820788,1310,0.999236641221374,pavia_university,10,4,hybridsn_small,HybridSN-small
7,Self-Blocking Bricks,0.8567272727272728,0.9650464227198252,0.90766662386028,3662,0.9650464227198252,pavia_university,10,4,hybridsn_small,HybridSN-small
8,Shadows,0.6619090098126673,0.8004314994606256,0.724609375,927,0.8004314994606256,pavia_university,10,4,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,1.0,0.9974924774322969,0.9987446648255084,1994,0.9974924774322969,salinas,5,0,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,0.9149408284023668,1.0,0.955581305523368,3711,1.0,salinas,5,0,hybridsn_small,HybridSN-small
2,Fallow,0.9694444444444444,0.5339112697603263,0.6885892798421572,1961,0.5339112697603263,salinas,5,0,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.3687165775401069,1.0,0.5387771049033014,1379,1.0,salinas,5,0,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.4320363820111167,0.321066466391288,0.3683757001292546,2663,0.321066466391288,salinas,5,0,hybridsn_small,HybridSN-small
5,Stubble,0.8116896480757357,1.0,0.8960581619902306,3944,1.0,salinas,5,0,hybridsn_small,HybridSN-small
6,Celery,1.0,0.5204826038159371,0.6846281601771544,3564,0.5204826038159371,salinas,5,0,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.6042485335155761,0.9426083866382374,0.7364220024292903,11256,0.9426083866382374,salinas,5,0,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.7986577181208053,1.0,0.8880597014925373,6188,1.0,salinas,5,0,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,1.0,0.6791296353049341,0.8089067348056215,3263,0.6791296353049341,salinas,5,0,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.8753159224936815,0.98670465337132,0.9276785714285716,1053,0.98670465337132,salinas,5,0,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,1.0,0.731694560669456,0.8450619148293567,1912,0.731694560669456,salinas,5,0,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.7106741573033708,0.2807991120976693,0.4025457438345266,901,0.2807991120976693,salinas,5,0,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.5688524590163935,0.9867298578199052,0.7216637781629116,1055,0.9867298578199052,salinas,5,0,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.1515151515151515,0.0006893699158968,0.0013724951962668,7253,0.0006893699158968,salinas,5,0,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,0.8931602596105841,0.9983258928571428,0.9428194993412384,1792,0.9983258928571428,salinas,5,0,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,1.0,0.9979939819458375,0.998995983935743,1994,0.9979939819458375,salinas,5,1,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,0.9989227040129276,0.9994610617084344,0.9991918103448276,3711,0.9994610617084344,salinas,5,1,hybridsn_small,HybridSN-small
2,Fallow,0.989404641775984,1.0,0.9946741060106518,1961,1.0,salinas,5,1,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.748642779587405,1.0,0.8562558211735486,1379,1.0,salinas,5,1,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.9995579133510168,0.8490424333458505,0.9181725888324872,2663,0.8490424333458505,salinas,5,1,hybridsn_small,HybridSN-small
5,Stubble,1.0,0.978448275862069,0.989106753812636,3944,0.978448275862069,salinas,5,1,hybridsn_small,HybridSN-small
6,Celery,0.9769357495881384,0.9983164983164984,0.9875104079933388,3564,0.9983164983164984,salinas,5,1,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.8328571428571429,0.6733297796730633,0.7446453134211043,11256,0.6733297796730633,salinas,5,1,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9911901329489028,1.0,0.995575577186067,6188,1.0,salinas,5,1,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9823420074349444,0.971805087342936,0.9770451394238177,3263,0.971805087342936,salinas,5,1,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.9776536312849162,0.9971509971509972,0.9873060648801129,1053,0.9971509971509972,salinas,5,1,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,0.9963389121338913,0.9963389121338913,0.9963389121338913,1912,0.9963389121338913,salinas,5,1,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.992239467849224,0.9933407325194228,0.992789794786467,901,0.9933407325194228,salinas,5,1,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.9980713596914176,0.981042654028436,0.9894837476099426,1055,0.981042654028436,salinas,5,1,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.6090225563909775,0.7817454846270508,0.684658576344865,7253,0.7817454846270508,salinas,5,1,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,0.9977691020635806,0.9983258928571428,0.998047419804742,1792,0.9983258928571428,salinas,5,1,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,1.0,0.9994984954864594,0.999749184850765,1994,0.9994984954864594,salinas,5,2,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,0.999730603448276,1.0,0.999865283578068,3711,1.0,salinas,5,2,hybridsn_small,HybridSN-small
2,Fallow,0.9864185110663984,1.0,0.9931628260319068,1961,1.0,salinas,5,2,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.9734939759036144,0.8788977519941987,0.923780487804878,1379,0.8788977519941987,salinas,5,2,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.9208882720333104,0.9966203529853548,0.957258791704238,2663,0.9966203529853548,salinas,5,2,hybridsn_small,HybridSN-small
5,Stubble,0.9971532091097308,0.9769269776876268,0.986936475409836,3944,0.9769269776876268,salinas,5,2,hybridsn_small,HybridSN-small
6,Celery,0.976138233680746,0.9985970819304152,0.987239944521498,3564,0.9985970819304152,salinas,5,2,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.9171483622350676,0.6343283582089553,0.7499606113124311,11256,0.6343283582089553,salinas,5,2,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9926211100417068,1.0,0.9962968926098856,6188,1.0,salinas,5,2,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9990029910269193,0.9212381244253754,0.9585459183673468,3263,0.9212381244253754,salinas,5,2,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.853322528363047,1.0,0.9208570179274158,1053,1.0,salinas,5,2,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,0.959353830119854,0.9628661087866108,0.9611067606369096,1912,0.9628661087866108,salinas,5,2,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.9764868603042876,0.7835738068812431,0.8694581280788177,901,0.7835738068812431,salinas,5,2,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.8452188006482982,0.9886255924170616,0.91131498470948,1055,0.9886255924170616,salinas,5,2,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.6160915228807202,0.9058320694884876,0.7333817045264274,7253,0.9058320694884876,salinas,5,2,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,1.0,0.98046875,0.990138067061144,1792,0.98046875,salinas,5,2,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1994,1.0,salinas,5,3,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3711,1.0,salinas,5,3,hybridsn_small,HybridSN-small
2,Fallow,0.9984725050916496,1.0,0.999235668789809,1961,1.0,salinas,5,3,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.7952710495963091,1.0,0.8859620944426598,1379,1.0,salinas,5,3,hybridsn_small,HybridSN-small
4,Fallow_smooth,1.0,0.8674427337589186,0.929016690126684,2663,0.8674427337589186,salinas,5,3,hybridsn_small,HybridSN-small
5,Stubble,0.9167828916782892,1.0,0.9565850109143827,3944,1.0,salinas,5,3,hybridsn_small,HybridSN-small
6,Celery,1.0,0.8995510662177328,0.9471196454948302,3564,0.8995510662177328,salinas,5,3,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.8738251463025359,0.8755330490405118,0.8746782639566877,11256,0.8755330490405118,salinas,5,3,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9927803625862346,1.0,0.9963771032928106,6188,1.0,salinas,5,3,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9904792129482703,0.9564817652467056,0.9731836607421266,3263,0.9564817652467056,salinas,5,3,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.8595918367346939,1.0,0.9244951712028094,1053,1.0,salinas,5,3,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,0.9838187702265372,0.9539748953974896,0.9686670207116304,1912,0.9539748953974896,salinas,5,3,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.9764309764309764,0.9655937846836848,0.9709821428571428,901,0.9655937846836848,salinas,5,3,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.9901960784313726,0.957345971563981,0.9734939759036144,1055,0.957345971563981,salinas,5,3,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.8067552602436323,0.803529573969392,0.8051391862955032,7253,0.803529573969392,salinas,5,3,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1792,1.0,salinas,5,3,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1994,1.0,salinas,5,4,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,1.0,0.9994610617084344,0.9997304582210242,3711,0.9994610617084344,salinas,5,4,hybridsn_small,HybridSN-small
2,Fallow,1.0,1.0,1.0,1961,1.0,salinas,5,4,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.8518518518518519,0.9506889050036258,0.8985606579849211,1379,0.9506889050036258,salinas,5,4,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.974006683995544,0.9849793466015772,0.979462285287528,2663,0.9849793466015772,salinas,5,4,hybridsn_small,HybridSN-small
5,Stubble,0.9954556930068164,0.9997464503042596,0.997596457938014,3944,0.9997464503042596,salinas,5,4,hybridsn_small,HybridSN-small
6,Celery,1.0,0.9862514029180696,0.993078118378302,3564,0.9862514029180696,salinas,5,4,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.9022393450517698,0.6657782515991472,0.7661793272671505,11256,0.6657782515991472,salinas,5,4,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.988656334877776,1.0,0.9942958142524304,6188,1.0,salinas,5,4,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9990234375,0.9405455102666258,0.9689029202841356,3263,0.9405455102666258,salinas,5,4,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.9391771019677996,0.9971509971509972,0.9672961768770152,1053,0.9971509971509972,salinas,5,4,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,0.9937629937629938,1.0,0.9968717413972888,1912,1.0,salinas,5,4,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.8331771321462043,0.9866814650388456,0.9034552845528456,901,0.9866814650388456,salinas,5,4,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.9369747899159664,0.8454976303317535,0.8888888888888888,1055,0.8454976303317535,salinas,5,4,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.6278791504636554,0.8681924720805184,0.7287351001041547,7253,0.8681924720805184,salinas,5,4,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,0.9927374301675976,0.9916294642857144,0.9921831379117813,1792,0.9916294642857144,salinas,5,4,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,0.9974924774322969,1.0,0.9987446648255084,1989,1.0,salinas,10,0,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0,salinas,10,0,hybridsn_small,HybridSN-small
2,Fallow,0.985383064516129,0.9994887525562371,0.9923857868020304,1956,0.9994887525562371,salinas,10,0,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.6946992864424058,0.9919941775836972,0.8171462829736211,1374,0.9919941775836972,salinas,10,0,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.9879786286731967,0.8348382242287434,0.9049755301794452,2658,0.8348382242287434,salinas,10,0,hybridsn_small,HybridSN-small
5,Stubble,0.9105409153952844,1.0,0.9531760435571688,3939,1.0,salinas,10,0,hybridsn_small,HybridSN-small
6,Celery,1.0,0.8870469232930599,0.9401429422275164,3559,0.8870469232930599,salinas,10,0,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.9197166469893744,0.7616211892276242,0.8332360949047063,11251,0.7616211892276242,salinas,10,0,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9930934789592032,1.0,0.9965347731485212,6183,1.0,salinas,10,0,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9960732984293194,0.9343155310006138,0.9642065251821348,3258,0.9343155310006138,salinas,10,0,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.9605866177818516,1.0,0.9798971482000935,1048,1.0,salinas,10,0,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,1.0,0.995280545359203,0.997634691195795,1907,0.995280545359203,salinas,10,0,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,1.0,0.8705357142857143,0.9307875894988068,896,0.8705357142857143,salinas,10,0,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.8209538702111024,1.0,0.90167453842851,1050,1.0,salinas,10,0,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.7061111111111111,0.8767935982339956,0.7822501230920729,7248,0.8767935982339956,salinas,10,0,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1787,1.0,salinas,10,0,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,0.999497487437186,1.0,0.9997486805730084,1989,1.0,salinas,10,1,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,1.0,0.999190501888829,0.9995950870562827,3706,0.999190501888829,salinas,10,1,hybridsn_small,HybridSN-small
2,Fallow,0.990379746835443,1.0,0.995166624268634,1956,1.0,salinas,10,1,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.8914174252275683,0.9978165938864628,0.9416208791208792,1374,0.9978165938864628,salinas,10,1,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.9969207082371054,0.9744168547780286,0.9855403348554034,2658,0.9744168547780286,salinas,10,1,hybridsn_small,HybridSN-small
5,Stubble,0.9994918699186992,0.9987306422949987,0.9991111111111112,3939,0.9987306422949987,salinas,10,1,hybridsn_small,HybridSN-small
6,Celery,1.0,0.9949423995504356,0.9974647887323944,3559,0.9949423995504356,salinas,10,1,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.9244084338458706,0.8923651231001689,0.9081041968162084,11251,0.8923651231001689,salinas,10,1,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9998382923673996,1.0,0.9999191396458316,6183,1.0,salinas,10,1,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9960122699386504,0.9966236955187232,0.9963178889229826,3258,0.9966236955187232,salinas,10,1,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.9570776255707762,1.0,0.978068128791414,1048,1.0,salinas,10,1,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,1.0,0.958049292081804,0.9785752544188536,1907,0.958049292081804,salinas,10,1,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.9531914893617022,1.0,0.9760348583877996,896,1.0,salinas,10,1,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.9904580152671756,0.9885714285714284,0.9895138226882746,1050,0.9885714285714284,salinas,10,1,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.8421472229604039,0.8744481236203091,0.8579937728441858,7248,0.8744481236203091,salinas,10,1,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,1.0,1.0,1.0,1787,1.0,salinas,10,1,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0,salinas,10,2,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,1.0,0.9997301672962764,0.99986506544326,3706,0.9997301672962764,salinas,10,2,hybridsn_small,HybridSN-small
2,Fallow,0.998468606431853,1.0,0.9992337164750956,1956,1.0,salinas,10,2,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.8297742525930445,0.9898107714701602,0.9027547295054764,1374,0.9898107714701602,salinas,10,2,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.9928994082840236,0.9469525959367946,0.9693818601964184,2658,0.9469525959367946,salinas,10,2,hybridsn_small,HybridSN-small
5,Stubble,0.9887048192771084,1.0,0.9943203332071184,3939,1.0,salinas,10,2,hybridsn_small,HybridSN-small
6,Celery,1.0,0.9943804439449284,0.9971823048746126,3559,0.9943804439449284,salinas,10,2,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.9046168051708218,0.8707670429295173,0.8873692314659662,11251,0.8707670429295173,salinas,10,2,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9873842222931972,1.0,0.993652069104058,6183,1.0,salinas,10,2,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9726672950047124,0.9502762430939228,0.9613414066138798,3258,0.9502762430939228,salinas,10,2,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.9685767097966728,1.0,0.984037558685446,1048,1.0,salinas,10,2,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,0.9916274201988488,0.9937073938122706,0.9926663174436878,1907,0.9937073938122706,salinas,10,2,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.9336898395721924,0.9743303571428572,0.9535772801747678,896,0.9743303571428572,salinas,10,2,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.9449715370018976,0.9485714285714286,0.946768060836502,1050,0.9485714285714286,salinas,10,2,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.8222162452931684,0.8435430463576159,0.8327431217651866,7248,0.8435430463576159,salinas,10,2,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,1.0,0.9882484611080022,0.99408950182944,1787,0.9882484611080022,salinas,10,2,hybridsn_small,HybridSN-small
0,Brocoli_green_weeds_1,1.0,1.0,1.0,1989,1.0,salinas,10,3,hybridsn_small,HybridSN-small
1,Brocoli_green_weeds_2,1.0,1.0,1.0,3706,1.0,salinas,10,3,hybridsn_small,HybridSN-small
2,Fallow,0.9868819374369324,1.0,0.9933976637887252,1956,1.0,salinas,10,3,hybridsn_small,HybridSN-small
3,Fallow_rough_plow,0.7624861265260822,1.0,0.8652392947103275,1374,1.0,salinas,10,3,hybridsn_small,HybridSN-small
4,Fallow_smooth,0.9995625546806648,0.8596689240030098,0.9243527508090617,2658,0.8596689240030098,salinas,10,3,hybridsn_small,HybridSN-small
5,Stubble,0.9972151898734176,1.0,0.9986056534415008,3939,1.0,salinas,10,3,hybridsn_small,HybridSN-small
6,Celery,1.0,0.9969092441697106,0.9984522301955818,3559,0.9969092441697106,salinas,10,3,hybridsn_small,HybridSN-small
7,Grapes_untrained,0.8978892296590294,0.8847213581015021,0.8912566593544343,11251,0.8847213581015021,salinas,10,3,hybridsn_small,HybridSN-small
8,Soil_vinyard_develop,0.9993534831097464,1.0,0.9996766370250606,6183,1.0,salinas,10,3,hybridsn_small,HybridSN-small
9,Corn_senesced_green_weeds,0.9977966635190432,0.9729895641497852,0.9852369852369852,3258,0.9729895641497852,salinas,10,3,hybridsn_small,HybridSN-small
10,Lettuce_romaine_4wk,0.8926746166950597,1.0,0.9432943294329432,1048,1.0,salinas,10,3,hybridsn_small,HybridSN-small
11,Lettuce_romaine_5wk,0.989685124864278,0.955951756685894,0.9725260069351828,1907,0.955951756685894,salinas,10,3,hybridsn_small,HybridSN-small
12,Lettuce_romaine_6wk,0.9977220956719818,0.9776785714285714,0.9875986471251408,896,0.9776785714285714,salinas,10,3,hybridsn_small,HybridSN-small
13,Lettuce_romaine_7wk,0.9848771266540642,0.9923809523809524,0.9886148007590132,1050,0.9923809523809524,salinas,10,3,hybridsn_small,HybridSN-small
14,Vinyard_untrained,0.8241444866920152,0.8373344370860927,0.8306871064878182,7248,0.8373344370860927,salinas,10,3,hybridsn_small,HybridSN-small
15,Vinyard_vertical_trellis,1.0,0.996082820369334,0.9980375665825624,1787,0.996082820369334,salinas,10,3,hybridsn_small,HybridSN-small
