0,1,2,3,4,5,6,7,8
5171,0,6,2,0,0,62,64,0
0,14864,0,55,0,0,0,0,0
4,0,1586,0,0,0,0,88,1
15,14,0,2413,0,4,0,6,0
0,0,0,1,1044,0,0,0,32
0,79,0,0,0,3944,0,0,0
2,0,0,0,0,0,1056,6,0
14,15,142,8,0,0,0,2767,0
0,0,0,39,0,0,0,0,718
