dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,1,2.6134258270263673,2.510879564285278,0.512731271982193,0.2625,2.2399278044700623,0.425,0.425,0.3866666666666667,0.3314921429145567,0.3314921429145567
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,2,2.0907267332077026,2.026673984527588,0.320263684540987,0.46875,1.7942176580429077,0.60625,0.60625,0.5800000000000001,0.5520267914383357,0.5520267914383357
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,3,1.6994658946990966,1.605121111869812,0.4717238962650299,0.65625,1.4112334728240967,0.78125,0.78125,0.7666666666666666,0.7570635869977975,0.7570635869977975
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,4,1.3275618731975556,1.2527291655540467,0.374163581430912,0.83125,1.096850335597992,0.85625,0.85625,0.8466666666666667,0.8245002743358006,0.8245002743358008
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,5,1.0522785782814026,0.9621554732322692,0.45061548948287966,0.9,0.8532757639884949,0.9,0.9,0.8933333333333333,0.8865713051568315,0.8865713051568314
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,6,0.8282609343528747,0.7449413120746613,0.41659803986549376,0.9625,0.6668540418148041,0.9375,0.9375,0.9333333333333333,0.9370394593590852,0.9370394593590852
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,7,0.6707362115383149,0.5861374229192734,0.42299391627311705,0.96875,0.5266670644283294,0.93125,0.9312499999999999,0.9266666666666666,0.9253503562714088,0.9253503562714089
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,8,0.5529231995344162,0.4642053246498108,0.4435893796384335,0.9875,0.42744735777378084,0.95625,0.95625,0.9533333333333334,0.9560263204512094,0.9560263204512094
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,9,0.5003982424736023,0.37559076845645906,0.6240373209118844,0.9875,0.356051005423069,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,10,0.41847593188285825,0.31301195323467257,0.5273198828101158,0.99375,0.30552465543150903,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,11,0.3400625318288803,0.2668978437781334,0.3658234439790249,0.9875,0.2689600005745888,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,12,0.33533675521612166,0.23292545229196548,0.5120564877986908,0.99375,0.24035635963082314,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,13,0.2921695366501808,0.206276086717844,0.4294672518968582,0.99375,0.2191253550350666,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,14,0.28742804527282717,0.1856188014149666,0.5090462386608123,0.9875,0.20097921490669252,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,15,0.25140674114227296,0.16704265624284745,0.4218204081058502,0.99375,0.18779214136302472,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,16,0.21596511453390121,0.15245702862739563,0.3175404094159603,0.99375,0.17668703719973564,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,17,0.23742523789405823,0.14077620953321457,0.48324513137340547,0.99375,0.16654181592166423,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,18,0.24334962144494057,0.13036245852708817,0.5649358034133911,1.0,0.15865187477320433,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
salinas,spectral_qnn_residualsafe_gated_supcon,10,4,19,0.19901524409651755,0.12149551063776017,0.38759866580367086,1.0,0.15298767741769553,0.9625,0.9624999999999999,0.96,0.9619264875355871,0.9619264875355871
