epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.6472461819648743,0.15121951219512195,0.08684804778554779,0.03210681069018628,0.05277971024095055
2,2.3951134085655212,0.3073170731707317,0.1861888111888112,0.20308669080858632,0.12099729330628141
3,2.2517712712287903,0.2917073170731707,0.16449045745920748,0.18330189020917087,0.1099530273773926
4,2.13763165473938,0.3951219512195122,0.13978699871557015,0.2493822610897718,0.08978518813294063
5,2.0438761115074158,0.3882926829268293,0.13745540174111603,0.24218930557455298,0.08721085379004312
6,1.9745086133480072,0.3873170731707317,0.13610853432282005,0.23569223462360478,0.08622597222691913
7,1.9190839529037476,0.37170731707317073,0.12911552732981305,0.21510853642295924,0.07621847027718626
8,1.8815527558326721,0.37170731707317073,0.12911552732981305,0.21533805485620283,0.07582103785065372
9,1.8447699844837189,0.40780487804878046,0.18161771264449836,0.2646945854433934,0.13156222890543448
10,1.80643892288208,0.41560975609756096,0.18857429772608345,0.27558333254674694,0.13740109313718601
11,1.7694078385829926,0.43414634146341463,0.2078019486425186,0.3022390555990474,0.15942610715264338
12,1.733888953924179,0.4575609756097561,0.21994104741475093,0.33393951577087244,0.1776326649905065
13,1.7006895840168,0.4604878048780488,0.22544325069092683,0.33711733604961347,0.18070199103440532
14,1.6698300540447235,0.4712195121951219,0.23396779296991846,0.350965694818941,0.18779972835868042
15,1.6396184265613556,0.4819512195121951,0.2400327896171069,0.3655359328553943,0.19430162637314702
16,1.612540453672409,0.5307317073170732,0.2826999543006087,0.4355953022846356,0.24006428195280768
17,1.5889813601970673,0.5239024390243903,0.27546524464606126,0.42535404142000277,0.23550952456407667
18,1.5698505342006683,0.5326829268292683,0.28928811419931105,0.4421473987519827,0.24142806424483845
19,1.5473583936691284,0.5473170731707317,0.293888587991951,0.4563714048615667,0.2500636237087238
20,1.5226278603076935,0.5385365853658537,0.2885347662104457,0.44810357997019823,0.24398620655597503
21,1.5061483979225159,0.56,0.30401390252102023,0.47305036328775985,0.25707966213243916
22,1.488211750984192,0.5541463414634147,0.3007697873371981,0.46798482179464906,0.25097714778594693
23,1.4623838067054749,0.5639024390243902,0.3033307375745683,0.4788781734490889,0.25663541241514737
24,1.4462985694408417,0.5668292682926829,0.31152736582312646,0.48687940143822594,0.2581395638426889
25,1.436460942029953,0.5697560975609756,0.3092604278163541,0.4856923427011036,0.2607476080320862
26,1.4265718162059784,0.5804878048780487,0.31583656780874836,0.5033562189491998,0.26336997891786046
27,1.4022876024246216,0.577560975609756,0.3104013694908586,0.49331285997248653,0.26517697956412944
28,1.3906634449958801,0.5648780487804878,0.31653175062954986,0.48787548142953474,0.25962264801157087
29,1.381390243768692,0.5941463414634146,0.3189304117710503,0.5148497615777851,0.27286665228480267
30,1.3568726181983948,0.5814634146341463,0.3192855511713776,0.5046764133717374,0.2657255609657551
