class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.4857142857142857,0.4594594594594595,0.4722222222222222,37
1,Corn-notill,0.7195219123505976,0.7907180385288967,0.753441802252816,1142
2,Corn-mintill,0.9466019417475728,0.2936746987951807,0.4482758620689655,664
3,Corn,0.6690647482014388,0.9841269841269841,0.7965738758029979,189
4,Grass-pasture,0.8692307692307693,0.875968992248062,0.8725868725868726,387
5,Grass-trees,0.9661921708185054,0.9297945205479452,0.9476439790575916,584
6,Grass-pasture-mowed,0.7,0.3181818181818182,0.4375,22
7,Hay-windrowed,0.9601063829787234,0.9450261780104712,0.9525065963060686,382
8,Oats,1.0,0.8125,0.896551724137931,16
9,Soybean-notill,0.8809523809523809,0.42802056555269924,0.5761245674740484,778
10,Soybean-mintill,0.6862235425176383,0.9404580152671755,0.7934735938170889,1965
11,Soybean-clean,0.7253012048192771,0.6336842105263157,0.6764044943820224,475
12,Wheat,0.9080459770114943,0.9634146341463414,0.9349112426035503,164
13,Woods,0.8643478260869565,0.9822134387351779,0.9195189639222942,1012
14,Buildings-Grass-Trees-Drives,0.9644670050761421,0.6168831168831169,0.7524752475247525,308
15,Stone-Steel-Towers,1.0,0.9066666666666666,0.951048951048951,75
