class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.024282560706401765,1.0,0.04741379310344827,33
1,Corn-notill,0.2111801242236025,0.024062278839348902,0.043202033036848796,1413
2,Corn-mintill,0.7720588235294118,0.12883435582822086,0.22082018927444794,815
3,Corn,0.4090909090909091,0.08108108108108109,0.13533834586466165,222
4,Grass-pasture,0.8095238095238095,0.6538461538461539,0.723404255319149,468
5,Grass-trees,0.045454545454545456,0.0013986013986013986,0.0027137042062415195,715
6,Grass-pasture-mowed,0.189873417721519,0.7894736842105263,0.30612244897959184,19
7,Hay-windrowed,0.6502242152466368,0.9395248380129589,0.7685512367491166,463
8,Oats,0.006844106463878327,0.75,0.013564431047475508,12
9,Soybean-notill,0.27927927927927926,0.03239289446185998,0.05805243445692884,957
10,Soybean-mintill,0.596383224317045,0.6352459016393442,0.6152014288549316,2440
11,Soybean-clean,0.17100130039011704,0.45501730103806226,0.2485822306238185,578
12,Wheat,0.0,0.0,0.0,190
13,Woods,0.00398406374501992,0.0016,0.00228310502283105,1250
14,Buildings-Grass-Trees-Drives,0.0,0.0,0.0,371
15,Stone-Steel-Towers,0.06292749658002736,0.5897435897435898,0.11372064276885044,78
