dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_multiproto,10,2,1,2.1046471542782252,2.098614125781589,0.03016521276699172,0.13333333333333333,1.8865864276885986,0.35555555555555557,0.35555555555555557,0.275,0.3363872169767983,0.3363872169767983
pavia_university,spectral_qnn_multiproto,10,2,2,1.7091092745463052,1.7047810792922973,0.021641073210371866,0.5444444444444444,1.5803616020414564,0.6,0.6000000000000001,0.55,0.5374506603848074,0.5374506603848074
pavia_university,spectral_qnn_multiproto,10,2,3,1.3832098060184055,1.3801445881525676,0.015326254525118405,0.7,1.324278359942966,0.6888888888888889,0.6888888888888889,0.65,0.6304707281023071,0.630470728102307
pavia_university,spectral_qnn_multiproto,10,2,4,1.109519738621182,1.106945652431912,0.012870467485239108,0.8111111111111111,1.1132396909925673,0.7555555555555555,0.7555555555555556,0.725,0.7327440934916145,0.7327440934916145
pavia_university,spectral_qnn_multiproto,10,2,5,0.8839187913470798,0.8816954149140253,0.011116899363696576,0.9222222222222223,0.9438362810346815,0.8222222222222222,0.8222222222222223,0.8,0.8123495497637374,0.8123495497637374
pavia_university,spectral_qnn_multiproto,10,2,6,0.6958110239770677,0.6937283131811354,0.01041353511520558,0.9888888888888889,0.809565544128418,0.8333333333333334,0.8333333333333334,0.8125,0.8273447397589274,0.8273447397589273
pavia_university,spectral_qnn_multiproto,10,2,7,0.5496818529234992,0.5477584110365974,0.009617149436639414,0.9888888888888889,0.7016970396041871,0.8888888888888888,0.8888888888888888,0.875,0.8834575917909251,0.8834575917909251
pavia_university,spectral_qnn_multiproto,10,2,8,0.43039328455924986,0.42854354050424365,0.009248746289975114,1.0,0.6191245781050788,0.9222222222222223,0.9222222222222223,0.9125,0.9196252663744924,0.9196252663744924
pavia_university,spectral_qnn_multiproto,10,2,9,0.3409908605946435,0.33926715188556245,0.008618531034638484,1.0,0.5571680413352118,0.9222222222222223,0.9222222222222223,0.9125,0.9196252663744924,0.9196252663744924
pavia_university,spectral_qnn_multiproto,10,2,10,0.27349597447448304,0.271869659754965,0.0081315735872421,1.0,0.5109584371248881,0.9222222222222223,0.9222222222222223,0.9125,0.9196252663744924,0.9196252663744924
pavia_university,spectral_qnn_multiproto,10,2,11,0.2231178124745687,0.22151805493566726,0.007998789681328668,1.0,0.47698812749650743,0.9222222222222223,0.9222222222222223,0.9125,0.9196252663744924,0.9196252663744924
pavia_university,spectral_qnn_multiproto,10,2,12,0.1842130359676149,0.18270862797896067,0.007522041040162245,1.0,0.45274917946921456,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,13,0.1549477302365833,0.15358895311752954,0.006793902814388275,1.0,0.4354110307163662,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,14,0.13365011629131104,0.1324144098493788,0.0061785256490111354,1.0,0.42235281334982977,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,15,0.1158123364051183,0.11470854580402375,0.005518955897746814,1.0,0.4123232881228129,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,16,0.1016169215242068,0.1005800916088952,0.005184157596280177,1.0,0.40486856036716035,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,17,0.09051382276746962,0.08951456149419149,0.004996308084163401,1.0,0.3992725067668491,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,18,0.08106408185429043,0.08011107974582249,0.004765017061597771,1.0,0.3946598225169712,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,19,0.07361535951495171,0.07272938042879104,0.00442988944446875,1.0,0.39150977002249826,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,20,0.06628335449430678,0.06546121918492848,0.004110677912831306,1.0,0.38869851960076224,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,21,0.06066688241230117,0.05987682284580337,0.003950294541815917,1.0,0.3873479684193929,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
pavia_university,spectral_qnn_multiproto,10,2,22,0.0557993084192276,0.05504801869392395,0.0037564473433627024,1.0,0.3851381328370836,0.9333333333333333,0.9333333333333333,0.925,0.9329046522028978,0.9329046522028978
