dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_multiproto,10,4,1,2.2216246207555135,2.220081027348836,0.007717790728848841,0.0,2.052511888080173,0.07777777777777778,0.07777777777777778,-0.03750000000000009,0.07137161084529506,0.07137161084529506
pavia_university,spectral_qnn_multiproto,10,4,2,1.7995460669199626,1.7977627171410455,0.008916851624639498,0.32222222222222224,1.7129479832119412,0.4666666666666667,0.46666666666666656,0.4,0.4069501740089976,0.4069501740089976
pavia_university,spectral_qnn_multiproto,10,4,3,1.4424419164657594,1.4405904478496976,0.009257269981834624,0.6555555555555556,1.4267111910714043,0.7,0.7,0.6625,0.6667183034830093,0.6667183034830093
pavia_university,spectral_qnn_multiproto,10,4,4,1.1365393665101793,1.1347310834460789,0.009041360124117798,0.8777777777777778,1.1869139300452338,0.7888888888888889,0.7888888888888889,0.7625,0.7795785760698042,0.7795785760698042
pavia_university,spectral_qnn_multiproto,10,4,5,0.885303959581587,0.8835567924711439,0.008735853806138038,0.9555555555555556,0.9932253042856852,0.8111111111111111,0.8111111111111111,0.7875,0.8016901367434562,0.8016901367434562
pavia_university,spectral_qnn_multiproto,10,4,6,0.6837048768997193,0.6820169846216838,0.008439481185956135,0.9777777777777777,0.8453258832295736,0.8555555555555555,0.8555555555555555,0.8375,0.8488625753331634,0.8488625753331636
pavia_university,spectral_qnn_multiproto,10,4,7,0.5296604461140103,0.5281130989392598,0.007736741554819875,0.9888888888888889,0.732240351041158,0.8666666666666667,0.8666666666666667,0.85,0.8606436123979982,0.8606436123979984
pavia_university,spectral_qnn_multiproto,10,4,8,0.41214628219604493,0.4107164098156823,0.007149351408912076,0.9888888888888889,0.6467889388402303,0.8888888888888888,0.8888888888888888,0.875,0.8821991848307638,0.8821991848307638
pavia_university,spectral_qnn_multiproto,10,4,9,0.32376666996214126,0.32242257131470575,0.0067205117601487376,1.0,0.582891567548116,0.8777777777777778,0.8777777777777778,0.8625,0.8716171742487532,0.8716171742487532
pavia_university,spectral_qnn_multiproto,10,4,10,0.2571331113576889,0.255912059545517,0.006105259971486198,1.0,0.5337154361936781,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,11,0.20726549625396729,0.20614187055163913,0.005618151815401183,1.0,0.49677018721898397,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,12,0.17105666895707447,0.17001676029629179,0.0051995442611061865,1.0,0.4652156816588508,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,13,0.14151854415734608,0.1405714773469501,0.004735334321028657,1.0,0.4398522429996067,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,14,0.1207064559062322,0.11982627908388774,0.0044008867401215766,1.0,0.4212740527258979,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,15,0.10395200567113029,0.1031320032146242,0.004100015128238333,1.0,0.4064291305012173,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,16,0.09118055469459957,0.09040781491332583,0.0038636861886415215,1.0,0.3940200130144755,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,17,0.08054997242159313,0.07982472678025564,0.003626233101305034,1.0,0.3841872811317444,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,18,0.0720866755478912,0.07139686296383539,0.0034490593139910037,1.0,0.3767823656400045,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,19,0.06491471504171689,0.06425936934020784,0.0032767270614082614,1.0,0.3708024885919359,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
pavia_university,spectral_qnn_multiproto,10,4,20,0.05894246275226275,0.058316367202334934,0.0031304729636758566,1.0,0.3660368111398485,0.8888888888888888,0.8888888888888888,0.875,0.8841763499658236,0.8841763499658236
