dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_metric_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_multiproto,10,1,1,2.261934455235799,2.226809385087755,0.17562501033147176,0.15555555555555556,2.0093590948316784,0.3111111111111111,0.3111111111111111,0.22499999999999987,0.25785440613026817,0.2578544061302682
pavia_university,spectral_qnn_multiproto,10,1,2,1.8921459595362344,1.8595447911156548,0.16300596106383536,0.3888888888888889,1.7006674475140042,0.5,0.5000000000000001,0.4375,0.4622193805058255,0.46221938050582545
pavia_university,spectral_qnn_multiproto,10,1,3,1.5738718456692167,1.5436267534891763,0.1512255299422476,0.5333333333333333,1.4350242773691813,0.6,0.6,0.55,0.5679642797289857,0.5679642797289856
pavia_university,spectral_qnn_multiproto,10,1,4,1.3008361551496717,1.2742888689041139,0.13273654348320432,0.7666666666666667,1.2101771434148152,0.7222222222222222,0.7222222222222222,0.6875,0.7076788708367656,0.7076788708367655
pavia_university,spectral_qnn_multiproto,10,1,5,1.0727273888058133,1.0482305367787679,0.12248426179091136,0.8,1.0280178520414565,0.7555555555555555,0.7555555555555555,0.725,0.7465425791449183,0.7465425791449183
pavia_university,spectral_qnn_multiproto,10,1,6,0.8915123356713189,0.8683987908893162,0.11556773997015424,0.8555555555555555,0.8859308931562636,0.8222222222222222,0.8222222222222223,0.7999999999999999,0.8217544982250864,0.8217544982250865
pavia_university,spectral_qnn_multiproto,10,1,7,0.7497875293095907,0.7277448150846694,0.11021360274818208,0.8777777777777778,0.7763142559263442,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,spectral_qnn_multiproto,10,1,8,0.6333445058928595,0.6119872417714861,0.10678634146849314,0.9222222222222223,0.6948953655030993,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,spectral_qnn_multiproto,10,1,9,0.5412556277381049,0.5206490132543776,0.10303305408193006,0.9333333333333333,0.6336147944132487,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,spectral_qnn_multiproto,10,1,10,0.4707563393645816,0.450638528002633,0.10058903942505519,0.9333333333333333,0.5847854018211365,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,spectral_qnn_multiproto,10,1,11,0.410602918598387,0.3912159356806013,0.09693489306502873,0.9333333333333333,0.5469120979309082,0.8555555555555555,0.8555555555555556,0.8375,0.8554933084344849,0.8554933084344848
pavia_university,spectral_qnn_multiproto,10,1,12,0.36485164827770655,0.3456776440143585,0.09587001941270298,0.9444444444444444,0.5176152573691474,0.8666666666666667,0.8666666666666667,0.85,0.8667812374547242,0.8667812374547244
pavia_university,spectral_qnn_multiproto,10,1,13,0.3249493890338474,0.3061120516724057,0.09418669061528312,0.9444444444444444,0.4945370395978292,0.8555555555555555,0.8555555555555555,0.8375,0.8558737902391154,0.8558737902391154
pavia_university,spectral_qnn_multiproto,10,1,14,0.29228790005048116,0.27395608292685614,0.09165909902917015,0.9555555555555556,0.47574059300952487,0.8555555555555555,0.8555555555555555,0.8375,0.8555244319950203,0.8555244319950202
pavia_university,spectral_qnn_multiproto,10,1,15,0.26649457613627114,0.24871654642952812,0.08889013727506002,0.9555555555555556,0.46221155987845525,0.8555555555555555,0.8555555555555555,0.8375,0.8558737902391154,0.8558737902391154
pavia_university,spectral_qnn_multiproto,10,1,16,0.24278606043921577,0.22560274501641592,0.08591657276782724,0.9666666666666667,0.45246043999989827,0.8555555555555555,0.8555555555555555,0.8375,0.8558737902391154,0.8558737902391154
pavia_university,spectral_qnn_multiproto,10,1,17,0.2223692966832055,0.20585596329636044,0.08256667330861092,0.9666666666666667,0.44313084284464516,0.8666666666666667,0.8666666666666667,0.85,0.8686215871211609,0.8686215871211608
pavia_university,spectral_qnn_multiproto,10,1,18,0.20327453745736015,0.18726279139518737,0.0800587279929055,0.9777777777777777,0.43397703435685897,0.8666666666666667,0.8666666666666667,0.85,0.8678013547219812,0.867801354721981
pavia_university,spectral_qnn_multiproto,10,1,19,0.1872335798210568,0.17182944450113508,0.07702068827218479,0.9777777777777777,0.42730473544862535,0.8666666666666667,0.8666666666666667,0.85,0.8665018095627868,0.8665018095627867
pavia_university,spectral_qnn_multiproto,10,1,20,0.1747968026333385,0.15998573419120576,0.07405532656444444,0.9777777777777777,0.42064175340864396,0.8666666666666667,0.8666666666666667,0.85,0.8665018095627868,0.8665018095627867
pavia_university,spectral_qnn_multiproto,10,1,21,0.16203515165381963,0.1477238287528356,0.07155659962445497,0.9777777777777777,0.4148775829209222,0.8666666666666667,0.8666666666666667,0.85,0.8665018095627868,0.8665018095627867
pavia_university,spectral_qnn_multiproto,10,1,22,0.15070930553807152,0.13689266641934714,0.06908318400382996,0.9777777777777777,0.40991466442743935,0.8666666666666667,0.8666666666666667,0.85,0.8665018095627868,0.8665018095627867
pavia_university,spectral_qnn_multiproto,10,1,23,0.1418982555468877,0.12839288198285634,0.06752686806850963,0.9777777777777777,0.4094282931751675,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,24,0.1319350885020362,0.11895708872212304,0.06489001413186392,1.0,0.40656275351842247,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,25,0.12522088322374555,0.11270993981096479,0.06255471230381066,1.0,0.4062179810471005,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,26,0.11736738599008983,0.10527961287233564,0.0604388533367051,1.0,0.4027542293071747,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,27,0.11052701324224472,0.09866009536716673,0.05933458920982149,1.0,0.40054055783483716,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,28,0.10397685849004322,0.09242928557925754,0.057737857931190066,1.0,0.3970421817567613,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,29,0.09842057161860995,0.08724029776122835,0.05590136535465717,1.0,0.39437137974633113,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,30,0.09326046175426907,0.08255312169591586,0.053536701906058526,1.0,0.39209830032454596,0.8777777777777778,0.8777777777777778,0.8625,0.8774092567783957,0.8774092567783955
pavia_university,spectral_qnn_multiproto,10,1,31,0.08829045858648088,0.07788174251715342,0.05204357786311044,1.0,0.389245167043474,0.8777777777777778,0.8777777777777778,0.8625,0.8768968867008082,0.8768968867008085
pavia_university,spectral_qnn_multiproto,10,1,32,0.08403341273466745,0.07377846704588996,0.051274729934003616,1.0,0.38583558797836304,0.8777777777777778,0.8777777777777778,0.8625,0.8768968867008082,0.8768968867008085
pavia_university,spectral_qnn_multiproto,10,1,33,0.07919683075613446,0.06939016630252202,0.04903332243363063,1.0,0.3864210711585151,0.8777777777777778,0.8777777777777778,0.8625,0.8768968867008082,0.8768968867008085
