dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_gated_supcon,5,3,1,3.0552433490753175,2.983416938781738,0.3591319710016251,0.025,2.7891789197921755,0.1,0.1,0.040000000000000036,0.06921275563516943,0.06921275563516943
salinas,spectral_qnn_gated_supcon,5,3,2,2.747037076950073,2.66955509185791,0.387410169839859,0.1625,2.5019979953765867,0.23125,0.23125,0.18000000000000005,0.1750161023880189,0.17501610238801887
salinas,spectral_qnn_gated_supcon,5,3,3,2.450456428527832,2.382639026641846,0.3390869200229645,0.3,2.229289507865906,0.4375,0.4375,0.4,0.3439562356986946,0.3439562356986946
salinas,spectral_qnn_gated_supcon,5,3,4,2.1830928802490233,2.107208490371704,0.37942216694355013,0.4625,1.9745258450508119,0.5,0.5,0.4666666666666667,0.3959417318792319,0.3959417318792319
salinas,spectral_qnn_gated_supcon,5,3,5,1.9548362493515015,1.8481523036956786,0.5334198415279389,0.5625,1.7392159342765807,0.625,0.625,0.6,0.5501315562456868,0.5501315562456867
salinas,spectral_qnn_gated_supcon,5,3,6,1.6567125558853149,1.6080767393112183,0.2431790441274643,0.7,1.514868474006653,0.675,0.675,0.6533333333333333,0.6102615097930231,0.6102615097930231
salinas,spectral_qnn_gated_supcon,5,3,7,1.4835648775100707,1.3845034837722778,0.4953069269657135,0.8125,1.3092893362045288,0.8125,0.8125,0.8,0.7736293859649123,0.7736293859649124
salinas,spectral_qnn_gated_supcon,5,3,8,1.2459113597869873,1.1814831495285034,0.32214105129241943,0.85,1.1279078841209411,0.81875,0.81875,0.8066666666666666,0.7834464565013763,0.7834464565013763
salinas,spectral_qnn_gated_supcon,5,3,9,1.0850110530853272,1.008065104484558,0.3847298413515091,0.85,0.9734734237194062,0.825,0.825,0.8133333333333334,0.7951953532102273,0.7951953532102273
salinas,spectral_qnn_gated_supcon,5,3,10,0.9382858991622924,0.8553644061088562,0.4146075189113617,0.9,0.84104425907135,0.875,0.875,0.8666666666666667,0.8702811716791979,0.870281171679198
salinas,spectral_qnn_gated_supcon,5,3,11,0.8230822801589965,0.7252237915992736,0.4892924278974533,0.925,0.7297475278377533,0.88125,0.88125,0.8733333333333333,0.8783068004089507,0.8783068004089507
salinas,spectral_qnn_gated_supcon,5,3,12,0.7065126061439514,0.6193306803703308,0.4359095931053162,0.925,0.6367018312215805,0.8875,0.8875,0.88,0.885166881397868,0.8851668813978681
