dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_gated_supcon,5,1,1,2.3036080837249755,2.1537718560960557,0.749181154039171,0.24444444444444444,2.0640466425153945,0.32222222222222224,0.3222222222222222,0.23750000000000004,0.29790660225442833,0.29790660225442833
pavia_university,spectral_qnn_gated_supcon,5,1,2,2.08864590326945,1.9477621979183621,0.7044185254308912,0.4,1.8995513439178466,0.35555555555555557,0.35555555555555557,0.275,0.31900180692451224,0.31900180692451224
pavia_university,spectral_qnn_gated_supcon,5,1,3,1.8597312264972263,1.7646256632275052,0.4755276219712363,0.4888888888888889,1.7479494333267211,0.3888888888888889,0.3888888888888889,0.3125,0.3486951409656724,0.34869514096567233
pavia_university,spectral_qnn_gated_supcon,5,1,4,1.7986576875050864,1.592255343331231,1.0320118771659004,0.5555555555555556,1.6084611945682101,0.5444444444444444,0.5444444444444445,0.48750000000000004,0.5143216194743062,0.5143216194743063
pavia_university,spectral_qnn_gated_supcon,5,1,5,1.5606555806265936,1.4423028892940946,0.5917634612984127,0.6888888888888889,1.4788530323240492,0.6555555555555556,0.6555555555555556,0.6125,0.6375821128236586,0.6375821128236587
pavia_university,spectral_qnn_gated_supcon,5,1,6,1.4266428020265367,1.2980329857932196,0.643049054675632,0.7777777777777778,1.35841400358412,0.7222222222222222,0.7222222222222222,0.6875,0.689953395409491,0.689953395409491
pavia_university,spectral_qnn_gated_supcon,5,1,7,1.299229958322313,1.1587980614768134,0.7021595431698693,0.8444444444444444,1.248843330807156,0.7555555555555555,0.7555555555555556,0.725,0.7129856503258039,0.7129856503258039
pavia_university,spectral_qnn_gated_supcon,5,1,8,1.1508929597006903,1.0357136540942722,0.5758964631292555,0.8666666666666667,1.1473819176355997,0.7777777777777778,0.7777777777777779,0.75,0.7560832934234469,0.7560832934234467
pavia_university,spectral_qnn_gated_supcon,5,1,9,1.05462161037657,0.9195319056510926,0.6754484600490994,0.9111111111111111,1.0549094253116185,0.8,0.8,0.775,0.7848582221983756,0.7848582221983756
pavia_university,spectral_qnn_gated_supcon,5,1,10,0.9210971977975634,0.8142463485399882,0.5342542592022154,0.9111111111111111,0.9715525044335259,0.8444444444444444,0.8444444444444446,0.825,0.8393000766402302,0.8393000766402301
pavia_university,spectral_qnn_gated_supcon,5,1,11,0.8211356600125631,0.7206977128982544,0.502189756764306,0.9333333333333333,0.897651555803087,0.8444444444444444,0.8444444444444446,0.825,0.8393000766402302,0.8393000766402301
pavia_university,spectral_qnn_gated_supcon,5,1,12,0.785811964670817,0.6377532919247945,0.7402932908799913,0.9555555555555556,0.830564022064209,0.8444444444444444,0.8444444444444446,0.825,0.8393000766402302,0.8393000766402301
pavia_university,spectral_qnn_gated_supcon,5,1,13,0.6688352611329821,0.5635135385725233,0.5266087002224392,0.9555555555555556,0.7716311189863417,0.8555555555555555,0.8555555555555556,0.8375,0.8502659444688431,0.850265944468843
pavia_university,spectral_qnn_gated_supcon,5,1,14,0.6283786998854743,0.5005269818835788,0.6392586986223857,0.9555555555555556,0.7203451063897874,0.8555555555555555,0.8555555555555556,0.8375,0.8502659444688431,0.850265944468843
pavia_university,spectral_qnn_gated_supcon,5,1,15,0.5897898660765754,0.44324635664621986,0.73271756834454,0.9555555555555556,0.6749755356046888,0.8777777777777778,0.8777777777777778,0.8625,0.8761126467861335,0.8761126467861335
pavia_university,spectral_qnn_gated_supcon,5,1,16,0.5257081323199801,0.3926025887330373,0.6655276735623677,0.9777777777777777,0.6357063055038452,0.8888888888888888,0.8888888888888888,0.875,0.8881848157210476,0.8881848157210477
pavia_university,spectral_qnn_gated_supcon,5,1,17,0.4952346126238505,0.3475971453719669,0.7381873342725965,0.9777777777777777,0.6016688744227091,0.8888888888888888,0.8888888888888888,0.875,0.8881848157210476,0.8881848157210477
pavia_university,spectral_qnn_gated_supcon,5,1,18,0.4686727484067281,0.3141899175114102,0.7724141716957093,1.0,0.5712807774543762,0.9,0.8999999999999999,0.8875,0.8990742850391974,0.8990742850391972
pavia_university,spectral_qnn_gated_supcon,5,1,19,0.4008575552039676,0.2798790772755941,0.6048923704359267,1.0,0.5439449151357015,0.9,0.8999999999999999,0.8875,0.8990742850391974,0.8990742850391972
pavia_university,spectral_qnn_gated_supcon,5,1,20,0.3882757862408956,0.2503362112575107,0.6896978974342346,1.0,0.5205897662374709,0.9111111111111111,0.911111111111111,0.9,0.9102132435465768,0.9102132435465768
