class_id,class_name,precision,recall,f1,support
0,Asphalt,0.20181956027293405,0.20105740181268883,0.20143776012107453,6620
1,Meadows,0.7152154398563735,0.3419894838501985,0.4627223230490018,18638
2,Gravel,0.13902874776676952,0.4099616858237548,0.20764099454214677,2088
3,Trees,0.26588785046728974,0.5591221749099247,0.3603926950279742,3053
4,Painted metal sheets,0.8639896373056994,1.0,0.9270326615705351,1334
5,Bare Soil,0.27120365667851704,0.10641689916301315,0.15285530270502362,5018
6,Bitumen,0.4911504424778761,0.1683093252463988,0.25070581592320723,1319
7,Self-Blocking Bricks,0.2799145299145299,0.678016889131027,0.39624293560455304,3671
8,Shadows,0.3870967741935484,0.717948717948718,0.5029940119760479,936
