epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.7145857870086165,0.12672176308539945,0.09583333333333333,0.04968328557153123,0.04484930274403959
2,2.6686325066674184,0.1046831955922865,0.07916666666666666,0.024024024024024038,0.03259231760312711
3,2.6544285602149227,0.08264462809917356,0.0625,0.0,0.00997340425531915
4,2.6558079450255256,0.08264462809917356,0.0625,0.0,0.009715025906735751
5,2.6287724814139124,0.0881542699724518,0.06666666666666667,0.006006006006005982,0.014682269365511872
6,2.614102416787266,0.09090909090909091,0.06875,0.009009009009009028,0.020379234167893962
7,2.5890242902372167,0.08264462809917356,0.0625,0.0,0.009541984732824428
8,2.6694386195873756,0.08264462809917356,0.0625,0.0,0.009541984732824428
9,2.6342245212271194,0.08264462809917356,0.0625,0.0,0.009541984732824428
10,2.637219938693296,0.08264462809917356,0.0625,0.0,0.009541984732824428
