class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.2283464566929134,1.0,0.3717948717948718,29
1,Corn-notill,0.7309145880574452,0.6867897727272727,0.7081655071402416,1408
2,Corn-mintill,0.6353383458646616,0.6259259259259259,0.6305970149253731,810
3,Corn,0.7306397306397306,1.0,0.8443579766536965,217
4,Grass-pasture,0.9867986798679867,0.6457883369330454,0.7806788511749347,463
5,Grass-trees,0.8141935483870968,0.8887323943661972,0.8498316498316498,710
6,Grass-pasture-mowed,0.2054794520547945,1.0,0.3409090909090909,15
7,Hay-windrowed,0.8858800773694391,1.0,0.9394871794871795,458
8,Oats,0.11940298507462686,1.0,0.21333333333333335,8
9,Soybean-notill,0.6588132635253054,0.7930672268907563,0.7197330791229742,952
10,Soybean-mintill,0.9765395894428153,0.6837782340862423,0.8043478260869565,2435
11,Soybean-clean,0.6373801916932907,0.6963350785340314,0.6655546288573811,573
12,Wheat,0.5910543130990416,1.0,0.7429718875502008,185
13,Woods,0.9605157131345688,0.957429718875502,0.9589702333065165,1245
14,Buildings-Grass-Trees-Drives,0.654275092936803,0.9617486338797814,0.7787610619469026,366
15,Stone-Steel-Towers,0.7448979591836735,1.0,0.8538011695906432,73
