class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.22916666666666666,0.2972972972972973,0.25882352941176473,37
1,Corn-notill,0.5446566855962829,0.9238178633975481,0.6852874309840857,1142
2,Corn-mintill,0.6836734693877551,0.8072289156626506,0.7403314917127072,664
3,Corn,0.8063063063063063,0.9470899470899471,0.8710462287104623,189
4,Grass-pasture,0.7814726840855107,0.8501291989664083,0.8143564356435643,387
5,Grass-trees,0.9476351351351351,0.9606164383561644,0.9540816326530612,584
6,Grass-pasture-mowed,0.6153846153846154,0.36363636363636365,0.45714285714285713,22
7,Hay-windrowed,0.9287531806615776,0.9554973821989529,0.9419354838709677,382
8,Oats,0.7272727272727273,1.0,0.8421052631578947,16
9,Soybean-notill,0.893970893970894,0.5526992287917738,0.6830818109610802,778
10,Soybean-mintill,0.8888036809815951,0.5898218829516539,0.7090853472009789,1965
11,Soybean-clean,0.7570498915401301,0.7347368421052631,0.7457264957264957,475
12,Wheat,0.9602649006622517,0.8841463414634146,0.9206349206349206,164
13,Woods,0.9787234042553191,0.9090909090909091,0.9426229508196722,1012
14,Buildings-Grass-Trees-Drives,0.8093922651933702,0.9512987012987013,0.8746268656716418,308
15,Stone-Steel-Towers,0.9855072463768116,0.9066666666666666,0.9444444444444444,75
