epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,1.7405664278194308,0.7414634146341463,0.5795022044634737,0.7024207313465866,0.5570214349102454
2,0.9811169491149485,0.68,0.5362066189360198,0.6212722863010288,0.5465470747722743
3,1.0875999310519546,0.6565853658536586,0.5462665265109257,0.6172825362881498,0.5294293416931428
4,0.9111564052291214,0.7063414634146341,0.6794563643045455,0.6689759579070247,0.6282670520872784
5,1.0786549863405526,0.6829268292682927,0.6112080262260691,0.638263447369707,0.5580338580276628
6,1.0674179641064256,0.7570731707317073,0.6619689599398977,0.7217015541532956,0.6515394684364364
7,0.7603867953876033,0.7170731707317073,0.6719606511936127,0.6769285112626688,0.6505271537677835
8,0.8500818175962195,0.7658536585365854,0.6313774242764905,0.733011500041242,0.6375338865054306
9,0.8239037102321163,0.7619512195121951,0.6264287556633408,0.7231830080189489,0.62563819077908
10,0.7381650409661233,0.728780487804878,0.7286082032343439,0.6917813405213162,0.6833146121756354
11,0.711309831822291,0.6858536585365854,0.6396406164221435,0.6491606643252574,0.6164909744081732
12,0.9319701930508018,0.7297560975609756,0.694007423023733,0.6933090220130508,0.6784873798693767
13,0.7960516050225124,0.7346341463414634,0.7211046928429695,0.6978334615843151,0.7102970601565131
14,0.7043193170102313,0.7560975609756098,0.7322826919217249,0.7250005365843188,0.7230562150657738
15,1.3072272852878086,0.6809756097560976,0.7452129328889495,0.6434752270196156,0.6676333859238044
16,1.3749307510443032,0.7668292682926829,0.6659285075696828,0.7374420169940581,0.6471315792997756
17,0.8634706468437798,0.7648780487804878,0.6906139401542984,0.7340992366083539,0.6939966443318835
18,0.6887036827683914,0.7931707317073171,0.7042244406903357,0.7636363240825543,0.7129492005933122
19,0.824085093991016,0.7404878048780488,0.6263590952657945,0.6996257578211327,0.6373698434514301
20,0.9917470091604628,0.7063414634146341,0.6706217019466811,0.6619782040171485,0.6523611461018195
21,1.0641743691230658,0.8,0.6584511054674559,0.7713089454254171,0.656786015724949
22,0.8518905823584646,0.8048780487804879,0.7288766412405414,0.7776415907845998,0.739340592548261
23,0.8229784050927265,0.7775609756097561,0.7054872636770712,0.7496301232351172,0.6912900600670656
24,0.6218057675432647,0.7765853658536586,0.7875788939509503,0.7482077670756916,0.7438025593580042
25,0.6047734403982759,0.7980487804878049,0.7714275988450495,0.7689862943300249,0.7740735485952976
26,0.6192422998865368,0.6575609756097561,0.5969269714940129,0.6091195125714075,0.6125272772500421
27,1.0231092614121735,0.7785365853658537,0.8260503258361818,0.750455812955813,0.7962360006129285
28,0.7122619049769128,0.8019512195121952,0.756426137241936,0.774859581411403,0.7393987169414808
29,0.6750404831254855,0.7970731707317074,0.7549969006525836,0.7695092774678021,0.7761867350776469
30,0.7548536005488131,0.7970731707317074,0.8280565424404907,0.769152143030387,0.7592063295043358
