dataset,model,shot,runs,mean_OA,std_OA,mean_AA,std_AA,mean_Kappa,std_Kappa,mean_Macro-F1,std_Macro-F1,mean_Weighted-F1,std_Weighted-F1,mean_best_epoch,trainable_parameters
salinas,spectral_qnn_gated_prototype,10,2,0.9291754167518445,0.0008734598301399221,0.9663055304747347,0.007339606371098872,0.9212708049730536,0.0011739302415024744,0.9616156586602871,0.005322503064979334,0.9291059469764191,0.0015057915831712676,19.0,2176
