class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.336734693877551,1.0,0.5038167938931297,33
1,Corn-notill,0.9203747072599532,0.5562632696390658,0.6934274371415968,1413
2,Corn-mintill,0.2830793905372895,0.4331288343558282,0.34238603297769155,815
3,Corn,0.8314606741573034,1.0,0.9079754601226994,222
4,Grass-pasture,0.6332703213610587,0.7158119658119658,0.6720160481444333,468
5,Grass-trees,0.7555309734513275,0.9552447552447553,0.8437306979617047,715
6,Grass-pasture-mowed,0.3877551020408163,1.0,0.5588235294117647,19
7,Hay-windrowed,1.0,0.9978401727861771,0.9989189189189189,463
8,Oats,0.08333333333333333,1.0,0.15384615384615385,12
9,Soybean-notill,0.7213459516298633,0.7168234064785789,0.7190775681341719,957
10,Soybean-mintill,0.9414293390650188,0.7180327868852459,0.8146942571495002,2440
11,Soybean-clean,0.7444444444444445,0.46366782006920415,0.5714285714285714,578
12,Wheat,0.28700906344410876,1.0,0.4460093896713615,190
13,Woods,0.9801980198019802,0.7128,0.825382121352478,1250
14,Buildings-Grass-Trees-Drives,0.8913043478260869,0.9946091644204852,0.9401273885350319,371
15,Stone-Steel-Towers,0.24920127795527156,1.0,0.3989769820971867,78
