run_id,model,seed,epoch,train_loss,train_accuracy,validation_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1,validation_Weighted-F1
gated_residual_qnn_seed0,gated_residual_qnn,0,5,0.033361811976647004,0.99609375,0.08983363160636366,0.9775609756097561,0.8787530523139196,0.9743881399977403,0.8934475744707477,0.9758865036813041
gated_residual_qnn_seed0,gated_residual_qnn,0,6,0.026139389046875294,0.998046875,0.08182284722967846,0.9814634146341463,0.9669828791789641,0.9788523016514208,0.9744163453517192,0.9813535717475803
gated_residual_qnn_seed0,gated_residual_qnn,0,7,0.020958548884664197,1.0,0.07905501895970324,0.9785365853658536,0.9856235532539492,0.9755110374089265,0.9855571366538276,0.9785218623703924
gated_residual_qnn_seed0,gated_residual_qnn,0,8,0.017633703173487447,1.0,0.0753948271192792,0.9785365853658536,0.9860679607640457,0.9755069411482302,0.9861696832500133,0.9784521647984674
gated_residual_qnn_seed0,gated_residual_qnn,0,9,0.015091064975422341,1.0,0.06454744014252976,0.9834146341463414,0.9879173003405388,0.9810788888177048,0.987965513981745,0.9834395352022294
gated_residual_qnn_seed0,gated_residual_qnn,0,10,0.011956406560784671,1.0,0.06345540471738431,0.9824390243902439,0.9884384716091328,0.9799649250449296,0.9880795831260158,0.982431770008153
gated_residual_qnn_seed0,gated_residual_qnn,0,11,0.010266024677548558,1.0,0.06303783974360402,0.9795121951219512,0.9862678831508566,0.9766279285666976,0.9860277529326825,0.9795179673474484
gated_residual_qnn_seed0,gated_residual_qnn,0,12,0.008946204819039849,1.0,0.06273060882918355,0.9804878048780488,0.9869420866381715,0.9777354207733955,0.9868585684673603,0.9804630598674848
linear_probe_seed1,linear_probe,1,1,0.4516684754053131,0.9208984375,0.08787015703393192,0.9785365853658536,0.84552880013977,0.9755190397818317,0.8495952687315496,0.9761113433370397
linear_probe_seed1,linear_probe,1,2,0.032461108959978446,0.99609375,0.05416710302051975,0.9853658536585366,0.9731329668064367,0.9833164417958128,0.9672407649178825,0.9854034531911668
linear_probe_seed1,linear_probe,1,3,0.015085239996551536,1.0,0.04320133823628833,0.9873170731707317,0.99006005013977,0.9855429242243087,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,4,0.00911512209859211,1.0,0.03800843010679251,0.9873170731707317,0.99006005013977,0.9855429242243087,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,5,0.00640939578806865,1.0,0.03496854934886825,0.9873170731707317,0.99006005013977,0.9855429242243087,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,6,0.004786184765180224,1.0,0.033024207493517456,0.9873170731707317,0.99006005013977,0.9855429242243087,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,7,0.003642682702775346,1.0,0.03190718790607118,0.9873170731707317,0.99006005013977,0.9855429242243087,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,8,0.0029310495283425553,1.0,0.03030959189301584,0.9873170731707317,0.99006005013977,0.9855429242243087,0.9775405478626402,0.9874304220960647
mlp_probe_seed1,mlp_probe,1,1,0.3758523438773409,0.9306640625,0.05160909038332359,0.9795121951219512,0.8489123677163647,0.9766264311899508,0.8522104151492014,0.977099031736926
mlp_probe_seed1,mlp_probe,1,2,0.014576342371128703,0.998046875,0.037919206289097486,0.9873170731707317,0.9299310946324258,0.985537071227075,0.9296248510171082,0.9864272508162331
mlp_probe_seed1,mlp_probe,1,3,0.002825468888204341,1.0,0.031675149753871486,0.9882926829268293,0.9768060946324258,0.9866503142060193,0.9836856139421144,0.9882621822224608
mlp_probe_seed1,mlp_probe,1,4,0.003162842449683012,1.0,0.03578741714869421,0.9873170731707317,0.975395329147807,0.9855441318939303,0.9691317773147119,0.9873968398567631
mlp_probe_seed1,mlp_probe,1,5,0.0017700941803013848,1.0,0.035417009305092506,0.9863414634146341,0.9747509992508998,0.9844271412680756,0.9688594233620443,0.986399899628073
mlp_probe_seed1,mlp_probe,1,6,0.0009965124486370769,1.0,0.03161741188530691,0.9873170731707317,0.9751880621879627,0.9855410888075549,0.9692096603693413,0.9873827217185818
mlp_probe_seed1,mlp_probe,1,7,0.0008306802212700859,1.0,0.02985350673180996,0.9873170731707317,0.9903759992508998,0.9855382484838223,0.9783810780831765,0.9874120081123189
mlp_probe_seed1,mlp_probe,1,8,0.0006126379938109494,1.0,0.027412695820913963,0.9882926829268293,0.9908130621879627,0.9866546594768193,0.9784489330014711,0.9884106600984365
residual_qnn_seed1,residual_qnn,1,1,0.7347891338868067,0.8779296875,0.22692740832887046,0.9678048780487805,0.7731880075711405,0.9632382109588714,0.7867352234195533,0.9631842757223186
residual_qnn_seed1,residual_qnn,1,2,0.10443300116457976,0.9951171875,0.13334245112247584,0.9765853658536585,0.8319502949278682,0.9732836655679664,0.8395365384762034,0.9738555768024315
residual_qnn_seed1,residual_qnn,1,3,0.05851829229504801,0.9951171875,0.1080985820838591,0.9775609756097561,0.8488548492438271,0.9744030731512938,0.8524393451886761,0.9751106277786304
residual_qnn_seed1,residual_qnn,1,4,0.03941528820723761,0.99609375,0.0887131546637634,0.9824390243902439,0.9235106621808902,0.9799708845052808,0.9473559147109158,0.9821261436363036
residual_qnn_seed1,residual_qnn,1,5,0.028534568860777654,0.998046875,0.08075287389319118,0.9804878048780488,0.9428255397431904,0.9777415852334419,0.9591492917657403,0.9802488611911895
residual_qnn_seed1,residual_qnn,1,6,0.02178850257769227,1.0,0.07520949949941984,0.9824390243902439,0.9747198696400976,0.979972189023457,0.980853241813525,0.9823471708005701
residual_qnn_seed1,residual_qnn,1,7,0.01721958883717889,1.0,0.06738543888553977,0.9834146341463414,0.9556256825771604,0.9810836952851992,0.9692962580567643,0.9832521738829285
residual_qnn_seed1,residual_qnn,1,8,0.014653758968051989,1.0,0.06803591435366288,0.9804878048780488,0.9745034972023978,0.9777463694015835,0.9803650605532683,0.9803930875801539
residual_qnn_seed1,residual_qnn,1,9,0.012069231774148648,1.0,0.06033718064063933,0.984390243902439,0.9764590159104938,0.9821972887773446,0.9824404466532557,0.9843202098264456
residual_qnn_seed1,residual_qnn,1,10,0.01043762522022007,1.0,0.05849345922515523,0.9853658536585366,0.9920840159104938,0.9833105923192903,0.9921403788413208,0.9853472904950825
residual_qnn_seed1,residual_qnn,1,11,0.009177681829896756,1.0,0.05957141259321716,0.9824390243902439,0.975584890036368,0.979973949853468,0.9813598303736594,0.9823518396413927
residual_qnn_seed1,residual_qnn,1,12,0.007714875439887692,1.0,0.052322092817914556,0.9873170731707317,0.9777702047216826,0.985536867149748,0.9841412982065345,0.9872593334862056
gated_residual_qnn_seed1,gated_residual_qnn,1,1,0.7064433653140441,0.896484375,0.22681428650530372,0.9717073170731707,0.7886303883533506,0.9677118364225692,0.7885465159553988,0.9674219387677092
gated_residual_qnn_seed1,gated_residual_qnn,1,2,0.11137671465985477,0.994140625,0.14042631237972072,0.9736585365853658,0.8289739750368347,0.9699390634674082,0.8362322205253074,0.9709635001036377
gated_residual_qnn_seed1,gated_residual_qnn,1,3,0.061476837610825896,0.9951171875,0.10837767983718616,0.975609756097561,0.8455851092590381,0.9721734767896933,0.848972430727202,0.9731901990112467
gated_residual_qnn_seed1,gated_residual_qnn,1,4,0.041429103643167764,0.9951171875,0.09271353564974738,0.975609756097561,0.841010926194534,0.9721749875669701,0.8465459128220909,0.9732117130287847
gated_residual_qnn_seed1,gated_residual_qnn,1,5,0.030031067777599674,0.9990234375,0.08006577640408423,0.9785365853658536,0.9299174512035251,0.9755121809253463,0.9455694555986576,0.9779758718481992
gated_residual_qnn_seed1,gated_residual_qnn,1,6,0.023070832110533956,1.0,0.07344317281664145,0.9804878048780488,0.9726310991627088,0.9777458379289082,0.9669763462544199,0.980513753948189
gated_residual_qnn_seed1,gated_residual_qnn,1,7,0.017913476320245536,1.0,0.0699439713099926,0.9795121951219512,0.9718780871145161,0.9766328000581873,0.9778202656651496,0.9794717501618623
gated_residual_qnn_seed1,gated_residual_qnn,1,8,0.014898786237608874,1.0,0.06682951094446386,0.9795121951219512,0.9721940362256458,0.976634296619056,0.9664445083492316,0.9795405888184584
gated_residual_qnn_seed1,gated_residual_qnn,1,9,0.012086553277185885,1.0,0.06237490593682884,0.9814634146341463,0.9733740138681748,0.9788663921920137,0.9671974733227092,0.9814905278430326
gated_residual_qnn_seed1,gated_residual_qnn,1,10,0.010427663823065814,1.0,0.0599566393050297,0.9824390243902439,0.9734218489491469,0.9799707323004239,0.9678324057534982,0.9824699385893676
gated_residual_qnn_seed1,gated_residual_qnn,1,11,0.009553702744597103,1.0,0.05256323448995628,0.9863414634146341,0.9760253910349783,0.9844193126691074,0.9702824202735175,0.9863272159587448
gated_residual_qnn_seed1,gated_residual_qnn,1,12,0.007736556133750128,1.0,0.05291034822284085,0.9834146341463414,0.9740620695365463,0.9810857280556454,0.9682365572842638,0.983419288222615
linear_probe_seed2,linear_probe,2,1,0.4644329990260303,0.9150390625,0.08567405205856009,0.9804878048780488,0.8480339237805754,0.977744533297435,0.8512176741770903,0.9780726226465363
linear_probe_seed2,linear_probe,2,2,0.031902484566671774,0.99609375,0.055733916172530595,0.984390243902439,0.9070426659175664,0.9821973081027215,0.9144263702958818,0.9838592862538148
linear_probe_seed2,linear_probe,2,3,0.015285715053323656,1.0,0.04433507300731612,0.9882926829268293,0.991020329147807,0.9866528348076706,0.9788338761397091,0.9883881103074418
linear_probe_seed2,linear_probe,2,4,0.009357422648463398,1.0,0.03924498097562208,0.9882926829268293,0.991020329147807,0.9866528348076706,0.9788338761397091,0.9883881103074418
linear_probe_seed2,linear_probe,2,5,0.006411085785657633,1.0,0.0364382780325122,0.9882926829268293,0.991020329147807,0.9866528348076706,0.9788338761397091,0.9883881103074418
linear_probe_seed2,linear_probe,2,6,0.0047897683798510116,1.0,0.03430301595342959,0.9882926829268293,0.991020329147807,0.9866528348076706,0.9788338761397091,0.9883881103074418
linear_probe_seed2,linear_probe,2,7,0.0037609980299748713,1.0,0.03280410360726641,0.9882926829268293,0.991020329147807,0.9866528348076706,0.9788338761397091,0.9883881103074418
linear_probe_seed2,linear_probe,2,8,0.002970384437503526,1.0,0.031711162765305945,0.9882926829268293,0.991020329147807,0.9866528348076706,0.9788338761397091,0.9883881103074418
mlp_probe_seed2,mlp_probe,2,1,0.3496183674851636,0.9296875,0.05111652275774537,0.9834146341463414,0.8364265575478179,0.9810795873449857,0.8421870869142136,0.9807751342465637
mlp_probe_seed2,mlp_probe,2,2,0.011997629843790492,0.9970703125,0.030132477552141632,0.9892682926829268,0.9775139732156036,0.9877668375511975,0.9711091472722474,0.9893059032014884
mlp_probe_seed2,mlp_probe,2,3,0.0034355356033302087,1.0,0.03398970194674869,0.9902439024390244,0.9925167141187683,0.9888811267703416,0.9797601285014765,0.9903665475912091
mlp_probe_seed2,mlp_probe,2,4,0.0024399307369549206,1.0,0.03482208889200659,0.9863414634146341,0.9898560184434515,0.9844197186646342,0.9780652581470481,0.9864075611695834
mlp_probe_seed2,mlp_probe,2,5,0.0018781372097009807,1.0,0.03669439036848461,0.9873170731707317,0.9906094887089467,0.9855308992668265,0.9790187158574833,0.98734801017991
mlp_probe_seed2,mlp_probe,2,6,0.002167330432143899,0.9990234375,0.030132277308517454,0.9892682926829268,0.9922873763588522,0.9877673817097674,0.979583816766814,0.9893759666826734
mlp_probe_seed2,mlp_probe,2,7,0.0007174174909323483,1.0,0.02602058071403185,0.9902439024390244,0.9929317062557594,0.9888797998580954,0.9801575807202582,0.9903586101918652
mlp_probe_seed2,mlp_probe,2,8,0.0006668019735229791,1.0,0.025012512912401624,0.9902439024390244,0.9925167141187683,0.9888811267703416,0.9797601285014765,0.9903665475912091
mlp_probe_seed2,mlp_probe,2,9,0.0014324464853814334,1.0,0.0289228612381632,0.9892682926829268,0.9913177831208038,0.9877708711369781,0.9699124208406067,0.9894304146490642
mlp_probe_seed2,mlp_probe,2,10,0.008849003978525616,0.998046875,0.03395512403464747,0.9902439024390244,0.9927285486054227,0.9888799928831954,0.97998198229172,0.9903630350650376
mlp_probe_seed2,mlp_probe,2,11,0.007108320427050785,0.998046875,0.032335294342288184,0.9863414634146341,0.970169492541212,0.9844245044333179,0.9655724038713135,0.9863464554513439
mlp_probe_seed2,mlp_probe,2,12,0.0016028259142046863,1.0,0.04457541672726465,0.9902439024390244,0.9927285486054227,0.9888799928831954,0.97998198229172,0.9903630350650376
residual_qnn_seed2,residual_qnn,2,1,0.6693010383751243,0.890625,0.2240615202740925,0.975609756097561,0.7958646924477477,0.9721771325888567,0.7922225869883497,0.9713908986454767
residual_qnn_seed2,residual_qnn,2,2,0.10949219251051545,0.9951171875,0.13545152240410083,0.9795121951219512,0.8310997043415005,0.976626964176547,0.8387269516859877,0.9768588874117278
residual_qnn_seed2,residual_qnn,2,3,0.0617910929286154,0.9951171875,0.10723759452744228,0.9795121951219512,0.8465658970434633,0.9766251620764024,0.850916954743711,0.9771053707788276
residual_qnn_seed2,residual_qnn,2,4,0.04324689590430353,0.99609375,0.0895830663529838,0.9824390243902439,0.8492343955091161,0.979965904031794,0.8533580627218983,0.9800375709958056
residual_qnn_seed2,residual_qnn,2,5,0.031145141656452324,0.9990234375,0.07742830796212685,0.9873170731707317,0.9529984107801728,0.9855322031984417,0.968693428445083,0.9871422377017797
residual_qnn_seed2,residual_qnn,2,6,0.02404162178572733,1.0,0.07154804062098265,0.9882926829268293,0.9559697345028586,0.9866501838041767,0.9704906765451531,0.9881893249729087
residual_qnn_seed2,residual_qnn,2,7,0.019264907346951077,1.0,0.06702456120537911,0.9853658536585366,0.9544255144509253,0.9833178718487053,0.9681942578309989,0.9852801536512652
residual_qnn_seed2,residual_qnn,2,8,0.015768253502756124,1.0,0.06220182109169844,0.9863414634146341,0.9542403182911529,0.9844303178059659,0.9682174571244666,0.9862575478270699
residual_qnn_seed2,residual_qnn,2,9,0.013654041229528957,1.0,0.05879259148703479,0.9873170731707317,0.9756959107213216,0.9855444612233563,0.9816902733791032,0.9873345540257527
residual_qnn_seed2,residual_qnn,2,10,0.011575976001040544,1.0,0.05521857264769695,0.9853658536585366,0.9687839254571826,0.983318034750568,0.9764687418712918,0.9853370257162627
residual_qnn_seed2,residual_qnn,2,11,0.00989935222605709,1.0,0.052185871741257425,0.9873170731707317,0.9696833573949062,0.9855419202933933,0.9774479470938162,0.9872588904917643
residual_qnn_seed2,residual_qnn,2,12,0.009012684084154898,1.0,0.050248882317143244,0.9873170731707317,0.9750736516244862,0.9855422967838257,0.981514116521059,0.9872927263936465
gated_residual_qnn_seed2,gated_residual_qnn,2,1,0.7215552567504346,0.900390625,0.2395294920409598,0.9697560975609756,0.7945545397675715,0.9654898272373507,0.7912381044560564,0.9655060326742912
gated_residual_qnn_seed2,gated_residual_qnn,2,2,0.11934577516512945,0.9931640625,0.14307813016379753,0.9795121951219512,0.832942994812137,0.9766296541188809,0.8403273098579785,0.9769444639128512
gated_residual_qnn_seed2,gated_residual_qnn,2,3,0.06500081958074588,0.9951171875,0.10787489400040813,0.9795121951219512,0.8471189867048452,0.9766330283595246,0.8509387885080723,0.977131344805815
gated_residual_qnn_seed2,gated_residual_qnn,2,4,0.04320042018662207,0.9951171875,0.0921465879406144,0.9804878048780488,0.8772921318219205,0.9777446782640414,0.8921592089203998,0.9788701254292449
gated_residual_qnn_seed2,gated_residual_qnn,2,5,0.03227193469865597,0.9970703125,0.08025659140926308,0.9824390243902439,0.9113102978942694,0.9799787525189334,0.9153911570087704,0.9809997927077464
gated_residual_qnn_seed2,gated_residual_qnn,2,6,0.023876336665125564,1.0,0.07458889898457906,0.9824390243902439,0.9513944731231888,0.9799875478075247,0.9646805524249933,0.982369313397737
gated_residual_qnn_seed2,gated_residual_qnn,2,7,0.019640152037027292,1.0,0.06589871971163808,0.9863414634146341,0.9738581329752414,0.9844265159457283,0.980210211507669,0.9862963137880174
gated_residual_qnn_seed2,gated_residual_qnn,2,8,0.015600263854139484,1.0,0.06339427723572022,0.9863414634146341,0.9732003795388153,0.9844291689950575,0.9792438349677426,0.986320329433496
gated_residual_qnn_seed2,gated_residual_qnn,2,9,0.012695888330199523,1.0,0.06050009826652524,0.984390243902439,0.987488884664029,0.9822112307875869,0.9866882577424687,0.9844732262553496
gated_residual_qnn_seed2,gated_residual_qnn,2,10,0.01080042308603879,1.0,0.056227312758110645,0.9873170731707317,0.9896903999350857,0.9855434104532262,0.9893703063505624,0.9873352700770197
gated_residual_qnn_seed2,gated_residual_qnn,2,11,0.009281009957703645,1.0,0.05498060060983024,0.9834146341463414,0.9861868013306956,0.9810987151465188,0.9856276917748483,0.9834741236231551
gated_residual_qnn_seed2,gated_residual_qnn,2,12,0.008039265769184567,1.0,0.05500261205680123,0.9853658536585366,0.9891801958534531,0.9833238428373872,0.9885889275435698,0.9854040820059584
linear_probe_seed3,linear_probe,3,1,0.5230217748903669,0.9111328125,0.09879375040531159,0.9746341463414634,0.8073219240206779,0.9710502302946032,0.8167922013833702,0.9713651229017747
linear_probe_seed3,linear_probe,3,2,0.036831937279202975,0.998046875,0.058507579187067546,0.9863414634146341,0.9747509992508998,0.9844265159457283,0.980568284121538,0.9863085133977549
linear_probe_seed3,linear_probe,3,3,0.017101984507462475,1.0,0.04621897758143704,0.9873170731707317,0.9906823092366053,0.9855419202933933,0.9780474572327587,0.9874232097616534
linear_probe_seed3,linear_probe,3,4,0.010328303120331839,1.0,0.040640456461143205,0.9873170731707317,0.9906823092366053,0.9855419202933933,0.9780474572327587,0.9874232097616534
linear_probe_seed3,linear_probe,3,5,0.007070053390634712,1.0,0.03737269568325179,0.9873170731707317,0.9906823092366053,0.9855419202933933,0.9780474572327587,0.9874232097616534
linear_probe_seed3,linear_probe,3,6,0.005240416729066055,1.0,0.03510548546365121,0.9873170731707317,0.9906823092366053,0.9855419202933933,0.9780474572327587,0.9874232097616534
linear_probe_seed3,linear_probe,3,7,0.0040714512615522835,1.0,0.03344938943344282,0.9873170731707317,0.9906823092366053,0.9855419202933933,0.9780474572327587,0.9874232097616534
mlp_probe_seed3,mlp_probe,3,1,0.3504026688533486,0.9375,0.05465936767164527,0.9824390243902439,0.8207025145219566,0.9799634890244445,0.8260695631694612,0.979248355878154
mlp_probe_seed3,mlp_probe,3,2,0.014157084055113955,0.99609375,0.03561932475266342,0.9863414634146341,0.9756160196471702,0.9844266342538078,0.9815625578270274,0.9863079483715824
mlp_probe_seed3,mlp_probe,3,3,0.0038086382774054073,1.0,0.02930010608647291,0.9873170731707317,0.9750793800366773,0.9855410888075549,0.9690363723674416,0.9873626303285505
mlp_probe_seed3,mlp_probe,3,4,0.0029486892290151445,1.0,0.037659005758312825,0.984390243902439,0.9529573869095295,0.9821978298720415,0.9549831795513484,0.9843358232709379
mlp_probe_seed3,mlp_probe,3,5,0.0029413312747692544,1.0,0.03505750913243945,0.9863414634146341,0.9894157202428628,0.9844229320492475,0.9775548316431475,0.9864276455926696
mlp_probe_seed3,mlp_probe,3,6,0.00144706253536242,1.0,0.03581816330459821,0.9873170731707317,0.9903759992508998,0.9855382484838223,0.9783810780831765,0.9874120081123189
mlp_probe_seed3,mlp_probe,3,7,0.0008498432458736715,1.0,0.03388686011044206,0.9882926829268293,0.9908130621879627,0.9866520091981764,0.9793871132644216,0.9883974614287007
residual_qnn_seed3,residual_qnn,3,1,0.6904340238543227,0.8955078125,0.22003503244097639,0.9746341463414634,0.7797590158888398,0.9710408557562955,0.7848491689572824,0.9701250006956423
residual_qnn_seed3,residual_qnn,3,2,0.10985737454029731,0.994140625,0.1295118776908735,0.9824390243902439,0.8362842469677947,0.979970232182463,0.8430420597413806,0.9798274934213608
residual_qnn_seed3,residual_qnn,3,3,0.06176402166602202,0.9970703125,0.09810502842068672,0.9873170731707317,0.8946573064684316,0.9855362077836368,0.9076600781236417,0.9862260904057378
residual_qnn_seed3,residual_qnn,3,4,0.04079615579394158,0.9990234375,0.08138074878875802,0.9882926829268293,0.9769092469677947,0.9866516035982068,0.9828077931963384,0.9882697588210838
residual_qnn_seed3,residual_qnn,3,5,0.03096391882718308,1.0,0.06869536470894406,0.9892682926829268,0.9770303607937278,0.9877630669281554,0.9829640401153092,0.9892220550247997
residual_qnn_seed3,residual_qnn,3,6,0.022857633121020626,1.0,0.06160246008598223,0.9892682926829268,0.9770303607937278,0.9877630669281554,0.9829640401153092,0.9892220550247997
residual_qnn_seed3,residual_qnn,3,7,0.018059016547340434,1.0,0.0563583526664936,0.9902439024390244,0.9777833728419206,0.9888752256158513,0.9838724252541401,0.9902022930271714
residual_qnn_seed3,residual_qnn,3,8,0.014194227742336807,1.0,0.053115492196889914,0.9902439024390244,0.9575943694054945,0.988876469119993,0.9711815469103446,0.9901123181167866
residual_qnn_seed3,residual_qnn,3,9,0.011804181060142582,1.0,0.05134092158478935,0.9882926829268293,0.9768005648165092,0.9866540947515872,0.9823525372005225,0.9882673076252839
residual_qnn_seed3,residual_qnn,3,10,0.010025898002822942,1.0,0.0471935442030975,0.9873170731707317,0.9557599645233317,0.9855381857016341,0.9692867469907187,0.9871871243744803
residual_qnn_seed3,residual_qnn,3,11,0.008921829346945742,1.0,0.047681884853305614,0.9892682926829268,0.9569500395085873,0.9877621504750782,0.9707282366576488,0.9891342570836542
