class_id,class_name,precision,recall,f1,support
0,Alfalfa,1.0,0.918918918918919,0.9577464788732394,37
1,Corn-notill,0.992,0.9772329246935202,0.984561093956771,1142
2,Corn-mintill,0.9909774436090225,0.9924698795180723,0.9917231000752446,664
3,Corn,0.9946236559139785,0.9788359788359788,0.9866666666666667,189
4,Grass-pasture,0.9973753280839895,0.9819121447028424,0.9895833333333334,387
5,Grass-trees,0.966499162479062,0.988013698630137,0.9771380186282811,584
6,Grass-pasture-mowed,0.9565217391304348,1.0,0.9777777777777777,22
7,Hay-windrowed,1.0,1.0,1.0,382
8,Oats,1.0,0.5625,0.72,16
9,Soybean-notill,0.981888745148771,0.9755784061696658,0.9787234042553191,778
10,Soybean-mintill,0.9918740477399696,0.9938931297709923,0.9928825622775801,1965
11,Soybean-clean,0.9708939708939709,0.9831578947368421,0.9769874476987448,475
12,Wheat,1.0,0.9878048780487805,0.9938650306748467,164
13,Woods,0.9911851126346719,1.0,0.9955730447614363,1012
14,Buildings-Grass-Trees-Drives,0.9716088328075709,1.0,0.9856,308
15,Stone-Steel-Towers,0.9866666666666667,0.9866666666666667,0.9866666666666667,75
