0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,5,0,0,1,0,0,27,0,0,0,0,0,0,0,0
0,677,0,12,0,1,0,0,0,247,186,19,0,0,0,0
0,30,381,6,0,0,0,0,0,0,175,70,2,0,0,0
0,0,0,134,0,0,0,0,0,0,2,53,0,0,0,0
0,0,0,0,287,36,0,0,0,6,2,5,0,51,0,0
0,0,0,0,7,555,0,0,0,0,1,0,0,14,7,0
0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0
8,0,0,0,3,0,0,371,0,0,0,0,0,0,0,0
0,0,0,0,0,8,0,0,0,0,7,1,0,0,0,0
0,7,0,0,0,5,0,0,0,573,184,8,1,0,0,0
0,26,51,1,1,19,0,0,0,68,1756,40,3,0,0,0
0,69,95,29,0,0,0,0,0,34,65,178,0,0,0,5
0,0,0,0,0,47,0,0,0,0,11,5,49,0,52,0
0,0,0,0,1,0,0,0,0,0,0,6,2,956,47,0
0,0,0,0,0,27,0,0,0,2,0,6,6,62,205,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,71
