run_id,model,train_fraction,seed,epoch,train_loss,train_accuracy,validation_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1,validation_Weighted-F1
linear_probe_f0.01_seed0,linear_probe,0.01,0,13,0.4305102825164795,1.0,0.6264719392613667,0.9707317073170731,0.9771950350005206,0.9666819442141977,0.9311875370499666,0.972082222370591
linear_probe_f0.01_seed0,linear_probe,0.01,0,14,0.3596738278865814,1.0,0.5535524736962667,0.9736585365853658,0.9806733275413132,0.9700194345562443,0.9336304841022678,0.9750483710694741
linear_probe_f0.01_seed0,linear_probe,0.01,0,15,0.30136069655418396,1.0,0.4914962202165185,0.975609756097561,0.9815727594790367,0.9722415403047419,0.9343600443589135,0.9770064124994382
linear_probe_f0.01_seed0,linear_probe,0.01,0,16,0.25358861684799194,1.0,0.4389008042870498,0.9765853658536585,0.9819107793902384,0.9733498867370186,0.9355185575913091,0.9776357432112178
linear_probe_f0.01_seed0,linear_probe,0.01,0,17,0.2145509123802185,1.0,0.3944263204714147,0.9775609756097561,0.9826637914384312,0.9744596440708998,0.9364126662193234,0.9786045953179762
linear_probe_f0.01_seed0,linear_probe,0.01,0,18,0.18266239762306213,1.0,0.3568424776996054,0.9785365853658536,0.9829188934792474,0.9755636612679155,0.9410058146595659,0.9792367894922278
linear_probe_f0.01_seed0,linear_probe,0.01,0,19,0.15657459199428558,1.0,0.325055818674041,0.9785365853658536,0.9829188934792474,0.9755636612679155,0.9410058146595659,0.9792367894922278
linear_probe_f0.01_seed0,linear_probe,0.01,0,20,0.13516785204410553,1.0,0.29811871496642506,0.9795121951219512,0.9833559564163105,0.9766732411461269,0.9415454135158652,0.9802181212025317
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,1,2.9086861610412598,0.125,2.5796907680790597,0.20780487804878048,0.2746847722522744,0.12127150102833306,0.12608215462237146,0.12880378815830226
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,2,2.6340079307556152,0.25,2.334659481978998,0.5765853658536585,0.6337139469146951,0.519845176108938,0.49630446260617983,0.5350933254571881
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,3,2.2935259342193604,0.5625,2.0991644040549673,0.8351219512195122,0.8957587919248171,0.8126089891432751,0.779809448738968,0.8164236930606704
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,4,1.9758501052856445,0.9375,1.8718593404351211,0.9102439024390244,0.94288327328793,0.8977230083101412,0.8713729817001399,0.9088889337101109
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,5,1.6835389137268066,0.9375,1.652651558503872,0.9336585365853659,0.956672931000206,0.9244227339018797,0.8993445093068357,0.934056327752103
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,6,1.4679920673370361,0.9375,1.4382085790866759,0.953170731707317,0.9665471865675017,0.946678804824918,0.9123876930320847,0.9544154531216401
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,7,1.4055730104446411,1.0,1.2342681361407768,0.9609756097560975,0.972016492155981,0.9555741445855718,0.9244072130147597,0.9616404542015632
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,8,1.1091572046279907,1.0,1.0409451492821298,0.9668292682926829,0.9761261492714643,0.9622262350449492,0.934740387806475,0.9672987375694984
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,9,0.8387430906295776,1.0,0.8659099491631113,0.9707317073170731,0.9788126092276812,0.9666794530879207,0.9370231735171151,0.9712481628283217
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,10,0.7396606206893921,1.0,0.7100501530926402,0.9717073170731707,0.9804210025467202,0.9677887069211205,0.9448340543266958,0.9720887412994197
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,11,0.4941245913505554,1.0,0.5755091627051191,0.975609756097561,0.9824852034061018,0.9722291160243148,0.9485426189461721,0.9759817152219348
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,12,0.3501051068305969,1.0,0.4634898063613147,0.9746341463414634,0.9814258813722034,0.9711198455968331,0.9450110640421127,0.9750398939762758
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,13,0.3323931396007538,1.0,0.37380330319811655,0.9765853658536585,0.9821180463500827,0.9733346918910365,0.9461771997406874,0.976971035396019
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,14,0.2032095491886139,1.0,0.30363056099996333,0.9765853658536585,0.9821180463500827,0.9733346918910365,0.9461771997406874,0.976971035396019
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,15,0.17432266473770142,1.0,0.25023781013198015,0.9775609756097561,0.9823731483908991,0.9744423111739408,0.9465041938733347,0.9779167373872077
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,16,0.15887218713760376,1.0,0.20937058912544715,0.9775609756097561,0.9823731483908991,0.9744423111739408,0.9465041938733347,0.9779167373872077
mlp_probe_f0.01_seed0,mlp_probe,0.01,0,17,0.06846343725919724,1.0,0.17880380887810776,0.9785365853658536,0.9826029443681177,0.9755556350494253,0.9466716105877306,0.9789437384992947
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,1,2.856060028076172,0.0,2.6682582938961867,0.1404878048780488,0.20616012725504856,0.10385559672832012,0.09597282747833298,0.1225601152184949
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,2,2.5639359951019287,0.375,2.446649814698754,0.29365853658536584,0.3342907016846521,0.24999949467692673,0.18023914118136375,0.28286525784177907
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,3,2.321869373321533,0.4375,2.252488890392024,0.42829268292682926,0.4213101521692523,0.380709351479534,0.2790109263984292,0.41333456413069175
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,4,2.120168447494507,0.4375,2.082606317706224,0.5219512195121951,0.4707305400316523,0.47616594145157054,0.36944316956153794,0.49674605866893434
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,5,1.9357951879501343,0.5,1.9302465685402475,0.5795121951219512,0.5262660575909877,0.5360081418479642,0.428348444368329,0.5438724014286652
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,6,1.7605094909667969,0.625,1.792606233271157,0.6195121951219512,0.5740552619983843,0.5774080604853544,0.4907917244686786,0.5765343723189581
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,7,1.5966899394989014,0.6875,1.6666564287790437,0.6448780487804878,0.6332862545843674,0.604090043782484,0.5596977629159979,0.6040157891356503
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,8,1.447331428527832,0.75,1.5484735456327112,0.68,0.6744102966378689,0.6418477757170236,0.6302412204384356,0.6569430508204619
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,9,1.3107155561447144,1.0,1.4358699747411217,0.7434146341463415,0.7694197751198175,0.7115465896530213,0.7354496152352017,0.7390544729491021
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,10,1.1827011108398438,1.0,1.3288351217130336,0.791219512195122,0.8220760973926793,0.7644965852810097,0.7857623130755814,0.7909172606002061
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,11,1.0630918741226196,1.0,1.2288112898570736,0.8370731707317073,0.8465832869994121,0.8155290735017092,0.8184999882177412,0.8401846461951229
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,12,0.955758273601532,1.0,1.1378475119427938,0.8536585365853658,0.8522426880286114,0.8340177738625765,0.8275646195606033,0.8570932129337844
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,13,0.8641027808189392,1.0,1.0569011376543742,0.871219512195122,0.8623472687340832,0.853721190210023,0.8316010494787867,0.8726631970993954
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,14,0.7866931557655334,1.0,0.9852693732191876,0.8887804878048781,0.8554184694405932,0.87350706401073,0.837115494763554,0.8907720697864369
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,15,0.7186234593391418,1.0,0.921767434376042,0.8985365853658537,0.8604463940303462,0.8845384407923739,0.8419096247071916,0.9005124132324744
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,16,0.6564431190490723,1.0,0.8654459522991645,0.9063414634146342,0.8975700452625208,0.8934246011545668,0.8575775477801567,0.9078872430327444
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,17,0.5991577506065369,1.0,0.8155534918715314,0.9141463414634147,0.9023106087353926,0.9023276765681714,0.8625481465800136,0.9160500852017877
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,18,0.5466257333755493,1.0,0.7713802225996809,0.9219512195121952,0.9092479410609839,0.9111677326538749,0.8716110990142956,0.9226560553005239
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,19,0.4987179636955261,1.0,0.7322262795378522,0.9307317073170732,0.9148755957301979,0.9211443629732287,0.8821215821927894,0.9310985035504281
residual_qnn_f0.01_seed0,residual_qnn,0.01,0,20,0.4553394317626953,1.0,0.6973902598822989,0.9336585365853659,0.916394051501231,0.9244895460814191,0.8789766493764748,0.9343281983752434
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,1,2.8132691383361816,0.125,2.6183860201951936,0.11804878048780487,0.21435370418511693,0.07874970048925889,0.08852755913887647,0.10982690417417444
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,2,2.573028326034546,0.3125,2.4157919967465284,0.36292682926829267,0.37306767656386275,0.3136838716094348,0.2604398526181474,0.37880952966672304
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,3,2.3616647720336914,0.4375,2.2320672132910753,0.4995121951219512,0.45649196413933424,0.4516395801873806,0.356284869099766,0.4800327737301176
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,4,2.170297861099243,0.5,2.0646248003331626,0.5541463414634147,0.5245924606293226,0.5068078780183242,0.4012792152965274,0.5215047938178905
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,5,1.9938229322433472,0.5,1.9081906637331334,0.6204878048780488,0.6159811394023895,0.5773487105014893,0.5064534001930843,0.5838807859510547
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,6,1.827242136001587,0.5625,1.76281553826681,0.6917073170731707,0.7311600247785244,0.6545888284706678,0.6475850188119923,0.6759884438960487
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,7,1.6698955297470093,0.8125,1.6284164389168343,0.7639024390243903,0.8292562853385491,0.7339532688729078,0.7409996407975878,0.7687354420538699
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,8,1.5231660604476929,0.9375,1.5041384715568729,0.8107317073170732,0.8581742135043366,0.7859980176431909,0.7886583315541595,0.8216815192004046
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,9,1.3857859373092651,0.9375,1.3892467959334212,0.8751219512195122,0.9036606909247724,0.8582173424396992,0.840323601718413,0.885701109674718
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,10,1.256986141204834,1.0,1.2833338551405,0.9092682926829269,0.9271488267020824,0.8967169366888095,0.8648330848134422,0.9152216647779281
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,11,1.138214349746704,1.0,1.1861289894290086,0.9278048780487805,0.9409405197411987,0.917769844461959,0.8806157295724308,0.9312832800449695
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,12,1.0314375162124634,1.0,1.0975906651194502,0.9404878048780487,0.9488483190659563,0.9322077451770189,0.8832441895140205,0.9439864362139895
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,13,0.937450647354126,1.0,1.0176027492197548,0.9453658536585365,0.9517641167820894,0.9377596960417769,0.8888988612439324,0.9477656453055182
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,14,0.8547079563140869,1.0,0.9456658078403007,0.9482926829268292,0.9537228707537113,0.9410896543348037,0.8937635799797853,0.9499035058469308
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,15,0.7800689339637756,1.0,0.881039300779017,0.9492682926829268,0.9541640430002818,0.9422021731115401,0.8942432704763259,0.9509084220588686
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,16,0.7111491560935974,1.0,0.8230258111255925,0.9512195121951219,0.9550634749380054,0.9444093726340087,0.8966261336946393,0.9528800641330173
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,17,0.6472913026809692,1.0,0.771072010296147,0.9521951219512195,0.9555005378750683,0.9455324105202427,0.8965313323876407,0.953915838712092
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,18,0.588801920413971,1.0,0.724762007783099,0.953170731707317,0.9559376008121312,0.946650878796652,0.8983235735277338,0.9545756840843374
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,19,0.5360594987869263,1.0,0.6837148568688369,0.9551219512195122,0.9595581211852289,0.948880355094509,0.9032526708507865,0.9562361832385348
gated_residual_qnn_f0.01_seed0,gated_residual_qnn,0.01,0,20,0.4890230894088745,1.0,0.6474512627066635,0.9551219512195122,0.9597400820814755,0.9488889996986456,0.9031851525556609,0.9562592459171808
linear_probe_f0.01_seed1,linear_probe,0.01,1,1,2.779831647872925,0.0,2.510301487620284,0.12390243902439024,0.14958380286881792,0.06329345796294694,0.10653001721755219,0.09458850874348664
linear_probe_f0.01_seed1,linear_probe,0.01,1,2,2.4756977558135986,0.125,2.247521864263023,0.2497560975609756,0.2596308117263411,0.1895308640959782,0.19021727729959234,0.19779675408641126
linear_probe_f0.01_seed1,linear_probe,0.01,1,3,2.188741445541382,0.3125,2.0017577583033863,0.4,0.3952379876160765,0.34377225162501923,0.305781806189344,0.36446499360829665
linear_probe_f0.01_seed1,linear_probe,0.01,1,4,1.9202423095703125,0.5,1.7740437887936105,0.6858536585365854,0.589039254880092,0.6467726330930323,0.529941162193746,0.680039676645208
linear_probe_f0.01_seed1,linear_probe,0.01,1,5,1.671381950378418,0.6875,1.5650522831009654,0.8946341463414634,0.8276180164231942,0.8802155470914127,0.7759780808782181,0.8919075847309008
linear_probe_f0.01_seed1,linear_probe,0.01,1,6,1.4431953430175781,0.9375,1.3750581087717195,0.9492682926829268,0.9268151612999946,0.9422739722763441,0.8931235634095032,0.9487617960887159
linear_probe_f0.01_seed1,linear_probe,0.01,1,7,1.2364568710327148,0.9375,1.2039881770203753,0.9678048780487805,0.9767297075458317,0.963353156395619,0.935519631713816,0.9685929334721811
linear_probe_f0.01_seed1,linear_probe,0.01,1,8,1.0515652894973755,1.0,1.05147434025276,0.9717073170731707,0.9778708179848526,0.9677754024144869,0.9380306026466116,0.9725932906171155
linear_probe_f0.01_seed1,linear_probe,0.01,1,9,0.8884451389312744,1.0,0.9168602421225571,0.975609756097561,0.982390770295674,0.9722117997644645,0.9464102294987599,0.9762098159784468
linear_probe_f0.01_seed1,linear_probe,0.01,1,10,0.7464962601661682,1.0,0.7991898407587191,0.9775609756097561,0.9832902022333975,0.9744270076832876,0.9565021258771138,0.978113704545109
linear_probe_f0.01_seed1,linear_probe,0.01,1,11,0.6246053576469421,1.0,0.6972364382046025,0.9765853658536585,0.9828531392963344,0.9733171645474059,0.95585798609935,0.9771278788395451
linear_probe_f0.01_seed1,linear_probe,0.01,1,12,0.5212264657020569,1.0,0.6095799969463813,0.9795121951219512,0.9865386987969713,0.976649834297895,0.9645368341918414,0.9797871824398925
linear_probe_f0.01_seed1,linear_probe,0.01,1,13,0.4345080554485321,1.0,0.534699030562145,0.9804878048780488,0.9869757617340342,0.9777589240960901,0.9730010380775824,0.9805627003139964
linear_probe_f0.01_seed1,linear_probe,0.01,1,14,0.3624385595321655,1.0,0.4710553732732447,0.9804878048780488,0.9869757617340342,0.9777589240960901,0.9730010380775824,0.9805627003139964
linear_probe_f0.01_seed1,linear_probe,0.01,1,15,0.30298179388046265,1.0,0.4171626550395314,0.9795121951219512,0.985916439700136,0.9766459074733096,0.9721476138535937,0.9795927264428924
linear_probe_f0.01_seed1,linear_probe,0.01,1,16,0.25418710708618164,1.0,0.3716337914292405,0.9785365853658536,0.9848571176662377,0.9755327990694869,0.9712880377098949,0.9786189934460209
linear_probe_f0.01_seed1,linear_probe,0.01,1,17,0.21426793932914734,1.0,0.3332105166446872,0.9795121951219512,0.985501447563145,0.9766457047626488,0.9718717476019463,0.9796166965617674
linear_probe_f0.01_seed1,linear_probe,0.01,1,18,0.18164730072021484,1.0,0.3007778912055783,0.9795121951219512,0.985501447563145,0.9766457047626488,0.9718717476019463,0.9796166965617674
linear_probe_f0.01_seed1,linear_probe,0.01,1,19,0.15497398376464844,1.0,0.2733672242629819,0.9795121951219512,0.9848791884663095,0.976645806118419,0.968554382809854,0.9796089568770205
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,1,2.789071798324585,0.125,2.623249515905613,0.32878048780487806,0.4143248055402138,0.2866182244158252,0.25338071329175416,0.2824365399918838
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,2,2.5513570308685303,0.3125,2.3925417046430635,0.4526829268292683,0.6884070456874462,0.4125672453564183,0.5136287948455325,0.360153657598308
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,3,2.1828079223632812,0.5625,2.166336137492482,0.6360975609756098,0.8133578337871139,0.6002578340890959,0.6655316724239524,0.6035175366618312
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,4,1.8360121250152588,0.875,1.9521812364531725,0.7863414634146342,0.8927228571836419,0.761523571956723,0.7853666869218896,0.7871291825480026
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,5,1.5793529748916626,1.0,1.744706785853316,0.8965853658536586,0.9458039047446947,0.8833267291859288,0.8705506116707561,0.9010064136625081
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,6,1.4839282035827637,1.0,1.5439212859549174,0.944390243902439,0.9675148147581778,0.9369350601127343,0.9128855194203322,0.9462077117208633
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,7,1.1656312942504883,1.0,1.3456053503548226,0.96,0.9759075525900907,0.954573362533212,0.9196160118471028,0.9613858203602761
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,8,0.7928216457366943,1.0,1.1531702688263683,0.9678048780487805,0.9784462789239976,0.9634064015267076,0.923793263886391,0.9692228141239861
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,9,0.7486358284950256,1.0,0.9722982864263581,0.9697560975609756,0.9781522630125483,0.9656124394768113,0.9214664905402825,0.9712510112278114
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,10,0.5612663626670837,1.0,0.8059048408415259,0.9746341463414634,0.9815737268592688,0.9711510149646667,0.9287609104973811,0.9758248437332339
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,11,0.470018208026886,1.0,0.6576932724510751,0.975609756097561,0.981828828900085,0.9722557258768273,0.9293122307857438,0.9768119973807943
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,12,0.34710171818733215,1.0,0.5307352933069555,0.9804878048780488,0.9849555403897657,0.9777919812802652,0.9372016439862249,0.9814018481692914
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,13,0.2859286069869995,1.0,0.42562568914599536,0.9804878048780488,0.9849555403897657,0.9777919812802652,0.9372016439862249,0.9814018481692914
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,14,0.17975792288780212,1.0,0.34037458315128233,0.984390243902439,0.9883250598460064,0.9822293304900263,0.9493741374298554,0.9851298015045706
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,15,0.1662372648715973,1.0,0.27350887371272575,0.9853658536585366,0.9890780718941992,0.9833395640654714,0.9502779032043108,0.9861040546133906
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,16,0.11678344756364822,1.0,0.22254409618493987,0.984390243902439,0.988433741997292,0.9822260178585169,0.9498234456955177,0.9851218804713122
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,17,0.0965299904346466,1.0,0.18298649949271503,0.984390243902439,0.988433741997292,0.9822260178585169,0.9498234456955177,0.9851218804713122
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,18,0.07889974117279053,1.0,0.1535276618381826,0.984390243902439,0.988433741997292,0.9822260178585169,0.9498234456955177,0.9851218804713122
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,19,0.04354552924633026,1.0,0.13163782470109986,0.9834146341463414,0.9877894121003847,0.9811121143700768,0.9493661007301217,0.9841365369925472
mlp_probe_f0.01_seed1,mlp_probe,0.01,1,20,0.025426950305700302,1.0,0.11557197860101374,0.984390243902439,0.9890914954337181,0.9822175959057099,0.9642268304701802,0.9846251465111281
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,1,2.9809889793395996,0.0625,2.70548233660256,0.06536585365853659,0.07724739793316573,-0.002829921801836166,0.04954675301890026,0.059082957935865335
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,2,2.6862103939056396,0.125,2.525203234742327,0.19121951219512195,0.23612095783992765,0.12165228294430608,0.161420100964333,0.1691703686957667
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,3,2.451497793197632,0.1875,2.3470475336400476,0.3170731707317073,0.3333388681786196,0.24975950478899167,0.25144788036428,0.29097911610802735
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,4,2.231191635131836,0.4375,2.167876924654333,0.48390243902439023,0.4767216583895324,0.42805502316892696,0.3817342981775127,0.4405811393217261
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,5,2.0190916061401367,0.625,1.9952397486058677,0.5756097560975609,0.5421547781651279,0.5277203150967439,0.4591813322675168,0.5283413547954886
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,6,1.8261011838912964,0.6875,1.8389158081426853,0.6253658536585366,0.5732780415248466,0.5818939693303931,0.4918755120416671,0.574731475942071
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,7,1.657326579093933,0.75,1.6994989639375269,0.686829268292683,0.6534736316431424,0.6494460816590062,0.6049899929426196,0.6518775756767207
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,8,1.5042001008987427,0.8125,1.572807860723356,0.7619512195121951,0.7766424629949733,0.7323897244502273,0.7353817802027884,0.7430095046327938
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,9,1.360081434249878,0.9375,1.4562238749062142,0.806829268292683,0.8520373413774996,0.7821567076305799,0.8143043153328478,0.7984244264386745
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,10,1.22507905960083,1.0,1.3483100921351736,0.8526829268292683,0.8978359245132295,0.8333247182323535,0.8504923722147038,0.8496602130628192
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,11,1.0999236106872559,1.0,1.2478450594878778,0.8780487804878049,0.8844206871938937,0.8618239348445256,0.8558310042780009,0.8779367297831273
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,12,0.9843283891677856,1.0,1.1542976506163434,0.8936585365853659,0.8940307352425174,0.8793448281075523,0.860056039266427,0.8944681536142067
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,13,0.8788139820098877,1.0,1.068201358725385,0.9053658536585366,0.9026796384226706,0.8925319863936901,0.8737793742117188,0.9061738723258121
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,14,0.7847709655761719,1.0,0.9906329905114523,0.9141463414634147,0.9076343309345876,0.9024714090935139,0.8769351623035817,0.9153630285713829
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,15,0.7031301259994507,1.0,0.9221659832465939,0.9317073170731708,0.9499400896568523,0.9223408365975437,0.9030942705187095,0.9324381734969321
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,16,0.6331356167793274,1.0,0.8623622815201922,0.9336585365853659,0.9504471051420842,0.9245592615683015,0.8946058176824996,0.9348365161108623
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,17,0.5724576711654663,1.0,0.8101828214598865,0.9365853658536586,0.9523901921755327,0.9278629347036398,0.8976753263993889,0.9376175980199423
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,18,0.5187333822250366,1.0,0.7645229504748089,0.9404878048780487,0.9546616599947585,0.9323038978446601,0.8960383440038691,0.9420772623523186
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,19,0.4703923463821411,1.0,0.7244492756448141,0.9453658536585365,0.9572716059424886,0.9378411158277744,0.9006386932075762,0.9469598118546287
residual_qnn_f0.01_seed1,residual_qnn,0.01,1,20,0.42659398913383484,1.0,0.6892085434750813,0.9482926829268292,0.9599102308177335,0.9411755151541402,0.9013322196566775,0.9500151730586262
gated_residual_qnn_f0.01_seed1,gated_residual_qnn,0.01,1,1,2.9107797145843506,0.0625,2.664711252305566,0.08878048780487804,0.10873030793218913,0.019903930417120574,0.07307204832244898,0.07089750509983919
gated_residual_qnn_f0.01_seed1,gated_residual_qnn,0.01,1,2,2.665053129196167,0.1875,2.481997806735155,0.21365853658536585,0.21045828700360708,0.14281475086999917,0.13902598056186033,0.18421880485723774
gated_residual_qnn_f0.01_seed1,gated_residual_qnn,0.01,1,3,2.448770761489868,0.1875,2.302299193638127,0.3931707317073171,0.3812448350751887,0.330035791672709,0.3113626554885657,0.36483849287417675
gated_residual_qnn_f0.01_seed1,gated_residual_qnn,0.01,1,4,2.240020275115967,0.5,2.1296076507103154,0.5863414634146341,0.5863279545305159,0.5361689002635065,0.489246351910099,0.5264564977678325
gated_residual_qnn_f0.01_seed1,gated_residual_qnn,0.01,1,5,2.0444772243499756,0.6875,1.9688998138613818,0.6546341463414634,0.6490695293163565,0.6122829944126437,0.561107552152823,0.5963953821929285
