run_id,model,seed,epoch,train_loss,train_accuracy,validation_loss,validation_OA,validation_AA,validation_Macro-F1,validation_Weighted-F1
mlp_h64_seed0,mlp_h64,0,5,0.006217600738636975,1.0,0.04274637052597671,0.9863414634146341,0.9911977520930082,0.9908863192228875,0.9863667387833494
mlp_h64_seed0,mlp_h64,0,6,0.003980091828793775,1.0,0.03948223197321612,0.9873170731707317,0.9918420819899154,0.9913414666249416,0.9873440363670519
mlp_h64_seed0,mlp_h64,0,7,0.00591330822328473,0.998046875,0.02966588324088129,0.9882926829268293,0.9918853495440774,0.9916544496574262,0.9882973602068122
mlp_h64_seed0,mlp_h64,0,8,0.0022061456163555704,1.0,0.03941661943418539,0.9882926829268293,0.9923832595514539,0.9924953549570232,0.988332167877369
mlp_h64_seed0,mlp_h64,0,9,0.002084390020002047,1.0,0.03842132923186532,0.984390243902439,0.9893080299564485,0.9898278766897254,0.9843813528604842
mlp_h64_seed0,mlp_h64,0,10,0.0018145469829278227,1.0,0.03675813980030908,0.9882926829268293,0.9920971840307318,0.991595016320682,0.9883137093497858
mlp_h64_seed0,mlp_h64,0,11,0.0013461033907731235,1.0,0.03449815203764291,0.9892682926829268,0.9932394239350155,0.9931709165723979,0.9893085782897005
mlp_h64_seed0,mlp_h64,0,12,0.001452977228865393,1.0,0.033684703402115435,0.9882926829268293,0.991824549140889,0.9796287374481893,0.9884263194135656
mlp_h64_seed0,mlp_h64,0,13,0.0013046524447020147,1.0,0.03463464344077094,0.9873170731707317,0.9910811762181205,0.9763479605181554,0.9874517644588819
mlp_h64_seed0,mlp_h64,0,14,0.001380197653055859,1.0,0.054185964768137904,0.984390243902439,0.9897903128051815,0.987548678552635,0.9844361098384469
mlp_h64_seed0,mlp_h64,0,15,0.0014317560618053449,1.0,0.04297488649537538,0.9892682926829268,0.992741513927639,0.9920478143772146,0.9892898115449088
mlp_h64_seed0,mlp_h64,0,16,0.0006298570913259027,1.0,0.049229893101000476,0.9873170731707317,0.9907951006973985,0.9787061661560132,0.9874063269959613
mlp_h64_seed0,mlp_h64,0,17,0.0005622974787087287,1.0,0.04726564584922504,0.9863414634146341,0.9899389363138369,0.9780302681893533,0.9864295333072381
mlp_h128_seed0,mlp_h128,0,1,0.37988524156753556,0.916015625,0.06294058486501254,0.9814634146341463,0.835817310440324,0.8414817208278091,0.9789054660975276
mlp_h128_seed0,mlp_h128,0,2,0.013773378857877105,0.9970703125,0.03536615637221896,0.9873170731707317,0.9903759992508998,0.9775312381513751,0.987423679189464
mlp_h128_seed0,mlp_h128,0,3,0.005055535257270094,0.9990234375,0.04235065160955234,0.984390243902439,0.9887589586713079,0.9773589691484641,0.9844578637820237
mlp_h128_seed0,mlp_h128,0,4,0.0030706984639436996,1.0,0.03236790329697769,0.9882926829268293,0.9911290112990925,0.9791855362342446,0.9883922901371689
mlp_h128_seed0,mlp_h128,0,5,0.0020664577043589816,1.0,0.02818327061346414,0.9873170731707317,0.9903759992508998,0.9775312381513751,0.987423679189464
mlp_h128_seed0,mlp_h128,0,6,0.0013338462449610233,1.0,0.030414785804985113,0.9892682926829268,0.9923859611674108,0.9787787055619299,0.9893615360812097
mlp_h128_seed0,mlp_h128,0,7,0.001078124685363946,1.0,0.028797490055439995,0.9882926829268293,0.9914353212847982,0.978385337527642,0.9883945827435706
mlp_h128_seed0,mlp_h128,0,8,0.0008873410538967619,1.0,0.030516726438832048,0.9882926829268293,0.9919843925699386,0.9906486887819688,0.9883078726198657
mlp_h128_seed0,mlp_h128,0,9,0.0008598525114962285,1.0,0.03273622943671908,0.9882926829268293,0.9914353212847982,0.978385337527642,0.9883945827435706
mlp_h128_seed0,mlp_h128,0,10,0.0005933007535929846,1.0,0.031826851928444075,0.9873170731707317,0.9903759992508998,0.9775312381513751,0.987423679189464
mlp_h128_seed0,mlp_h128,0,11,0.00041784205279782327,1.0,0.031132875054254106,0.9873170731707317,0.9903759992508998,0.9775312381513751,0.987423679189464
mlp_h128_seed0,mlp_h128,0,12,0.0003073123698698055,1.0,0.03198013123115787,0.9873170731707317,0.9903759992508998,0.9775312381513751,0.987423679189464
mlp_h128_seed0,mlp_h128,0,13,0.00024428879805782344,1.0,0.03354834391914731,0.9873170731707317,0.9903759992508998,0.9775312381513751,0.987423679189464
mlp_h128_seed0,mlp_h128,0,14,0.00015604279268188748,1.0,0.03409717759772143,0.9873170731707317,0.9903759992508998,0.9775312381513751,0.987423679189464
bottleneck_b4_seed0,bottleneck_b4,0,1,2.1321154441684484,0.3388671875,1.8134093064796635,0.4380487804878049,0.42321270955091955,0.33583056677604306,0.3659895613489382
bottleneck_b4_seed0,bottleneck_b4,0,2,1.619817204773426,0.578125,1.4728904964865708,0.7014634146341463,0.5061700193863239,0.47403083482151415,0.6058510621325545
bottleneck_b4_seed0,bottleneck_b4,0,3,1.3562661428004503,0.7060546875,1.2774233486594224,0.697560975609756,0.49321558235910407,0.44708357967584056,0.5935421656461878
bottleneck_b4_seed0,bottleneck_b4,0,4,1.1966667920351028,0.7041015625,1.1495281234601649,0.697560975609756,0.49321558235910407,0.44745538824933045,0.5924238642911819
bottleneck_b4_seed0,bottleneck_b4,0,5,1.0863727033138275,0.7041015625,1.0565040018500351,0.6985365853658536,0.49481814646166816,0.4491208167167752,0.5935769174977507
bottleneck_b4_seed0,bottleneck_b4,0,6,1.0040181800723076,0.705078125,0.9861039282635945,0.7034146341463414,0.5078389797950015,0.4717538865345796,0.6033787103550642
bottleneck_b4_seed0,bottleneck_b4,0,7,0.9415062423795462,0.708984375,0.9328684402093654,0.7180487804878048,0.5469014797950015,0.5106961635875469,0.6234323707947611
bottleneck_b4_seed0,bottleneck_b4,0,8,0.891436193138361,0.7275390625,0.8896711803064113,0.7209756097560975,0.5547139797950015,0.5155789799444457,0.6262208967742462
bottleneck_b4_seed0,bottleneck_b4,0,9,0.8519351854920387,0.7275390625,0.8541439311097307,0.7209756097560975,0.5547139797950015,0.5155789799444457,0.6262208967742462
bottleneck_b4_seed0,bottleneck_b4,0,10,0.819243386387825,0.7275390625,0.8263465448705162,0.7209756097560975,0.5547139797950015,0.5157609302431945,0.6264757452750942
bottleneck_b4_seed0,bottleneck_b4,0,11,0.7906892504543066,0.7275390625,0.8021820431220822,0.7209756097560975,0.5547139797950015,0.5150536329120686,0.6253309963711777
bottleneck_b4_seed0,bottleneck_b4,0,12,0.7677691443823278,0.7275390625,0.7822497165493849,0.7209756097560975,0.5547139797950015,0.5155460058898332,0.625836931247961
bottleneck_b4_seed0,bottleneck_b4,0,13,0.747797223739326,0.7275390625,0.7642288626694098,0.7209756097560975,0.5547139797950015,0.5155460058898332,0.625836931247961
bottleneck_b4_seed0,bottleneck_b4,0,14,0.7310115094296634,0.7275390625,0.749326425412806,0.7209756097560975,0.5547139797950015,0.5157241218090083,0.626083887109504
bottleneck_b4_seed0,bottleneck_b4,0,15,0.7160292258486152,0.7275390625,0.7332898131812491,0.7209756097560975,0.5547139797950015,0.515221079388342,0.6257239693389389
bottleneck_b4_seed0,bottleneck_b4,0,16,0.7025319612585008,0.73046875,0.7214682820948158,0.728780487804878,0.6102695353505571,0.5778161961752144,0.6374614978437153
bottleneck_b4_seed0,bottleneck_b4,0,17,0.690795224159956,0.736328125,0.7127007004109824,0.7297560975609756,0.6172139797950015,0.5820000731158211,0.6384453060011246
bottleneck_b4_seed0,bottleneck_b4,0,18,0.6806900859810412,0.736328125,0.7048794778963414,0.7297560975609756,0.6172139797950015,0.5809729237633129,0.6370538971091905
bottleneck_b4_seed0,bottleneck_b4,0,19,0.6711411462165415,0.736328125,0.7073543710243411,0.7278048780487805,0.6142573413014993,0.5812960187783125,0.6375559130518564
bottleneck_b4_seed0,bottleneck_b4,0,20,0.6612991956062615,0.736328125,0.6838706915553023,0.7297560975609756,0.6110225473987498,0.5788472407667413,0.6384465623951975
bottleneck_b8_seed0,bottleneck_b8,0,1,1.6910943184047937,0.65625,1.2222376926933847,0.7746341463414634,0.49768091163652217,0.45998108011004873,0.6979869802197819
bottleneck_b8_seed0,bottleneck_b8,0,2,0.963453859090805,0.8017578125,0.80634160902442,0.8292682926829268,0.5776046680762515,0.5651457205855295,0.7799805570793265
bottleneck_b8_seed0,bottleneck_b8,0,3,0.650632802862674,0.9375,0.5916118510758005,0.9482926829268292,0.7482971695078915,0.7585131300073552,0.9434296321189614
bottleneck_b8_seed0,bottleneck_b8,0,4,0.47730194218456745,0.9765625,0.4623402216376328,0.9609756097560975,0.7789751356111929,0.7814697414839953,0.956385296143666
bottleneck_b8_seed0,bottleneck_b8,0,5,0.3585284904111177,0.986328125,0.36605491876602175,0.9629268292682926,0.7894372267803815,0.7872904121892381,0.9586502276877767
bottleneck_b8_seed0,bottleneck_b8,0,6,0.2736163130030036,0.9892578125,0.30496072693568904,0.9619512195121951,0.7882283572564347,0.7864961466557927,0.9576287843501164
bottleneck_b8_seed0,bottleneck_b8,0,7,0.21936156251467764,0.9892578125,0.259488854466415,0.9658536585365853,0.7910488963608011,0.788833957698784,0.9615501815298337
bottleneck_b8_seed0,bottleneck_b8,0,8,0.1805675949435681,0.9892578125,0.22823242389574283,0.9658536585365853,0.7924051776391501,0.7892732444365452,0.9615996752186536
bottleneck_b8_seed0,bottleneck_b8,0,9,0.15085235971491784,0.9892578125,0.20560462297462836,0.9639024390243902,0.7898010109724833,0.787504151253306,0.9596042225892234
bottleneck_b8_seed0,bottleneck_b8,0,10,0.12473672430496663,0.990234375,0.183606917073087,0.9668292682926829,0.789946698618171,0.7881350363546028,0.9625310655695843
bottleneck_b8_seed0,bottleneck_b8,0,11,0.10572657483862713,0.990234375,0.16670754707441096,0.9658536585365853,0.7895096356811081,0.787071126979936,0.9615866588552725
bottleneck_b8_seed0,bottleneck_b8,0,12,0.08991479239193723,0.990234375,0.1555351015125833,0.9639024390243902,0.7886355098069822,0.7860732419801221,0.9596179053261137
bottleneck_b8_seed0,bottleneck_b8,0,13,0.07787784113315865,0.9912109375,0.14534459050835632,0.9668292682926829,0.8053419026409524,0.8135042475284547,0.9636076757516884
bottleneck_b8_seed0,bottleneck_b8,0,14,0.06840329937404022,0.9921875,0.13835285085730437,0.9668292682926829,0.8309465063705561,0.8382962057713501,0.9638439361219072
bottleneck_b8_seed0,bottleneck_b8,0,15,0.06053165055345744,0.9951171875,0.1306755275115734,0.9678048780487805,0.8465715063705561,0.8640662690414134,0.9658737112248531
bottleneck_b8_seed0,bottleneck_b8,0,16,0.053834130987524986,0.9970703125,0.12397408812874701,0.9707317073170731,0.8837828517520823,0.8954301466404961,0.969404255450311
bottleneck_b8_seed0,bottleneck_b8,0,17,0.04850220191292465,0.998046875,0.12078040939642162,0.9717073170731707,0.8845358638002749,0.8963473310937105,0.9703541551342286
bottleneck_b8_seed0,bottleneck_b8,0,18,0.04355630622012541,0.998046875,0.11577479340681215,0.9717073170731707,0.8845358638002749,0.8963473310937105,0.9703541551342286
bottleneck_b8_seed0,bottleneck_b8,0,19,0.03969493988552131,0.9990234375,0.11220624241160183,0.9717073170731707,0.8845358638002749,0.8959357983726375,0.9703685122461297
bottleneck_b8_seed0,bottleneck_b8,0,20,0.036355098796775565,1.0,0.11007194689861158,0.9726829268292683,0.8851801936971821,0.8972408990343073,0.9713438695048714
bottleneck_b16_seed0,bottleneck_b16,0,1,1.1918454095721245,0.7958984375,0.6123594385240136,0.9560975609756097,0.7585384431052884,0.7692052446291738,0.951071341300286
bottleneck_b16_seed0,bottleneck_b16,0,2,0.3771811481565237,0.9892578125,0.2950412121487827,0.9717073170731707,0.7962755160801117,0.794834999576784,0.9675518941507476
bottleneck_b16_seed0,bottleneck_b16,0,3,0.18512322439346462,0.990234375,0.18934185824016245,0.9736585365853658,0.7999390047806767,0.79758935197118,0.9695368676807332
bottleneck_b16_seed0,bottleneck_b16,0,4,0.11347817059140652,0.990234375,0.1407152012717433,0.9765853658536585,0.8310250053749944,0.8399266306019564,0.9739560362899906
bottleneck_b16_seed0,bottleneck_b16,0,5,0.07871202478418127,0.9931640625,0.11544262341609815,0.9795121951219512,0.878968966534317,0.8953811393546539,0.9779037715679099
bottleneck_b16_seed0,bottleneck_b16,0,6,0.058293415408115834,0.998046875,0.09768091113102145,0.9804878048780488,0.9003513711527908,0.9277915365383487,0.9798536833645528
bottleneck_b16_seed0,bottleneck_b16,0,7,0.04479980265023187,0.9990234375,0.08597118636456931,0.9834146341463414,0.9375627165343169,0.956904600636966,0.9831817475938238
bottleneck_b16_seed0,bottleneck_b16,0,8,0.03570464815129526,1.0,0.07801189806403183,0.9873170731707317,0.9915615362851101,0.9928345694433616,0.987324757909683
bottleneck_b16_seed0,bottleneck_b16,0,9,0.029022949718637392,1.0,0.07102351687485126,0.9863414634146341,0.9907053719015485,0.9921584770886115,0.9863477427133606
bottleneck_b16_seed0,bottleneck_b16,0,10,0.024087034675176255,1.0,0.06651267573600862,0.9853658536585366,0.9902683089644856,0.9916271308928652,0.9853800761344003
bottleneck_b16_seed0,bottleneck_b16,0,11,0.0202872846275568,1.0,0.061769274233317954,0.9863414634146341,0.9907053719015485,0.9921584770886115,0.9863477427133606
bottleneck_b16_seed0,bottleneck_b16,0,12,0.017324671003734693,1.0,0.05944814408061708,0.9853658536585366,0.9886568888492128,0.9786058905952572,0.9854510543389223
bottleneck_b16_seed0,bottleneck_b16,0,13,0.01491602958412841,1.0,0.057144445884155064,0.9824390243902439,0.9867193316316809,0.9766441555372352,0.9825222552300271
bottleneck_b16_seed0,bottleneck_b16,0,14,0.013032597315032035,1.0,0.05445425591726855,0.9834146341463414,0.9875754960152426,0.9773182543575065,0.9834953847092412
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,1,0.7096141910878941,0.884765625,0.23419858621387946,0.9648780487804878,0.7865074150866646,0.786025024696906,0.9605414384152623
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,2,0.11502912302967161,0.9931640625,0.15293479279773992,0.9697560975609756,0.8607740001676366,0.8809359343430467,0.9682807393554533
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,3,0.0653468351229094,0.998046875,0.1187310957617876,0.975609756097561,0.9073897801693975,0.9137958336415772,0.9745710469650412
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,4,0.04450243427709211,0.998046875,0.10311352881716519,0.975609756097561,0.9071825132095532,0.9135506722318765,0.9745307077018988
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,5,0.03251883023767732,1.0,0.09097569332798806,0.9775609756097561,0.9527775006762917,0.9635771527268205,0.9773222363467332
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,6,0.025008685210195836,1.0,0.08626310527415537,0.9775609756097561,0.9835904377392288,0.9850703691627538,0.9774869866139051
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,7,0.019662424758280395,1.0,0.07855042195765347,0.9775609756097561,0.9825181503831142,0.971971241889628,0.9775000632969928
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,8,0.016564856083277846,1.0,0.07787700151252311,0.9765853658536585,0.9831533748021659,0.9724646064529237,0.9765755288000394
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,9,0.013751703614616417,1.0,0.07190892598341878,0.9775609756097561,0.9833831707793845,0.9726933577265757,0.9775318403871137
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,10,0.011942229346459499,1.0,0.07070758326456132,0.9785365853658536,0.9833697472398657,0.9726890418766032,0.9785385644589177
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,11,0.010609482029394712,1.0,0.06726668007490112,0.9795121951219512,0.9857445761466161,0.9746196907114018,0.9795139014147105
residual_qnn_q4_l1_linear_seed0,residual_qnn_q4_l1_linear,0,12,0.009034031541887089,1.0,0.06798023057931171,0.9775609756097561,0.9827254173429584,0.9722191929362216,0.9775458572230645
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,1,0.7011242685839534,0.908203125,0.24028728790399506,0.9648780487804878,0.7868137250723701,0.7850510082158594,0.9605945182664613
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,2,0.11945335392374545,0.9921875,0.1489005865701815,0.9726829268292683,0.8140989139065323,0.8200103691699347,0.9694758085679791
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,3,0.0676800585933961,0.9951171875,0.11689203590154648,0.9746341463414634,0.8454953804631882,0.8492458063750015,0.9722082171442707
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,4,0.04564001379185356,0.9951171875,0.09996061983268435,0.9746341463414634,0.8460066673429584,0.8501656508802657,0.9721720688324125
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,5,0.033361811976647004,0.99609375,0.08983363160636366,0.9775609756097561,0.8787530523139196,0.8934475744707477,0.9758865036813041
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,6,0.026139389046875294,0.998046875,0.08182284722967846,0.9814634146341463,0.9669828791789641,0.9744163453517192,0.9813535717475803
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,7,0.020958548884664197,1.0,0.07905501895970324,0.9785365853658536,0.9856235532539492,0.9855571366538276,0.9785218623703924
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,8,0.017633703173487447,1.0,0.0753948271192792,0.9785365853658536,0.9860679607640457,0.9861696832500133,0.9784521647984674
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,9,0.015091064975422341,1.0,0.06454744014252976,0.9834146341463414,0.9879173003405388,0.987965513981745,0.9834395352022294
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,10,0.011956406560784671,1.0,0.06345540471738431,0.9824390243902439,0.9884384716091328,0.9880795831260158,0.982431770008153
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,11,0.010266024677548558,1.0,0.06303783974360402,0.9795121951219512,0.9862678831508566,0.9860277529326825,0.9795179673474484
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,12,0.008946204819039849,1.0,0.06273060882918355,0.9804878048780488,0.9869420866381715,0.9868585684673603,0.9804630598674848
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,13,0.008387720810787869,1.0,0.06098641059668053,0.9795121951219512,0.9866869845973552,0.9864170166739767,0.9794981541177561
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,14,0.007172817087848671,1.0,0.056293675427824805,0.9814634146341463,0.9873791495752344,0.9872101185421983,0.981443206983712
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,15,0.006516141021165822,1.0,0.05783063443366256,0.9824390243902439,0.9878162125122975,0.9875605339482104,0.9824216076910977
gated_residual_qnn_q4_l1_linear_seed0,gated_residual_qnn_q4_l1_linear,0,16,0.005874701018456108,1.0,0.05593106091005455,0.9795121951219512,0.9866869845973552,0.9864170166739767,0.9794981541177561
linear_probe_seed1,linear_probe,1,1,0.4516684754053131,0.9208984375,0.08787015703393192,0.9785365853658536,0.84552880013977,0.8495952687315496,0.9761113433370397
linear_probe_seed1,linear_probe,1,2,0.032461108959978446,0.99609375,0.05416710302051975,0.9853658536585366,0.9731329668064367,0.9672407649178825,0.9854034531911668
linear_probe_seed1,linear_probe,1,3,0.015085239996551536,1.0,0.04320133823628833,0.9873170731707317,0.99006005013977,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,4,0.00911512209859211,1.0,0.03800843010679251,0.9873170731707317,0.99006005013977,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,5,0.00640939578806865,1.0,0.03496854934886825,0.9873170731707317,0.99006005013977,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,6,0.004786184765180224,1.0,0.033024207493517456,0.9873170731707317,0.99006005013977,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,7,0.003642682702775346,1.0,0.03190718790607118,0.9873170731707317,0.99006005013977,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,8,0.0029310495283425553,1.0,0.03030959189301584,0.9873170731707317,0.99006005013977,0.9775405478626402,0.9874304220960647
linear_probe_seed1,linear_probe,1,9,0.002441473690851126,1.0,0.02952767420355685,0.9873170731707317,0.99006005013977,0.9775405478626402,0.9874304220960647
mlp_h64_seed1,mlp_h64,1,1,0.566136302659288,0.8935546875,0.06797187132079427,0.9824390243902439,0.8046850514023399,0.7999691345843601,0.9781660438106847
mlp_h64_seed1,mlp_h64,1,2,0.03722953976284771,0.9931640625,0.040484369378309785,0.9853658536585366,0.8771038547287553,0.8881970773190707,0.9841635079553236
mlp_h64_seed1,mlp_h64,1,3,0.01726986709581979,0.998046875,0.04243523147831694,0.984390243902439,0.9111787118947852,0.9167210931303166,0.9833955838810592
mlp_h64_seed1,mlp_h64,1,4,0.0099186706997898,0.9990234375,0.027713587046941605,0.9921951219512195,0.995168762533532,0.9950778442703239,0.9922265550464802
mlp_h64_seed1,mlp_h64,1,5,0.0048347237543566735,1.0,0.03274067771175263,0.9912195121951219,0.9945244326366248,0.9946210113974843,0.9912431700094915
mlp_h64_seed1,mlp_h64,1,6,0.002952033208885041,1.0,0.031373842910170646,0.9892682926829268,0.9921630272693932,0.9805978432149731,0.9893774071054273
mlp_h64_seed1,mlp_h64,1,7,0.002369668595179064,1.0,0.03045609679843992,0.9882926829268293,0.9917259643323303,0.9800616211841665,0.9884057920433065
mlp_h64_seed1,mlp_h64,1,8,0.00216322577750816,1.0,0.02912097689139844,0.9902439024390244,0.9936723775625709,0.9936901913997045,0.9902826138003563
mlp_h64_seed1,mlp_h64,1,9,0.007101299332447297,0.9970703125,0.03173614614264097,0.9873170731707317,0.9902420110360166,0.977634620832636,0.9874360843562918
mlp_h64_seed1,mlp_h64,1,10,0.001606427644105679,1.0,0.027224211449915523,0.9892682926829268,0.9912501251250256,0.9790794625730643,0.989372172550248
mlp_h128_seed1,mlp_h128,1,1,0.3758523438773409,0.9306640625,0.05160909038332359,0.9795121951219512,0.8489123677163647,0.8522104151492014,0.977099031736926
mlp_h128_seed1,mlp_h128,1,2,0.014576342371128703,0.998046875,0.037919206289097486,0.9873170731707317,0.9299310946324258,0.9296248510171082,0.9864272508162331
mlp_h128_seed1,mlp_h128,1,3,0.002825468888204341,1.0,0.031675149753871486,0.9882926829268293,0.9768060946324258,0.9836856139421144,0.9882621822224608
mlp_h128_seed1,mlp_h128,1,4,0.003162842449683012,1.0,0.03578741714869421,0.9873170731707317,0.975395329147807,0.9691317773147119,0.9873968398567631
mlp_h128_seed1,mlp_h128,1,5,0.0017700941803013848,1.0,0.035417009305092506,0.9863414634146341,0.9747509992508998,0.9688594233620443,0.986399899628073
mlp_h128_seed1,mlp_h128,1,6,0.0009965124486370769,1.0,0.03161741188530691,0.9873170731707317,0.9751880621879627,0.9692096603693413,0.9873827217185818
mlp_h128_seed1,mlp_h128,1,7,0.0008306802212700859,1.0,0.02985350673180996,0.9873170731707317,0.9903759992508998,0.9783810780831765,0.9874120081123189
mlp_h128_seed1,mlp_h128,1,8,0.0006126379938109494,1.0,0.027412695820913963,0.9882926829268293,0.9908130621879627,0.9784489330014711,0.9884106600984365
mlp_h128_seed1,mlp_h128,1,9,0.00039970918075482587,1.0,0.02800861758018117,0.9882926829268293,0.9908130621879627,0.9784489330014711,0.9884106600984365
bottleneck_b4_seed1,bottleneck_b4,1,1,2.104739513248205,0.470703125,1.7605630248930395,0.6214634146341463,0.32095690149187645,0.27123219731342935,0.5086511011159436
bottleneck_b4_seed1,bottleneck_b4,1,2,1.5353521443903446,0.6318359375,1.3879171181888115,0.6253658536585366,0.3357083251601292,0.287466765763989,0.5020980913480843
bottleneck_b4_seed1,bottleneck_b4,1,3,1.2439340064302087,0.6767578125,1.1720384041855976,0.6770731707317074,0.4228974720274217,0.37940773081452234,0.5697305670519206
bottleneck_b4_seed1,bottleneck_b4,1,4,1.0614576824009418,0.744140625,1.0313872928154177,0.7385365853658536,0.4744212499025872,0.43662074385912664,0.6531126455833385
bottleneck_b4_seed1,bottleneck_b4,1,5,0.9406862985342741,0.7705078125,0.9355931019201511,0.7619512195121951,0.5258143221917438,0.4902743559316489,0.6812925197831566
bottleneck_b4_seed1,bottleneck_b4,1,6,0.8567515322938561,0.7802734375,0.8678620552435153,0.7668292682926829,0.5382860842399366,0.49796489849629566,0.6858647146067071
bottleneck_b4_seed1,bottleneck_b4,1,7,0.7942958641797304,0.7861328125,0.8179257409165546,0.7668292682926829,0.5399601913827938,0.4949353083968665,0.6853751857353323
bottleneck_b4_seed1,bottleneck_b4,1,8,0.7454895069822669,0.787109375,0.7787731177632402,0.7668292682926829,0.5405092626679343,0.49534308218304923,0.6857246058416256
bottleneck_b4_seed1,bottleneck_b4,1,9,0.7071932340040803,0.7861328125,0.7478573189712152,0.7658536585365854,0.5383157303835663,0.49912077749310746,0.6850730428413095
bottleneck_b4_seed1,bottleneck_b4,1,10,0.6763854580931365,0.7880859375,0.7206701906715951,0.7668292682926829,0.5405092626679343,0.49545916358904335,0.6854630434252788
