epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,8.159777214376065,0.4765840220385675,0.4714285714285714,0.43549575209939595,0.3646755275045848
2,2.9296574027741906,0.5289256198347108,0.4599702380952381,0.48762247517478763,0.4380130280814216
3,3.0869066977960675,0.5730027548209367,0.48958333333333337,0.5369212029431614,0.4311787588212368
4,2.699175334666386,0.6584022038567493,0.5702380952380952,0.6300241653104504,0.5492701518892906
5,2.194147389125561,0.6253443526170799,0.5340029761904762,0.5930627452273401,0.5180450521500553
6,2.9824841301631664,0.6804407713498623,0.5619047619047619,0.6524480834626432,0.5388063630439679
7,2.423648010929097,0.7107438016528925,0.6182291666666666,0.686363411944769,0.6106966406863668
8,1.9670976515315453,0.7658402203856749,0.6649553571428571,0.7458046019623835,0.6663840891315436
9,1.9059347663864945,0.6528925619834711,0.6793154761904762,0.6250184465541837,0.6047690735177207
10,2.399823715699934,0.6887052341597796,0.6432291666666667,0.6626088816141211,0.6164795263694725
