dataset,model,shot,runs,mean_OA,std_OA,mean_AA,std_AA,mean_Kappa,std_Kappa,mean_Macro-F1,std_Macro-F1,mean_Weighted-F1,std_Weighted-F1,mean_best_epoch,trainable_parameters
pavia_university,spectral_qnn_confguard_gated_supcon,10,5,0.8585031458352897,0.02480981375354091,0.894229510257402,0.018067646169036958,0.8185848842483807,0.03085531073258238,0.8590916224565023,0.015417656614675725,0.865579874687465,0.023523176470715272,14.4,1477
salinas,spectral_qnn_confguard_gated_supcon,10,5,0.9246966120909142,0.03440124804363743,0.9651193671575321,0.012247382281596959,0.9162265602948046,0.0382704775030672,0.9604488292406961,0.01184364436073596,0.9251083793307476,0.03426876417984337,15.2,2212
