dataset,model,shot,seed,epoch,train_loss,train_ce_loss,train_supcon_loss,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_gated_supcon,10,2,1,2.669453477859497,2.568239688873291,0.5060690060257912,0.28125,2.228426253795624,0.45,0.45,0.41333333333333333,0.39284706282694565,0.39284706282694565
salinas,spectral_qnn_gated_supcon,10,2,2,2.0466496348381042,1.9724218130111695,0.37113915383815765,0.53125,1.7026168346405028,0.61875,0.61875,0.5933333333333333,0.5234835100061814,0.5234835100061813
salinas,spectral_qnn_gated_supcon,10,2,3,1.5376192450523376,1.4566137433052062,0.40502749979496,0.775,1.2443335235118866,0.85625,0.85625,0.8466666666666667,0.835522408877672,0.8355224088776719
salinas,spectral_qnn_gated_supcon,10,2,4,1.1164816856384276,1.0232741773128509,0.4660374537110329,0.90625,0.8920185387134552,0.95,0.95,0.9466666666666667,0.9487943901643592,0.9487943901643593
salinas,spectral_qnn_gated_supcon,10,2,5,0.7675660490989685,0.7065509200096131,0.3050756476819515,0.9625,0.6410941660404206,0.95,0.95,0.9466666666666667,0.9496848181058707,0.9496848181058708
salinas,spectral_qnn_gated_supcon,10,2,6,0.575438043475151,0.49134525954723357,0.42046390771865844,0.99375,0.46908630430698395,0.95625,0.95625,0.9533333333333334,0.9560454165717324,0.9560454165717325
salinas,spectral_qnn_gated_supcon,10,2,7,0.4527043402194977,0.353721883893013,0.49491224586963656,0.99375,0.36139163970947263,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,spectral_qnn_gated_supcon,10,2,8,0.3625764012336731,0.2657028004527092,0.48436797857284547,0.99375,0.29189401865005493,0.96875,0.96875,0.9666666666666667,0.9682870860014486,0.9682870860014485
salinas,spectral_qnn_gated_supcon,10,2,9,0.28045123964548113,0.20933476239442825,0.35558236986398695,1.0,0.24474568516016007,0.96875,0.96875,0.9666666666666667,0.9682870860014486,0.9682870860014485
salinas,spectral_qnn_gated_supcon,10,2,10,0.255338616669178,0.17030832320451736,0.4251514658331871,1.0,0.21075502783060074,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,spectral_qnn_gated_supcon,10,2,11,0.22232240438461304,0.14518739879131318,0.3856750100851059,1.0,0.1884815998375416,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,spectral_qnn_gated_supcon,10,2,12,0.18936995416879654,0.12500793635845184,0.32181008756160734,1.0,0.16828455105423928,0.98125,0.98125,0.98,0.981203007518797,0.981203007518797
salinas,spectral_qnn_gated_supcon,10,2,13,0.17963360100984574,0.11000734716653823,0.34813127368688584,1.0,0.15555191338062285,0.975,0.975,0.9733333333333334,0.9748424090529353,0.9748424090529353
salinas,spectral_qnn_gated_supcon,10,2,14,0.21353682577610017,0.09939925484359265,0.5706878453493118,1.0,0.15249959826469422,0.96875,0.96875,0.9666666666666667,0.9682870860014486,0.9682870860014485
salinas,spectral_qnn_gated_supcon,10,2,15,0.18028512746095657,0.08867581151425838,0.45804656744003297,1.0,0.13339055627584456,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133364
salinas,spectral_qnn_gated_supcon,10,2,16,0.17029906809329987,0.08130550049245358,0.4449678286910057,1.0,0.12549705281853676,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133364
salinas,spectral_qnn_gated_supcon,10,2,17,0.17144729122519492,0.07306133173406124,0.49192979782819746,1.0,0.12070087417960167,0.96875,0.96875,0.9666666666666667,0.9682870860014486,0.9682870860014485
salinas,spectral_qnn_gated_supcon,10,2,18,0.1483531340956688,0.06627704203128815,0.4103804394602776,1.0,0.11300869025290013,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133364
salinas,spectral_qnn_gated_supcon,10,2,19,0.12751438245177268,0.06270159222185612,0.3240639440715313,1.0,0.10719865560531616,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133364
salinas,spectral_qnn_gated_supcon,10,2,20,0.1422787018120289,0.057156351394951344,0.42561173290014265,1.0,0.10644819363951682,0.98125,0.98125,0.98,0.9808184143222507,0.9808184143222507
salinas,spectral_qnn_gated_supcon,10,2,21,0.11757326722145081,0.052438609302043915,0.3256732806563377,1.0,0.09984833374619484,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
salinas,spectral_qnn_gated_supcon,10,2,22,0.1468857429921627,0.04907228816300631,0.4890672743320465,1.0,0.09623556286096573,0.98125,0.98125,0.98,0.9811080732133364,0.9811080732133363
