dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,high_confidence_guard_mode,guard_floor,guard_tau,guard_temperature,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_mean_guard,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,1,1.0,1.0,none,0.05,0.35,0.08,0.5261062562465668,0.37376401126384734,0.5883557215332985,0.34671112298965456,1.0,0.975,0.3938141636550426,0.95625,0.95625,0.9533333333333334,0.9550664065466697,0.9550664065466696
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,2,1.0,1.0,none,0.05,0.35,0.08,0.5107235610485077,0.35813706517219546,0.6022669516503811,0.32133106887340546,1.0,0.98125,0.378198978304863,0.95625,0.95625,0.9533333333333334,0.9550664065466697,0.9550664065466696
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,3,1.0,1.0,none,0.05,0.35,0.08,0.4780493646860123,0.3404917985200882,0.5387561678886413,0.29806325733661654,1.0,0.96875,0.362022602558136,0.95625,0.95625,0.9533333333333334,0.9550664065466697,0.9550664065466696
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,4,1.0,1.0,none,0.05,0.35,0.08,0.43655189871788025,0.32266091257333757,0.43137393295764925,0.2761619448661804,1.0,0.975,0.3445639990270138,0.94375,0.94375,0.94,0.9408020050125313,0.9408020050125314
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,5,1.0,1.0,none,0.05,0.35,0.08,0.4082886904478073,0.30584517270326617,0.3844082608819008,0.25561860501766204,1.0,0.975,0.3292503997683525,0.95625,0.95625,0.9533333333333334,0.9554993622162824,0.9554993622162824
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,6,1.0,1.0,none,0.05,0.35,0.08,0.3936616837978363,0.2883144199848175,0.4080017417669296,0.23746907711029053,1.0,0.975,0.314994515478611,0.94375,0.94375,0.94,0.9376111218216481,0.9376111218216481
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,7,1.0,1.0,none,0.05,0.35,0.08,0.41082444190979006,0.2711444839835167,0.5884522557258606,0.21989510655403138,1.0,0.98125,0.30273277759552003,0.9375,0.9375,0.9333333333333333,0.9312505233557865,0.9312505233557864
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,8,1.0,1.0,none,0.05,0.35,0.08,0.3630650192499161,0.25524083226919175,0.43754289895296095,0.2031560629606247,1.0,0.9875,0.29300763830542564,0.93125,0.93125,0.9266666666666666,0.9246952003042999,0.9246952003042999
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,9,1.0,1.0,none,0.05,0.35,0.08,0.331858879327774,0.23778990358114244,0.37623454481363294,0.1882206529378891,1.0,0.98125,0.28457786291837694,0.925,0.925,0.92,0.9150289406380401,0.9150289406380402
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,10,1.0,1.0,none,0.05,0.35,0.08,0.36187692582607267,0.22409361451864243,0.6024584501981736,0.1729161858558655,1.0,0.9875,0.27783328741788865,0.925,0.925,0.92,0.9196076952167948,0.9196076952167948
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,11,1.0,1.0,none,0.05,0.35,0.08,0.30716603696346284,0.21258744597434998,0.39383463114500045,0.15811668187379838,1.0,0.98125,0.27300021052360535,0.91875,0.91875,0.9133333333333333,0.9104501860592855,0.9104501860592855
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,12,1.0,1.0,none,0.05,0.35,0.08,0.3013755723834038,0.20218102782964706,0.4232293017208576,0.14548684805631637,1.0,0.98125,0.26810901165008544,0.91875,0.91875,0.9133333333333333,0.9104501860592855,0.9104501860592855
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,13,1.0,1.0,none,0.05,0.35,0.08,0.27768861055374144,0.19156913310289383,0.3642339497804642,0.1327267900109291,1.0,0.98125,0.2638524405658245,0.91875,0.91875,0.9133333333333333,0.9104501860592855,0.9104501860592855
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,14,1.0,1.0,none,0.05,0.35,0.08,0.30907527208328245,0.18406252264976503,0.5644716411828995,0.1211842067539692,1.0,0.98125,0.2572784096002579,0.9125,0.9125,0.9066666666666666,0.9045307225454284,0.9045307225454284
salinas,spectral_qnn_prelogit_confguard_gated_supcon,10,4,15,1.0,1.0,none,0.05,0.35,0.08,0.29439978748559953,0.17812488228082657,0.525163447856903,0.11242216601967811,1.0,0.9875,0.257713832706213,0.9125,0.9125,0.9066666666666666,0.9045307225454284,0.9045307225454284
