0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,2558,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,3927,10,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,3544,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,9520,0,0,0,0,0,0,1731,0
0,0,0,0,0,0,0,0,6183,0,0,0,0,0,0,0
0,0,45,0,0,0,0,0,58,3057,43,0,0,55,0,0
0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1906,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,844,52,0,0
0,0,0,0,0,0,0,0,0,4,0,0,3,1043,0,0
0,0,0,42,0,0,0,795,0,0,0,0,0,0,6411,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1783
