dataset,shot,model,loss_type,runs,oa_mean,oa_std,aa_mean,aa_std,kappa_mean,kappa_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std
pavia_university,10,spectral_qnn_confguard_gated_supcon,SupCon,5,0.856963095126303,0.026754505681279624,0.8943429661568635,0.02022820932203221,0.816707453322709,0.033377548916829626,0.858721619234802,0.017613164307686693,0.8642779503147858,0.02561895641461438
salinas,10,spectral_qnn_confguard_gated_supcon,SupCon,5,0.9250311286216061,0.03431236115043997,0.9657549473114715,0.01248992346014342,0.9166141481812679,0.03817590563472723,0.9610168405016992,0.011935194260699476,0.9254866643890608,0.034181400506494035
